cfg,T,R,Nsrc,Re,Im
23,2,4,13824,1.985189969996331e-08,2.389498245003274e-10
23,3,0,13824,1.7392318283360415e-07,0.0
23,3,1,13824,3.810128018977994e-08,-1.6671126573849325e-11
23,3,2,13824,1.7903197492268336e-08,-4.54819696054223e-10
23,3,3,13824,1.1876634580027495e-08,4.160420143815388e-10
23,3,4,13824,8.32172096343123e-09,2.4672300879086723e-11
23,4,0,13824,1.7231299455454413e-07,0.0
23,4,1,13824,2.30440894126522e-08,-2.052340612701636e-10
23,4,2,13824,8.194206073234746e-09,-4.844484020524164e-10
23,4,3,13824,4.85276136686978e-09,-2.0388422058816967e-10
23,4,4,13824,2.3385770209937235e-09,-3.3978667994628617e-10
23,5,0,13824,1.7489223300401772e-07,0.0
23,5,1,13824,1.4443757604039635e-08,2.4605323377788767e-10
23,5,2,13824,4.528893872124707e-09,3.0253701619879756e-10
23,5,3,13824,1.8915890752734326e-09,-3.199515924653394e-10
23,5,4,13824,9.104805011999673e-10,-5.618146823569934e-10
23,6,0,13824,1.737826919035744e-07,0.0
23,6,1,13824,8.785095511070232e-09,3.1570316433495705e-11
23,6,2,13824,2.3241305887264436e-09,3.581989932878958e-10
23,6,3,13824,6.027189620786981e-10,-1.142874085524521e-11
23,6,4,13824,7.741081613936626e-10,1.2138917039564427e-10
23,7,0,13824,1.7496205066156693e-07,0.0
23,7,1,13824,5.357717739251023e-09,-4.801436538233256e-10
23,7,2,13824,8.691901207333478e-10,-8.67101740259025e-11
23,7,3,13824,6.714847707503909e-10,1.5395280399563374e-10
23,7,4,13824,8.007656823907655e-12,-3.8206229648714764e-11
23,8,0,13824,1.7476155508652356e-07,0.0
23,8,1,13824,3.4693254746134294e-09,1.742300972387378e-10
23,8,2,13824,8.11226438907444e-10,6.030054279600917e-11
23,8,3,13824,3.961661854191944e-10,1.2408430120009853e-10
23,8,4,13824,1.2116408360346427e-10,-2.570752776856869e-10
24,1,0,13824,1.7667279416424139e-07,0.0
24,1,1,13824,1.0250159961915349e-07,1.3622665270344575e-10
24,1,2,13824,7.506029965401734e-08,6.444084739008219e-11
24,1,3,13824,5.8468799917051216e-08,-3.1873280394953566e-10
24,1,4,13824,4.5772101841813964e-08,-5.640261176943647e-10
24,2,0,13824,1.7379282745429718e-07,0.0
24,2,1,13824,6.248510983727785e-08,-2.3247320476862725e-10
24,2,2,13824,3.671655832088304e-08,-6.565965328551494e-10
24,2,3,13824,2.5695723573733358e-08,-1.0809708552739955e-09
24,2,4,13824,1.8090509006091664e-08,-1.5672237892966837e-09
24,3,0,13824,1.7396228122208634e-07,0.0
24,3,1,13824,3.8309466543101557e-08,2.9306685956346673e-10
24,3,2,13824,1.8155123565807572e-08,-3.126707893683686e-10
24,3,3,13824,1.045503088275001e-08,-2.450443652966997e-10
24,3,4,13824,6.333923711757339e-09,-8.250020555511502e-10
24,4,0,13824,1.7543838020909838e-07,0.0
24,4,1,13824,2.4036458887962113e-08,-6.30706125192447e-10
24,4,2,13824,8.274172959797102e-09,-1.6181585359936338e-10
24,4,3,13824,4.407150605422234e-09,6.040620933069982e-10
24,4,4,13824,1.8132698642237927e-09,-5.415841978675896e-10
24,5,0,13824,1.7455424477917134e-07,0.0
24,5,1,13824,1.5483246913651032e-08,-1.255972941719302e-10
24,5,2,13824,4.1246880024052406e-09,-4.399241493739245e-10
24,5,3,13824,1.7735219798947514e-09,5.338496519433594e-10
24,5,4,13824,6.421934404452728e-10,-1.4548815865540013e-10
24,6,0,13824,1.7420648629137868e-07,0.0
24,6,1,13824,9.454649285255831e-09,-3.477660539005837e-10
24,6,2,13824,1.8332206976803873e-09,-3.272028103841316e-10
24,6,3,13824,1.1665582262772564e-09,-9.541899057532556e-11
24,6,4,13824,3.4816108178965956e-10,-5.202773273137636e-10
24,7,0,13824,1.7490185738658928e-07,0.0
24,7,1,13824,5.794612474592312e-09,-5.017841993153804e-10
24,7,2,13824,9.687831843367472e-10,-3.4221988983990494e-10
24,7,3,13824,5.17015590670356e-10,-2.586976444417859e-10
24,7,4,13824,2.383545490781727e-10,-4.159827871189246e-10
24,8,0,13824,1.7420577778725757e-07,0.0
24,8,1,13824,3.099051241356878e-09,-2.4136876550048226e-10
24,8,2,13824,5.388594578139499e-10,-6.613645468307078e-11
24,8,3,13824,3.8468837268067887e-10,-3.295811219014738e-10
24,8,4,13824,-3.88364106600349e-10,-3.5539940942381767e-10
25,1,0,13824,1.7755980444794992e-07,0.0
25,1,1,13824,1.040014617713462e-07,-2.1468880890763933e-10
25,1,2,13824,7.744658652398038e-08,-2.2061092443166086e-10
25,1,3,13824,6.127712586553459e-08,-4.916455277506538e-10
25,1,4,13824,4.866782986019509e-08,-4.3112234463832837e-10
25,2,0,13824,1.7460355620415402e-07,0.0
25,2,1,13824,6.239506913390667e-08,-3.9909798112910623e-10
25,2,2,13824,3.6606822386079207e-08,-6.968828669379719e-10
25,2,3,13824,2.4493210078127027e-08,-3.028094668567226e-10
25,2,4,13824,1.746840702100505e-08,-4.052865363646407e-10
25,3,0,13824,1.746744739160609e-07,0.0
25,3,1,13824,3.877408868369082e-08,-4.554029704476163e-10
25,3,2,13824,1.8540063757327132e-08,-1.6639208949798666e-10
25,3,3,13824,1.1047840958757666e-08,1.5046539867421712e-10
25,3,4,13824,6.931225545981682e-09,3.7348769853215607e-10
25,4,0,13824,1.7486354146750112e-07,0.0
25,4,1,13824,2.3992189380637067e-08,-3.641760962041664e-10
25,4,2,13824,8.723719937336298e-09,-5.711844810224746e-10
25,4,3,13824,4.561651296378961e-09,4.379034523099049e-10
25,4,4,13824,2.882523977167156e-09,-2.98671512901909e-10
25,5,0,13824,1.7345902076104228e-07,0.0
25,5,1,13824,1.4619097283642475e-08,-5.869075461831367e-10
25,5,2,13824,3.99697628490327e-09,-1.1310821298112706e-09
25,5,3,13824,1.8304776918121245e-09,1.113452722912209e-10
25,5,4,13824,1.0897269963954536e-09,-1.4387229368153175e-10
25,6,0,13824,1.7523442182151598e-07,0.0
25,6,1,13824,8.951401077708117e-09,2.135498390954049e-10
25,6,2,13824,2.0765756060587507e-09,-9.60197997157233e-10
25,6,3,13824,1.0497517060805498e-09,-2.0302024184170936e-10
25,6,4,13824,1.419538338662505e-10,2.1623881469373704e-10
25,7,0,13824,1.7394505523087114e-07,0.0
25,7,1,13824,5.797304065665509e-09,3.089415026542292e-11
25,7,2,13824,1.0887230621681036e-09,-7.2386221942457e-10
25,7,3,13824,6.735670534405722e-10,1.6976753629366804e-11
25,7,4,13824,-3.0431685460482753e-10,-1.6984657109955525e-10
25,8,0,13824,1.724852068995602e-07,0.0
25,8,1,13824,3.61088685424102e-09,4.988640561116388e-10
25,8,2,13824,7.052311027240176e-10,-2.0731335216712114e-10
25,8,3,13824,4.38157670477468e-10,3.842997371467498e-10
25,8,4,13824,2.690137957485961e-10,3.7108881055987873e-10
26,1,0,13824,1.7708240279256537e-07,0.0
26,1,1,13824,1.0357743639527512e-07,-4.1037592842837467e-10
26,1,2,13824,7.63770134650458e-08,-8.469381219799848e-10
26,1,3,13824,5.99493305323375e-08,-1.1380688813463712e-09
26,1,4,13824,4.7247393979778874e-08,-1.1720158918617736e-09
26,2,0,13824,1.7653275769935077e-07,0.0
26,2,1,13824,6.300941215303972e-08,-1.00177235129309e-10
26,2,2,13824,3.6209631068510324e-08,-5.199085909582757e-10
26,2,3,13824,2.4530895574330703e-08,-2.727147609328447e-10
26,2,4,13824,1.7496539592611924e-08,-3.865416847406263e-10
26,3,0,13824,1.7485512655635537e-07,0.0
26,3,1,13824,3.8252050411552094e-08,3.1407026812435746e-10
26,3,2,13824,1.8100666076572695e-08,-5.274864224329546e-10
26,3,3,13824,1.1099805071312042e-08,-8.00755989898449e-10
26,3,4,13824,6.704341134800175e-09,-6.195217568733128e-10
26,4,0,13824,1.7532720408906482e-07,0.0
26,4,1,13824,2.3495669307018998e-08,-1.95540203443401e-10
26,4,2,13824,8.949275620492642e-09,8.063829763881882e-12
26,4,3,13824,4.47910138405117e-09,1.2447083616535798e-10
26,4,4,13824,2.3766518492523613e-09,-1.7469435994968842e-10
26,5,0,13824,1.762377425797269e-07,0.0
26,5,1,13824,1.4860604983176132e-08,-4.488186692571732e-10
26,5,2,13824,5.152134528611587e-09,-3.793436348843703e-11
26,5,3,13824,1.8335583991802083e-09,-3.5632198040044387e-10
26,5,4,13824,9.234458382685111e-10,3.9383185120903877e-10
26,6,0,13824,1.7501678768689934e-07,0.0
26,6,1,13824,9.226954962101596e-09,2.745414656325562e-10
26,6,2,13824,2.0938833180717503e-09,-1.386057076068562e-10
26,6,3,13824,6.918427911679361e-10,-1.076341093494476e-10
26,6,4,13824,1.9971827601953472e-10,1.449386496903637e-10
26,7,0,13824,1.736407080748094e-07,0.0
26,7,1,13824,5.901827933825154e-09,-3.5157774937860744e-11
26,7,2,13824,1.78668579083007e-09,-3.7340710079843527e-10
26,7,3,13824,-1.9080967459250522e-10,5.100747907903859e-11
26,7,4,13824,-1.725975590662725e-10,-4.1038891048388e-10
26,8,0,13824,1.7463968559131405e-07,0.0
26,8,1,13824,4.012459489097604e-09,9.974609870636374e-11
26,8,2,13824,1.240683129740839e-09,-4.8630575201755426e-11
26,8,3,13824,-2.229820323494392e-10,-4.04187025727844e-11
26,8,4,13824,-4.903957101484228e-10,-1.3867600452230337e-10
27,1,0,13824,1.773421518613619e-07,0.0
27,1,1,13824,1.0333978439743699e-07,1.011206090936417e-10
27,1,2,13824,7.588985876872164e-08,3.871653728814866e-10
27,1,3,13824,5.90754290960697e-08,5.187455781247253e-10
27,1,4,13824,4.636539046923764e-08,6.340913468573484e-10
27,2,0,13824,1.771337519403343e-07,0.0
27,2,1,13824,6.355793900315597e-08,1.7882977580566104e-10
27,2,2,13824,3.7249826529601696e-08,6.642432135081316e-10
27,2,3,13824,2.498069468245122e-08,6.138228183282788e-10
27,2,4,13824,1.764223128919333e-08,2.442739804020575e-10
27,3,0,13824,1.7438005400655848e-07,0.0
27,3,1,13824,3.8207264563587166e-08,2.44061170224799e-11
27,3,2,13824,1.7343900074616003e-08,3.6940915672908896e-10
27,3,3,13824,1.0443437550439252e-08,5.402113844843442e-11
27,3,4,13824,7.076403289817307e-09,-5.370290825127415e-10
27,4,0,13824,1.733542940001221e-07,0.0
27,4,1,13824,2.3517284891243702e-08,-2.0175683387415704e-10
27,4,2,13824,9.093827617771742e-09,2.1923832256269903e-10
27,4,3,13824,4.6284257970236365e-09,-1.244980229342726e-10
27,4,4,13824,2.3083883635526397e-09,1.5919190660979473e-10
27,5,0,13824,1.7301883427469588e-07,0.0
27,5,1,13824,1.4753426278339323e-08,1.9807612714294696e-10
27,5,2,13824,4.241851992992903e-09,1.6934898374162194e-10
27,5,3,13824,1.7080803978147752e-09,-2.0350392452585757e-10
27,5,4,13824,1.0995591536810346e-09,2.6765555389036795e-10
27,6,0,13824,1.7440043808842256e-07,0.0
27,6,1,13824,9.579057830890393e-09,-3.7586405046364867e-10
27,6,2,13824,2.0553597670581597e-09,2.6485092135898654e-10
27,6,3,13824,1.243503901561315e-09,-2.0587887134573003e-10
27,6,4,13824,6.786656448863866e-10,1.1632205320564504e-10
27,7,0,13824,1.7461303183611367e-07,0.0
27,7,1,13824,5.949492547157656e-09,-1.682753860582564e-10
27,7,2,13824,1.601066046281747e-09,-4.31919825448703e-10
27,7,3,13824,8.389127454459137e-10,1.9636456434155531e-10
27,7,4,13824,3.9782624119829934e-10,-2.0638079337131528e-10
27,8,0,13824,1.7411785405763665e-07,0.0
27,8,1,13824,3.5016707907143056e-09,1.9467198505673965e-12
27,8,2,13824,6.807898921079436e-10,6.617011720621371e-11
27,8,3,13824,4.335811876053258e-10,-5.019463016670299e-11
27,8,4,13824,4.481450532621372e-10,-3.0849013581761987e-10
28,1,0,13824,1.7780723014247675e-07,0.0
28,1,1,13824,1.0340806930430554e-07,-7.249870208314017e-10
28,1,2,13824,7.574639843278215e-08,-1.6690791256134646e-09
28,1,3,13824,5.931185911720743e-08,-2.2221411599455977e-09
28,1,4,13824,4.631926930989898e-08,-2.2091210494615346e-09
28,2,0,13824,1.7515305829397377e-07,0.0
28,2,1,13824,6.268320765884245e-08,-4.507875986918751e-10
28,2,2,13824,3.655384969154828e-08,-1.2074363702186545e-10
28,2,3,13824,2.4339167008672708e-08,-1.8535523920920526e-10
28,2,4,13824,1.6468451395120694e-08,-5.610433327356355e-10
28,3,0,13824,1.7581862152552555e-07,0.0
28,3,1,13824,3.8633656627317064e-08,-5.771487373665634e-10
28,3,2,13824,1.8303622566970835e-08,-4.008758027233628e-10
28,3,3,13824,1.0900483761461507e-08,1.5566389496168183e-10
28,3,4,13824,6.832653829155753e-09,1.90172012981428e-10
28,4,0,13824,1.75566120545252e-07,0.0
28,4,1,13824,2.3738128053937908e-08,-9.597729142299085e-11
28,4,2,13824,9.06109743048136e-09,-6.96757254458243e-10
28,4,3,13824,4.542486560137574e-09,1.0559303110953314e-10
28,4,4,13824,2.8269726064448663e-09,2.9950054380075623e-10
28,5,0,13824,1.7499247869451172e-07,0.0
28,5,1,13824,1.4596594900912233e-08,4.1212918487622363e-10
28,5,2,13824,4.5695275555189016e-09,2.959851101834863e-10
28,5,3,13824,2.3512948489320453e-09,-5.045442965939935e-10
28,5,4,13824,1.184880460219166e-09,3.27737434686897e-10
28,6,0,13824,1.7609842447723832e-07,0.0
28,6,1,13824,9.245601318163666e-09,2.9650886899810744e-10
28,6,2,13824,3.3064683513058253e-09,6.400984700205317e-10
28,6,3,13824,9.955090702384563e-10,9.662990556964109e-11
28,6,4,13824,1.1095853357123888e-10,8.313849990005376e-10
28,7,0,13824,1.7562885450718082e-07,0.0
28,7,1,13824,6.386882435884877e-09,-8.662332191138297e-12
28,7,2,13824,1.9053977631102616e-09,6.324603191414723e-11
28,7,3,13824,6.992420445544508e-10,-1.1920888373351415e-10
28,7,4,13824,-3.532605613356999e-11,-2.8417439099633737e-10
28,8,0,13824,1.74653758436728e-07,0.0
28,8,1,13824,3.896028358676988e-09,-1.1385382910612332e-10
28,8,2,13824,1.0890976546679237e-09,-3.7285962618710895e-10
28,8,3,13824,2.2519673861903576e-10,-7.393161373841159e-10
28,8,4,13824,-1.6590936400983176e-10,-2.8655932039940934e-10
29,1,0,13824,1.7586574610546532e-07,0.0
29,1,1,13824,1.0262505107466358e-07,8.55741857655389e-12
29,1,2,13824,7.577001596154313e-08,-2.2996544742008287e-10
29,1,3,13824,5.989873354197703e-08,-3.2065098539083257e-10
29,1,4,13824,4.732728710832708e-08,-4.92448490372258e-10
29,2,0,13824,1.7527203663949744e-07,0.0
29,2,1,13824,6.238976700459344e-08,-7.260887225588512e-10
29,2,2,13824,3.66600103520161e-08,-8.571648412733724e-10
29,2,3,13824,2.504066559816473e-08,-4.754265868615714e-10
29,2,4,13824,1.7936903875973776e-08,-5.971636277706299e-10
29,3,0,13824,1.7566799039272325e-07,0.0
29,3,1,13824,3.847664354524452e-08,1.751652123520197e-10
29,3,2,13824,1.8480387122093504e-08,-6.631697330422445e-12
29,3,3,13824,1.1111849037189826e-08,-1.8577986129737864e-10
29,3,4,13824,7.442613560689453e-09,1.0103072286219049e-10
29,4,0,13824,1.7427045792364965e-07,0.0
29,4,1,13824,2.4125594531180605e-08,2.0589841092393532e-10
29,4,2,13824,9.241620181874445e-09,-1.626800518337812e-10
29,4,3,13824,4.8401047628996e-09,-4.836449909604958e-10
29,4,4,13824,3.0452230608173222e-09,-3.927982273699831e-10
29,5,0,13824,1.7435011687555633e-07,0.0
29,5,1,13824,1.48789512703951e-08,-1.7134945823349718e-11
29,5,2,13824,3.962024981495969e-09,-1.6605419294688313e-10
29,5,3,13824,2.1308762991629164e-09,-5.011646818641332e-10
29,5,4,13824,1.5062970177289498e-09,1.1882282648621004e-10
29,6,0,13824,1.7468148019117173e-07,0.0
29,6,1,13824,9.034185365779491e-09,-3.948591027945162e-11
29,6,2,13824,2.177643767357549e-09,-3.4872621074934417e-10
29,6,3,13824,1.113051931425954e-09,-3.229925716555528e-10
29,6,4,13824,9.208963020921941e-10,2.7753551514355997e-10
29,7,0,13824,1.7361416917438882e-07,0.0
29,7,1,13824,5.4179848203434494e-09,5.339925389510607e-10
29,7,2,13824,8.759443400958681e-10,-4.3699093037936174e-10
29,7,3,13824,1.2890917294006948e-10,-2.3236414701940755e-10
29,7,4,13824,-9.332234714776014e-11,-2.0798992310651505e-10
29,8,0,13824,1.7379784227308984e-07,0.0
29,8,1,13824,3.3348414177034027e-09,5.674306615096271e-10
29,8,2,13824,7.978446494162802e-10,-1.698271587776335e-10
29,8,3,13824,3.9218895877756776e-10,-1.4137610313870249e-10
29,8,4,13824,6.680015040547744e-11,-3.6095184693485184e-10
30,1,0,13824,1.7890586491422697e-07,0.0
30,1,1,13824,1.0405697167735532e-07,-1.9235416198890947e-10
30,1,2,13824,7.642963762127492e-08,1.0212369658523042e-10
30,1,3,13824,6.039606477698983e-08,-1.7782656278864533e-10
30,1,4,13824,4.783066293940387e-08,7.783509137085737e-11
30,2,0,13824,1.754181250929551e-07,0.0
30,2,1,13824,6.367589102875622e-08,-2.462082823572824e-10
30,2,2,13824,3.7636438733256406e-08,-4.919952587425905e-10
30,2,3,13824,2.568589371337625e-08,-1.2548439228173678e-10
30,2,4,13824,1.8246990552331634e-08,4.0527926129573297e-10
30,3,0,13824,1.735026896266599e-07,0.0
30,3,1,13824,3.88796540206193e-08,6.780467910076358e-11
30,3,2,13824,1.763317757475873e-08,1.7406944364811173e-11
30,3,3,13824,1.025499696353625e-08,3.0739227334048824e-10
30,3,4,13824,6.428579367523299e-09,-3.144824917305113e-10
30,4,0,13824,1.730575678382265e-07,0.0
30,4,1,13824,2.4141281473094792e-08,1.3982323758994494e-10
30,4,2,13824,9.8254449637281e-09,6.063684764352805e-10
30,4,3,13824,4.8475705910401056e-09,4.17529120042908e-11
30,4,4,13824,2.924814260864824e-09,-1.0809123263829127e-09
30,5,0,13824,1.7522897987679918e-07,0.0
30,5,1,13824,1.4902095392945775e-08,-3.330017002935733e-10
30,5,2,13824,5.368962662079328e-09,-4.841847087576617e-12
30,5,3,13824,2.21551807356103e-09,-1.0799071455371623e-10
30,5,4,13824,1.1445589877362363e-09,1.8980681244897478e-10
30,6,0,13824,1.740636615592711e-07,0.0
30,6,1,13824,9.155532400448692e-09,-5.299451519710956e-10
30,6,2,13824,2.1942796544655853e-09,2.853653491970779e-10
30,6,3,13824,8.926841817598414e-10,6.715626150436788e-10
30,6,4,13824,3.402794815165363e-10,1.9213600314647895e-10
30,7,0,13824,1.7218156144307327e-07,0.0
30,7,1,13824,5.864053554360757e-09,6.471957264431741e-12
30,7,2,13824,8.315071620864774e-10,9.355130677802458e-10
30,7,3,13824,1.1405237766915265e-09,4.716048941742003e-10
30,7,4,13824,1.3538299329108208e-10,1.316043531194126e-10
30,8,0,13824,1.7441034339968807e-07,0.0
30,8,1,13824,4.031051659075722e-09,7.931027771507518e-11
30,8,2,13824,5.544945326826262e-10,1.4718170379751257e-10
30,8,3,13824,4.815762277724366e-10,-2.442870687656639e-10
30,8,4,13824,-8.745520712342391e-11,5.858102482764513e-11
31,1,0,13824,1.7790445025500837e-07,0.0
31,1,1,13824,1.0287094034680602e-07,-4.0875986915606426e-10
31,1,2,13824,7.540726977074418e-08,-4.622647035425229e-10
31,1,3,13824,5.880595739732456e-08,-5.646576315461573e-10
31,1,4,13824,4.6212564997200115e-08,-4.619826181301504e-10
31,2,0,13824,1.7289554976587924e-07,0.0
31,2,1,13824,6.1412265964685e-08,-4.455036760939818e-11
31,2,2,13824,3.6588681198943375e-08,-1.262466051946969e-10
31,2,3,13824,2.486349758870575e-08,2.200102896657868e-10
31,2,4,13824,1.7512150496044103e-08,-1.0780733198356427e-10
31,3,0,13824,1.7281857906053206e-07,0.0
31,3,1,13824,3.8220750138884354e-08,1.476596531138388e-10
31,3,2,13824,1.8581185306806208e-08,-8.460151001176647e-11
31,3,3,13824,1.1424119715110666e-08,6.819041788826459e-10
31,3,4,13824,7.047912415014373e-09,3.7254908378161076e-10
31,4,0,13824,1.745876174205343e-07,0.0
31,4,1,13824,2.3052072615658453e-08,2.6871057308913672e-11
31,4,2,13824,8.887611790912233e-09,-1.989428250659511e-10
31,4,3,13824,4.9192697363822555e-09,-4.029821533883076e-10
31,4,4,13824,2.4577399621454783e-09,2.9338644617865245e-11
31,5,0,13824,1.7632655641526835e-07,0.0
31,5,1,13824,1.4523976596231043e-08,-1.6569030494165263e-10
31,5,2,13824,5.01674511211966e-09,-3.9723696168153366e-10
31,5,3,13824,2.478624984801582e-09,-8.577528911064165e-12
31,5,4,13824,8.986629564766972e-10,-3.651796589855533e-10
31,6,0,13824,1.752300626109152e-07,0.0
31,6,1,13824,8.347810541169407e-09,2.2086500705498241e-10
31,6,2,13824,2.0491736188387743e-09,-1.1817311118140366e-10
31,6,3,13824,5.131408430288897e-10,4.763490728314315e-10
31,6,4,13824,3.374549734698168e-10,-3.301070105645021e-11
31,7,0,13824,1.7585718782387528e-07,0.0
31,7,1,13824,5.353278800493955e-09,-4.7712951287420014e-11
31,7,2,13824,9.263106934530071e-10,9.486652583459513e-11
31,7,3,13824,-3.5425563977187876e-11,2.5749254154489964e-10
31,7,4,13824,4.831986763521517e-10,-2.1429935876005961e-10
31,8,0,13824,1.7581972322936032e-07,0.0
31,8,1,13824,2.9990048307223726e-09,-5.530177783960182e-11
31,8,2,13824,3.5084495454465904e-10,2.911244179613824e-10
31,8,3,13824,2.93495046245617e-10,1.8026157597396528e-10
31,8,4,13824,4.323609636364101e-10,-5.3995906382050307e-11
32,1,0,13824,1.7765356756883088e-07,0.0
32,1,1,13824,1.0306542940899238e-07,-5.790735424882198e-10
32,1,2,13824,7.52239145133535e-08,-8.362944736737461e-10
32,1,3,13824,5.8532032197154755e-08,-1.0822681590531933e-09
32,1,4,13824,4.598807861254243e-08,-1.3307606134384478e-09
32,2,0,13824,1.7605031187579025e-07,0.0
32,2,1,13824,6.268765350124257e-08,-2.94172712868419e-10
32,2,2,13824,3.617107430921041e-08,6.67972816831372e-11
32,2,3,13824,2.4643955873175426e-08,3.557344346542067e-10
32,2,4,13824,1.671073201898877e-08,7.749740665532437e-10
32,3,0,13824,1.7422336168171173e-07,0.0
32,3,1,13824,3.7902281037027256e-08,1.8536880153237678e-10
32,3,2,13824,1.7295267027352473e-08,4.6481952995786283e-10
32,3,3,13824,1.0124770300024143e-08,3.1586189116692486e-10
32,3,4,13824,6.648426871855732e-09,1.253551932251237e-10
32,4,0,13824,1.735386982915845e-07,0.0
32,4,1,13824,2.3344612038953447e-08,4.3304637387486407e-10
32,4,2,13824,7.818353613633527e-09,7.979764350892775e-10
32,4,3,13824,4.157984761475633e-09,6.844825512915205e-10
32,4,4,13824,2.257772218715639e-09,2.4861726652202146e-10
32,5,0,13824,1.7655334960240417e-07,0.0
32,5,1,13824,1.4361412098480847e-08,7.059866419145196e-11
32,5,2,13824,3.5678783487630604e-09,4.890283854839583e-10
32,5,3,13824,1.5239390567437896e-09,2.577805752057315e-10
32,5,4,13824,5.696498799431754e-10,4.346152241512739e-10
32,6,0,13824,1.7548000826418538e-07,0.0
32,6,1,13824,9.230306330782592e-09,3.687704043474431e-10
32,6,2,13824,1.8203923279961934e-09,4.913568984238003e-10
32,6,3,13824,7.724618516979204e-10,-1.7407999394517252e-10
32,6,4,13824,1.2064293779485e-10,-3.805978121869556e-10
32,7,0,13824,1.748222436428494e-07,0.0
32,7,1,13824,6.0380173352761915e-09,-8.442287843000179e-11
32,7,2,13824,4.818211816705823e-10,4.1914327831578256e-10
32,7,3,13824,1.9054726455389032e-10,1.2075748969489122e-10
32,7,4,13824,-2.698762143020829e-10,1.3395012880293529e-10
32,8,0,13824,1.7408441647798595e-07,0.0
32,8,1,13824,3.1701099680165222e-09,-2.574355136484561e-10
32,8,2,13824,3.905948007005378e-10,-2.730398553855814e-10
32,8,3,13824,-1.7385927731325518e-10,4.199324327959872e-10
32,8,4,13824,-2.5466907957854145e-10,6.243905897460483e-11
33,1,0,13824,1.7853319503266767e-07,0.0
33,1,1,13824,1.0365901871090279e-07,-2.251056402755858e-10
33,1,2,13824,7.662508882446922e-08,1.9814331163878765e-10
33,1,3,13824,6.078241209133157e-08,1.1550908304700288e-10
33,1,4,13824,4.8160165849260616e-08,2.1493097887302788e-10
33,2,0,13824,1.7615467535886996e-07,0.0
33,2,1,13824,6.225024500611007e-08,2.0618522274827054e-10
33,2,2,13824,3.669320026084138e-08,3.0590267345319136e-10
33,2,3,13824,2.4804055380350218e-08,-2.951899365558822e-10
33,2,4,13824,1.765055583051963e-08,-2.797726188221769e-10
33,3,0,13824,1.7852221343233604e-07,0.0
33,3,1,13824,3.8915424215045655e-08,-1.5676120727799593e-10
33,3,2,13824,1.8170070781449038e-08,5.230282641303906e-10
33,3,3,13824,1.1103330195305738e-08,1.1010065486050736e-10
33,3,4,13824,6.7755134297736475e-09,5.179457611532834e-10
33,4,0,13824,1.7189062457880064e-07,0.0
33,4,1,13824,2.3550732362248507e-08,3.842039160045934e-10
33,4,2,13824,9.671466013900051e-09,6.540106579465421e-10
33,4,3,13824,5.804190255981549e-09,8.743701959439551e-11
33,4,4,13824,3.077452021099651e-09,4.874634295184191e-11
33,5,0,13824,1.7175366166934746e-07,0.0
33,5,1,13824,1.4838259933287212e-08,-3.4321110586506275e-10
33,5,2,13824,4.740421046234177e-09,6.682867942465654e-10
33,5,3,13824,2.3534159566477853e-09,3.945000386304579e-10
33,5,4,13824,6.363826984718191e-10,4.748974181081776e-10
33,6,0,13824,1.7571522268474505e-07,0.0
33,6,1,13824,8.956356596975436e-09,-5.4852994813766224e-12
33,6,2,13824,3.1362254441707766e-09,3.575521100231909e-10
33,6,3,13824,1.2603421033041488e-09,2.2645809594902812e-10
33,6,4,13824,6.667070495072915e-10,1.5092166339169061e-10
33,7,0,13824,1.7538725093077837e-07,0.0
33,7,1,13824,5.471884434254006e-09,-3.07444355167602e-10
33,7,2,13824,1.4863865096558189e-09,-6.664434482021931e-10
33,7,3,13824,2.1149291568173072e-10,9.925435667622668e-11
33,7,4,13824,7.103138444640028e-11,1.7870491337941738e-10
33,8,0,13824,1.7656475193952983e-07,0.0
33,8,1,13824,3.1458100340234597e-09,7.646083392186942e-11
33,8,2,13824,2.5214472555614535e-10,-5.033254074531643e-10
33,8,3,13824,1.032020161788041e-10,1.1034959688303731e-10
33,8,4,13824,-6.054528004191642e-11,-5.176210932250027e-10
34,1,0,13824,1.7829814734177976e-07,0.0
34,1,1,13824,1.044033661490845e-07,1.0707130699743293e-10
34,1,2,13824,7.660266242913787e-08,2.1044809779458206e-10
34,1,3,13824,6.055336426699223e-08,-1.5604840639784535e-10
34,1,4,13824,4.818393246913641e-08,-7.496233594071987e-10
34,2,0,13824,1.7680150609107206e-07,0.0
34,2,1,13824,6.306493195407563e-08,-3.9220812484391185e-10
34,2,2,13824,3.6227645897897965e-08,-1.5354175779203202e-10
34,2,3,13824,2.4141239445922025e-08,-7.431230388834494e-10
34,2,4,13824,1.631302998651831e-08,-1.5079091836943922e-09
34,3,0,13824,1.7395459223964696e-07,0.0
34,3,1,13824,3.7783082553223404e-08,-7.259441514756128e-10
34,3,2,13824,1.741593308945348e-08,1.3323636595343162e-11
34,3,3,13824,1.041637195082259e-08,-3.7520741210018405e-10
34,3,4,13824,6.404919430579861e-09,-5.984109271631458e-10
34,4,0,13824,1.7542511724212077e-07,0.0
34,4,1,13824,2.3134130144720376e-08,-2.8544269006420575e-10
34,4,2,13824,8.642852441337614e-09,-3.2467288525702007e-10
34,4,3,13824,4.154008786646608e-09,-8.550926783536646e-10
34,4,4,13824,2.173255195073075e-09,-3.279046047356661e-10
34,5,0,13824,1.755881283573172e-07,0.0
