R,Tmin,Tmax,fit_window,n_points,plateau_value,err_plateau_jackknife,gls_error,chi2,dof,chi2_per_dof,p_value,covariance_rank,status
1,3,5,3-5,3,0.48049377597159376,0.0005062001326683136,0.0005062001326683336,0.32441304139055355,2,0.16220652069527677,0.8502655889661287,3,ok
2,3,5,3-5,3,0.7022607175367253,0.0013934995882821473,0.0013934995882821486,3.389712416643907,2,1.6948562083219536,0.18362563096709186,3,ok
3,3,5,3-5,3,0.8365061122950332,0.002918914708153985,0.0029189147081540513,2.9881160592027127,2,1.4940580296013564,0.22445993979819098,3,ok
4,3,5,3-5,3,0.9381153976082582,0.004887911784139147,0.004887911784139091,0.582385689508081,2,0.2911928447540405,0.7473715374398462,3,ok
5,3,5,3-5,3,1.0457748651939631,0.00746537305296022,0.00746537305296036,3.703495492816995,2,1.8517477464084975,0.15696259563077544,3,ok
6,3,5,3-5,3,1.1361573714758364,0.010384162432821897,0.010384162432821848,0.4274503081879876,2,0.2137251540939938,0.8075703119174779,3,ok
