cfg,T,R,Nsrc,Re,Im
27,8,1,82944,3.3470120718578984e-09,-1.1538164053330974e-10
27,8,2,82944,5.623903268125579e-10,-1.6259698213408925e-10
27,8,3,82944,3.140054494439799e-10,1.1451641073720407e-10
27,8,4,82944,-1.5636494580726782e-11,-2.6273977484802913e-10
27,8,5,82944,7.15842518198115e-11,-6.01985670767223e-11
27,8,6,82944,1.9365114684242622e-10,8.334990431113207e-11
28,1,0,82944,1.767307678151646e-07,0.0
28,1,1,82944,1.0235041330116459e-07,-3.883842215192549e-10
28,1,2,82944,7.458130006386083e-08,-7.761070652562727e-10
28,1,3,82944,5.7994589061218064e-08,-1.080270471526039e-09
28,1,4,82944,4.528705472181687e-08,-1.0714531794912665e-09
28,1,5,82944,3.5128951025409206e-08,-9.92438102717209e-10
28,1,6,82944,2.675678335872409e-08,-9.693811946820624e-10
28,2,0,82944,1.754533322966447e-07,0.0
28,2,1,82944,6.242662122976205e-08,-1.7932977180946103e-10
28,2,2,82944,3.6262121286114766e-08,-2.600194488111439e-10
28,2,3,82944,2.436761711676943e-08,7.569702001175398e-12
28,2,4,82944,1.663031053417792e-08,7.933162238221001e-11
28,2,5,82944,1.1523427661267457e-08,1.8280251491528716e-10
28,2,6,82944,8.072859389717525e-09,5.8091443375747145e-11
28,3,0,82944,1.753864182583623e-07,0.0
28,3,1,82944,3.849926510850911e-08,1.523481441943859e-10
28,3,2,82944,1.765746783037239e-08,2.829424431027246e-10
28,3,3,82944,1.0182898594104542e-08,2.798911013769675e-10
28,3,4,82944,6.1984017672309664e-09,2.809631503302115e-10
28,3,5,82944,4.040084062161543e-09,3.5096555604647284e-10
28,3,6,82944,2.5636186991595215e-09,1.5354376818750137e-10
28,4,0,82944,1.744474903111293e-07,0.0
28,4,1,82944,2.35318120535441e-08,1.475220207471883e-10
28,4,2,82944,8.72000892150713e-09,-7.383598886521027e-11
28,4,3,82944,4.5270537698533955e-09,-5.3349905513313035e-11
28,4,4,82944,2.4197962205103597e-09,-1.2056686268298934e-12
28,4,5,82944,1.3037199979547386e-09,1.5227217714626085e-10
28,4,6,82944,8.550486305793111e-10,6.339425122765858e-11
28,5,0,82944,1.7534693973203772e-07,0.0
28,5,1,82944,1.4648411094097691e-08,2.0664863960134898e-10
28,5,2,82944,4.244430468988396e-09,7.836058310946343e-11
28,5,3,82944,2.0660455589610727e-09,-6.277971044330026e-11
28,5,4,82944,1.0286919511969788e-09,5.705478795917934e-12
28,5,5,82944,5.476546386926972e-10,2.7982251471120596e-11
28,5,6,82944,2.950366030439618e-10,3.9439461793909496e-11
28,6,0,82944,1.7488104112169696e-07,0.0
28,6,1,82944,9.039632434804353e-09,1.4688693114713965e-10
28,6,2,82944,2.255715537379063e-09,-1.2487968269734463e-10
28,6,3,82944,6.183009658814275e-10,7.652827369605059e-11
28,6,4,82944,2.8052402355626757e-10,2.132007220001879e-10
28,6,5,82944,7.163032684694587e-11,4.410561142216545e-11
28,6,6,82944,-9.17390057544259e-12,7.68412102923316e-11
28,7,0,82944,1.748454727973986e-07,0.0
28,7,1,82944,5.833454706822495e-09,7.769267477780144e-11
28,7,2,82944,9.246926094109684e-10,-2.1220905272137566e-10
28,7,3,82944,2.633530904468415e-10,1.9683312702526466e-10
28,7,4,82944,1.2018773529606104e-10,2.199606023322044e-11
28,7,5,82944,7.825609423537515e-11,-1.0349203360158814e-10
28,7,6,82944,1.3208091452061318e-10,-9.115056674892829e-11
28,8,0,82944,1.7410748114287327e-07,0.0
28,8,1,82944,3.649955123514411e-09,3.391893857539007e-11
28,8,2,82944,3.8040262549488144e-10,-7.989280026875422e-11
28,8,3,82944,9.901863226862177e-11,-4.869163584343077e-11
28,8,4,82944,-3.7953403905802296e-11,5.146678351881274e-11
28,8,5,82944,1.2091114301100214e-10,5.428795382007451e-11
28,8,6,82944,1.6779785662901542e-10,6.727208353295708e-12
29,1,0,82944,1.7664845769508177e-07,0.0
29,1,1,82944,1.0274593779461954e-07,-1.6943922248481962e-10
29,1,2,82944,7.562116728277019e-08,-2.3688385411881475e-10
29,1,3,82944,5.9231012325227604e-08,-1.8176442743911046e-10
29,1,4,82944,4.647920557550642e-08,-2.435488072722743e-10
29,1,5,82944,3.617993728333419e-08,-2.8799939050258285e-10
29,1,6,82944,2.7582068385501933e-08,-2.0678046401048825e-10
29,2,0,82944,1.7534208816539338e-07,0.0
29,2,1,82944,6.257263937879578e-08,-1.0898272598751502e-10
29,2,2,82944,3.667078006362377e-08,-2.6884500137180854e-10
29,2,3,82944,2.5039015504081617e-08,-7.624009891760432e-11
29,2,4,82944,1.777116796310194e-08,-1.1951557792489646e-10
29,2,5,82944,1.2676473718596856e-08,2.4208640156151912e-11
29,2,6,82944,8.91647752859046e-09,-5.468907621801276e-11
29,3,0,82944,1.7533985053877399e-07,0.0
29,3,1,82944,3.848925532757716e-08,-2.371955673667736e-10
29,3,2,82944,1.8012252632388423e-08,-2.0102772070746538e-10
29,3,3,82944,1.0777010002098355e-08,1.1746695742333034e-10
29,3,4,82944,6.807083200495463e-09,7.15918538220511e-11
29,3,5,82944,4.3222862657602565e-09,-3.2905986601067308e-12
29,3,6,82944,3.004144314825345e-09,-9.237715203770959e-11
29,4,0,82944,1.7484425945448123e-07,0.0
29,4,1,82944,2.3938828355644685e-08,-1.266578124878162e-10
29,4,2,82944,9.124819569013557e-09,-2.2643725173385822e-10
29,4,3,82944,4.752172802974149e-09,-2.6817514338170932e-11
29,4,4,82944,2.641885144998038e-09,-1.1022705507683264e-10
29,4,5,82944,1.493068580979172e-09,-1.3918195986922502e-11
29,4,6,82944,8.525636458736958e-10,-1.2629394035343343e-10
29,5,0,82944,1.7429595117886948e-07,0.0
29,5,1,82944,1.4567887554162704e-08,1.4291403935685625e-10
29,5,2,82944,4.4873807180963755e-09,-2.0007880117369174e-10
29,5,3,82944,1.937161520922592e-09,9.111904300264478e-11
29,5,4,82944,1.2824700506375427e-09,-1.4090572078996967e-12
29,5,5,82944,5.427770170890164e-10,1.78458954304577e-10
29,5,6,82944,3.3276782931015565e-10,-2.1911963402158917e-11
29,6,0,82944,1.7512132777130586e-07,0.0
29,6,1,82944,9.082764924441467e-09,3.7275754614538183e-10
29,6,2,82944,2.3555113009409492e-09,-3.615784673149982e-11
29,6,3,82944,7.737659086208655e-10,1.1357689875869386e-10
29,6,4,82944,4.197600631059408e-10,1.1529034827578155e-10
29,6,5,82944,2.378300537943588e-10,2.1431805368454107e-10
29,6,6,82944,7.737034152612187e-11,1.0043506367746047e-11
29,7,0,82944,1.745762916462771e-07,0.0
29,7,1,82944,5.697642238046248e-09,2.974650280950947e-10
29,7,2,82944,1.17725738991867e-09,5.8356955727679e-11
29,7,3,82944,3.5792254370525793e-10,4.4256314498135463e-11
29,7,4,82944,1.9914509653601034e-10,4.335502493433654e-11
29,7,5,82944,-1.0852199745510812e-10,7.905177617213324e-11
29,7,6,82944,-5.372261196671808e-11,1.2738066493865915e-10
29,8,0,82944,1.7403031306300353e-07,0.0
29,8,1,82944,3.550037428060249e-09,3.088594517049017e-10
29,8,2,82944,6.638891526988498e-10,1.566550058794e-10
29,8,3,82944,9.815346476616803e-11,2.0933732782706642e-10
29,8,4,82944,1.9583756432234365e-11,-1.3541766444160746e-10
29,8,5,82944,5.860326626931134e-11,2.201769267950188e-10
29,8,6,82944,-2.179394800576724e-10,-4.4603277496160837e-11
30,1,0,82944,1.7852845702207538e-07,0.0
30,1,1,82944,1.0345371082397127e-07,-1.3580347959821475e-10
30,1,2,82944,7.589037720818937e-08,-1.611004613749886e-10
30,1,3,82944,5.94028054597245e-08,-2.0357196957130081e-10
30,1,4,82944,4.6725202064735824e-08,-1.4085487967630275e-10
30,1,5,82944,3.6438455130068356e-08,-1.4499672685452633e-10
30,1,6,82944,2.7832353757109518e-08,-2.3336304871002026e-10
30,2,0,82944,1.7573193775888007e-07,0.0
30,2,1,82944,6.256897998595248e-08,-8.581273862387987e-11
30,2,2,82944,3.649934701141557e-08,5.111623296655815e-11
30,2,3,82944,2.521218121038817e-08,-8.801856286659284e-12
30,2,4,82944,1.7957415840469802e-08,3.1106026957645435e-11
30,2,5,82944,1.2950209191579317e-08,3.155483317223532e-12
30,2,6,82944,9.156302906554204e-09,-2.581265086299232e-12
30,3,0,82944,1.7436563439867e-07,0.0
30,3,1,82944,3.821231125085633e-08,3.491240286406225e-11
30,3,2,82944,1.7749072814508112e-08,1.0112802706881528e-10
30,3,3,82944,1.0618241273989327e-08,-2.822878175099823e-11
30,3,4,82944,6.665744727942596e-09,-7.541348233838834e-11
30,3,5,82944,4.244082719086947e-09,3.3007224761132455e-11
30,3,6,82944,2.6849758836481074e-09,1.4741795357131072e-10
30,4,0,82944,1.7350107911154107e-07,0.0
30,4,1,82944,2.3897797926099537e-08,-1.6028233494173898e-10
30,4,2,82944,8.94842184580425e-09,1.4982506626172873e-10
30,4,3,82944,4.457788096822969e-09,-1.2496981065524152e-10
30,4,4,82944,2.355290163536681e-09,-3.702650651503778e-10
30,4,5,82944,1.440599168048063e-09,-1.9051246474410459e-10
30,4,6,82944,7.057188431704467e-10,-7.720928697721104e-11
30,5,0,82944,1.7335057418656842e-07,0.0
30,5,1,82944,1.4633784051888553e-08,-1.0290578033309728e-11
30,5,2,82944,4.474905447325179e-09,-3.2766330308302804e-11
30,5,3,82944,1.8423095666012056e-09,-1.3812902296983474e-10
30,5,4,82944,8.979378449214767e-10,1.267236693486428e-10
30,5,5,82944,3.7070199989207215e-10,-3.319546138274744e-11
30,5,6,82944,3.2999371872391715e-10,-6.312874920080374e-11
30,6,0,82944,1.740909713666611e-07,0.0
30,6,1,82944,8.8405005258879e-09,6.862073824988527e-11
30,6,2,82944,2.1472781354894723e-09,-1.1865077018072961e-11
30,6,3,82944,8.87844264331121e-10,-1.0075025073295937e-10
30,6,4,82944,8.10229551615071e-11,-9.31140777364836e-11
30,6,5,82944,8.417878978511247e-11,-7.229957933230994e-11
30,6,6,82944,1.4986178621805566e-10,2.230811952018987e-11
30,7,0,82944,1.7386243360514885e-07,0.0
30,7,1,82944,5.567348180330858e-09,-1.5233759904330624e-11
30,7,2,82944,9.898694779292257e-10,3.934207634255721e-10
30,7,3,82944,4.6132303900394076e-10,4.754914508139267e-10
30,7,4,82944,7.41498629043331e-11,1.9209564211259243e-10
30,7,5,82944,4.900177031011231e-12,-2.517970623199076e-10
30,7,6,82944,8.170010283188366e-11,1.667500853166482e-11
30,8,0,82944,1.741385377356287e-07,0.0
30,8,1,82944,3.782892383361124e-09,6.112688632966225e-11
30,8,2,82944,4.968737626778058e-10,6.238103464268556e-11
30,8,3,82944,1.2950211111667833e-10,1.0737857631153884e-10
30,8,4,82944,-1.3733119953312934e-10,5.5919346971470997e-11
30,8,5,82944,8.639280932582e-11,-2.5148982858364153e-10
30,8,6,82944,-9.551633596458641e-11,1.0375011395233283e-10
31,1,0,82944,1.7730329424961716e-07,0.0
31,1,1,82944,1.0294362007884362e-07,-2.554579270783219e-10
31,1,2,82944,7.59864083863926e-08,-4.5098486198114954e-10
31,1,3,82944,5.960276859234547e-08,-4.67497709069373e-10
31,1,4,82944,4.706709057469807e-08,-4.3576953604946636e-10
31,1,5,82944,3.673619491537694e-08,-5.066274167467782e-10
31,1,6,82944,2.808495146735575e-08,-4.816975185155784e-10
31,2,0,82944,1.754566677988676e-07,0.0
31,2,1,82944,6.27551189046292e-08,-2.0308096514325837e-10
31,2,2,82944,3.726416786569666e-08,-2.1543122375268247e-10
31,2,3,82944,2.5333973057310774e-08,-1.7184517857714521e-10
31,2,4,82944,1.80123643970347e-08,-3.582856228907059e-10
31,2,5,82944,1.2785778709284024e-08,-4.1013940998714546e-10
31,2,6,82944,8.968889223403008e-09,-2.935255334105459e-10
31,3,0,82944,1.7456129414106305e-07,0.0
31,3,1,82944,3.886328243102329e-08,-1.634041703145283e-10
31,3,2,82944,1.851816744840194e-08,3.678351309629557e-11
31,3,3,82944,1.1013708140121211e-08,6.2093335414102764e-12
31,3,4,82944,7.1049874516842984e-09,1.2918613386602197e-10
31,3,5,82944,4.429650951742146e-09,-7.637200043502568e-13
31,3,6,82944,3.0529652978238522e-09,1.4219603002147294e-10
31,4,0,82944,1.741698303815284e-07,0.0
31,4,1,82944,2.368757265738116e-08,1.6148417349488651e-10
31,4,2,82944,9.066708627355828e-09,1.2712450716123014e-10
31,4,3,82944,4.843826517953017e-09,-8.604807575637545e-11
31,4,4,82944,2.862639358300465e-09,1.8610325755894216e-12
31,4,5,82944,1.5840821820388105e-09,1.9044480620849748e-10
31,4,6,82944,1.0096466373053343e-09,2.36934922175282e-10
31,5,0,82944,1.7468354211047997e-07,0.0
31,5,1,82944,1.4464638940412342e-08,-1.897359780817441e-10
31,5,2,82944,4.4731032315610535e-09,-3.4851737014626946e-11
31,5,3,82944,2.109138955292868e-09,1.1373618804089471e-11
31,5,4,82944,1.0719229310521946e-09,-9.779059439221424e-11
31,5,5,82944,4.492189065192851e-10,-2.331225913096891e-10
31,5,6,82944,1.9504447268987874e-10,8.21586132762991e-12
31,6,0,82944,1.7391659271641712e-07,0.0
31,6,1,82944,8.982221065777402e-09,4.627337621534949e-11
31,6,2,82944,2.1296627552619253e-09,9.807833103739422e-11
31,6,3,82944,8.602661757415601e-10,-1.0932887900857098e-11
31,6,4,82944,5.202801205869358e-10,-1.6026967367577114e-10
31,6,5,82944,1.4834925399751764e-10,-7.597622417062897e-11
31,6,6,82944,1.466269354629749e-10,9.888232269010165e-11
31,7,0,82944,1.7473095211592767e-07,0.0
31,7,1,82944,5.735405919079963e-09,-3.971817444487212e-11
31,7,2,82944,9.626454697070348e-10,-4.710796383738876e-11
31,7,3,82944,3.282039837923723e-10,-1.8712314374784544e-10
31,7,4,82944,1.6328061738617316e-10,-2.1085448880044979e-10
31,7,5,82944,1.7314001191884856e-10,-6.506447084621584e-11
31,7,6,82944,1.477223915644852e-11,9.586376748068087e-12
31,8,0,82944,1.7461135421151346e-07,0.0
31,8,1,82944,3.6931574228725697e-09,2.353986738785355e-10
31,8,2,82944,5.386320198048514e-10,-2.234267354570976e-10
31,8,3,82944,1.7896655415888877e-10,-6.735782765924057e-11
31,8,4,82944,1.3732047751435784e-10,-2.1807171966842662e-11
31,8,5,82944,-1.0179564387528035e-11,-1.891747200020931e-10
31,8,6,82944,-6.505728334225643e-11,-1.0260164658416558e-10
32,1,0,82944,1.7629813101868e-07,0.0
32,1,1,82944,1.0238146457427844e-07,-3.0402786051941583e-10
32,1,2,82944,7.534491005785197e-08,-4.069148812625172e-10
32,1,3,82944,5.914130396312691e-08,-5.660010068609477e-10
32,1,4,82944,4.643107826186872e-08,-6.264342277676155e-10
32,1,5,82944,3.6163613254301854e-08,-5.483127504034237e-10
32,1,6,82944,2.74737272398339e-08,-4.480969654624155e-10
32,2,0,82944,1.7595644040288164e-07,0.0
32,2,1,82944,6.279845192744407e-08,-9.383847469949512e-11
32,2,2,82944,3.70201460038509e-08,2.1807929424244266e-10
32,2,3,82944,2.527021591083455e-08,3.085293243154048e-10
32,2,4,82944,1.8001174047031388e-08,4.727480274013104e-10
32,2,5,82944,1.2880753821426773e-08,4.3520230555387687e-10
32,2,6,82944,8.988426759869913e-09,3.3262073479789765e-10
32,3,0,82944,1.746745337861324e-07,0.0
32,3,1,82944,3.855338676352268e-08,6.895045800616909e-11
32,3,2,82944,1.7967976814283766e-08,2.2391659694060074e-10
32,3,3,82944,1.0731089354463389e-08,3.5854571290769907e-10
32,3,4,82944,7.00331097751287e-09,2.6422724200887903e-10
32,3,5,82944,4.550962379822933e-09,1.9884101926904696e-10
32,3,6,82944,2.9449494242245017e-09,2.736748391064604e-10
32,4,0,82944,1.7373336031009735e-07,0.0
32,4,1,82944,2.3735926764949093e-08,-8.844999517142121e-11
32,4,2,82944,8.73668079118572e-09,2.079603186234505e-10
32,4,3,82944,4.445711087252041e-09,1.6009098666273196e-10
32,4,4,82944,2.6788206056763882e-09,1.5050398787292962e-10
32,4,5,82944,1.3941494649997067e-09,5.6086838886909025e-11
32,4,6,82944,8.420873077404249e-10,1.6989310563157232e-10
32,5,0,82944,1.7440303803086994e-07,0.0
32,5,1,82944,1.4736761333243274e-08,-1.73874349658666e-10
32,5,2,82944,3.7368802602640554e-09,2.0742083358225145e-10
32,5,3,82944,1.8837092900844893e-09,-7.493704811566358e-11
32,5,4,82944,1.0013537108204106e-09,3.864508989249785e-11
32,5,5,82944,5.231506748455052e-10,2.6521320916134555e-10
32,5,6,82944,1.5979795022079392e-10,3.4293808339343674e-12
32,6,0,82944,1.7367558143834528e-07,0.0
32,6,1,82944,9.350472653775603e-09,-1.7886667536200262e-11
32,6,2,82944,2.1617445979192394e-09,8.773474830390929e-11
32,6,3,82944,6.965345569981169e-10,-2.2667147772947862e-11
32,6,4,82944,3.807906508195697e-10,1.2884464676710615e-10
32,6,5,82944,2.097675327331437e-10,-7.755669372889577e-11
32,6,6,82944,1.4470326184217806e-11,-5.0614964716175633e-11
32,7,0,82944,1.7415045821586325e-07,0.0
32,7,1,82944,5.772207761455371e-09,-5.800664266109493e-11
32,7,2,82944,9.415127534613878e-10,2.2354889818553244e-10
32,7,3,82944,2.7547475871323307e-10,1.6446196683230627e-10
32,7,4,82944,-1.6782061444312308e-11,9.512363983787764e-11
32,7,5,82944,-5.0511323018318254e-11,-4.254197312238638e-11
32,7,6,82944,1.1606540684080292e-10,-1.275236142651709e-10
32,8,0,82944,1.7450865423738395e-07,0.0
32,8,1,82944,3.620943756483453e-09,-2.7036450738571924e-11
32,8,2,82944,6.117304569571916e-10,1.855425541532859e-10
32,8,3,82944,6.53293336439138e-11,3.1738502544098724e-10
32,8,4,82944,-6.37940845466976e-11,-2.735633458603215e-11
32,8,5,82944,3.450520261086269e-11,-1.233877989955735e-10
32,8,6,82944,1.0302679889128613e-10,7.142193745952002e-11
33,1,0,82944,1.7701377997166576e-07,0.0
33,1,1,82944,1.0256229086563261e-07,-7.950761632959646e-11
33,1,2,82944,7.522243457337972e-08,4.359241966020028e-11
33,1,3,82944,5.9062666064831674e-08,1.4340955203661307e-12
33,1,4,82944,4.672448557262113e-08,-9.534865092256173e-11
33,1,5,82944,3.644602723462161e-08,-1.1606104911556649e-10
33,1,6,82944,2.8071159760368594e-08,-2.2160050057206637e-10
33,2,0,82944,1.7593103130353925e-07,0.0
33,2,1,82944,6.229795185377847e-08,1.632744586723267e-10
33,2,2,82944,3.6235170727323926e-08,1.6933958859465743e-10
33,2,3,82944,2.4660226878347454e-08,1.9069112320103077e-11
33,2,4,82944,1.7656457456710334e-08,2.0338515895883614e-10
33,2,5,82944,1.2672785824477113e-08,1.6243286816197437e-10
33,2,6,82944,8.966111317278808e-09,1.7416277816374972e-10
33,3,0,82944,1.755092657054874e-07,0.0
33,3,1,82944,3.870270359617543e-08,1.5467348973021404e-10
33,3,2,82944,1.792002179561482e-08,1.5086936733812537e-10
33,3,3,82944,1.069966840943122e-08,-2.7877927380592946e-12
33,3,4,82944,7.0079706573249444e-09,1.0783750916484469e-10
33,3,5,82944,4.493775620695404e-09,-6.814653724699081e-11
33,3,6,82944,2.879104993014533e-09,-2.2128675256154718e-10
33,4,0,82944,1.733865529613859e-07,0.0
33,4,1,82944,2.3659853655785396e-08,-8.807453666186136e-12
33,4,2,82944,8.900451969894405e-09,1.579022015833299e-10
33,4,3,82944,4.571249831728797e-09,9.456759701122881e-11
33,4,4,82944,2.60004234508892e-09,1.4209784720317193e-10
33,4,5,82944,1.6760553177649075e-09,1.3539516586900968e-10
33,4,6,82944,8.064564077786453e-10,-3.005406022680455e-11
33,5,0,82944,1.738672462836985e-07,0.0
33,5,1,82944,1.4577385752555695e-08,-3.335020130470917e-10
33,5,2,82944,4.29121851705512e-09,1.9896502074675615e-10
33,5,3,82944,1.922749143949257e-09,4.47037362486874e-10
33,5,4,82944,1.0341546880287544e-09,1.6838643293112452e-10
33,5,5,82944,5.912171507094767e-10,2.9315933069238804e-11
33,5,6,82944,2.2223003292928596e-10,5.534115311054778e-11
33,6,0,82944,1.73801109979086e-07,0.0
33,6,1,82944,8.849845645522175e-09,-1.7969842417199017e-11
33,6,2,82944,2.2580744365271535e-09,3.1869569791249315e-12
33,6,3,82944,7.942286968969552e-10,-7.747004367374665e-11
33,6,4,82944,5.992891588220469e-10,1.9617682462793435e-11
33,6,5,82944,3.5893705930960506e-10,-5.4827749520309717e-11
33,6,6,82944,-3.2310848932893785e-11,-6.635898437590433e-11
33,7,0,82944,1.7430367492944156e-07,0.0
33,7,1,82944,5.3529613863653215e-09,-4.0171647602066205e-12
33,7,2,82944,1.0843322728012243e-09,-1.6144723807766674e-10
33,7,3,82944,1.3284816836032728e-10,-1.3988119788137886e-10
33,7,4,82944,2.780109887837556e-10,1.227929524188874e-11
33,7,5,82944,1.495302781041206e-10,2.3689381165187253e-11
33,7,6,82944,-1.122410993451395e-10,-2.442851043324157e-11
33,8,0,82944,1.7418617699741274e-07,0.0
33,8,1,82944,3.303654133114939e-09,-2.145420481720853e-10
33,8,2,82944,8.059700740070768e-10,8.185132429453582e-13
33,8,3,82944,1.1431876086141562e-10,1.5359647105825603e-10
33,8,4,82944,-2.624176433587596e-11,-1.3758604340141246e-11
33,8,5,82944,-1.3863651908860847e-11,2.210027607720179e-10
33,8,6,82944,-6.936730613729904e-11,-5.803166160680512e-11
34,1,0,82944,1.7667411886459204e-07,0.0
34,1,1,82944,1.0272231328031123e-07,2.9212556534170986e-10
34,1,2,82944,7.517047657699794e-08,3.798104019764381e-10
34,1,3,82944,5.867931535800334e-08,4.609495008213044e-10
34,1,4,82944,4.588085077725473e-08,3.613159795270057e-10
34,1,5,82944,3.555673702924941e-08,3.1596404025745626e-10
34,1,6,82944,2.7123389074623747e-08,2.587687508417531e-10
34,2,0,82944,1.7432733390166547e-07,0.0
34,2,1,82944,6.231512308510245e-08,2.9871738243252794e-11
34,2,2,82944,3.606643322193966e-08,-2.6201905426619957e-11
34,2,3,82944,2.4267383874564487e-08,1.1044734536753532e-10
34,2,4,82944,1.707688560117229e-08,-1.6381319880165426e-10
34,2,5,82944,1.1990746527700709e-08,-9.63823988370711e-11
34,2,6,82944,8.3777953111654e-09,-1.2881114815040978e-10
34,3,0,82944,1.7393306419209404e-07,0.0
34,3,1,82944,3.816216179371434e-08,6.191565778723515e-11
34,3,2,82944,1.7489147388398414e-08,2.7880513104542995e-12
34,3,3,82944,1.00572659743569e-08,4.3742419751639444e-11
34,3,4,82944,6.430251291067673e-09,1.0293293402455138e-10
34,3,5,82944,4.051144747555301e-09,7.51032797036203e-11
34,3,6,82944,2.4717153743335364e-09,1.4030228520727977e-10
34,4,0,82944,1.741589224292688e-07,0.0
34,4,1,82944,2.3541918847571773e-08,2.2970056816571014e-10
34,4,2,82944,8.63582064993537e-09,-2.0422384173926258e-11
34,4,3,82944,4.257403722019104e-09,2.303193363108928e-10
34,4,4,82944,2.4357203940489306e-09,2.4840153127604783e-10
34,4,5,82944,1.4549599827243518e-09,1.2110516618096416e-10
34,4,6,82944,7.410695887726945e-10,1.3181779983870496e-10
34,5,0,82944,1.7392958846714442e-07,0.0
34,5,1,82944,1.4418709016870016e-08,2.5553705321468186e-10
34,5,2,82944,4.179345329053063e-09,-3.4779068686614244e-11
34,5,3,82944,1.9035692282648426e-09,3.872281621577858e-10
34,5,4,82944,1.0836039818048134e-09,1.504402257289776e-10
34,5,5,82944,6.401852974535718e-10,6.263375602855085e-11
34,5,6,82944,1.6361256548783415e-10,2.4506688977247954e-10
34,6,0,82944,1.7494295176571637e-07,0.0
34,6,1,82944,9.012219340096775e-09,2.252070940293304e-10
34,6,2,82944,2.051964630478009e-09,2.2601770221131558e-10
34,6,3,82944,5.759076462520098e-10,-7.047722231261776e-11
34,6,4,82944,3.3728189986012545e-10,1.8213169254236948e-11
34,6,5,82944,2.416793280904973e-10,-7.143150140976303e-11
34,6,6,82944,1.1791917980742947e-10,-7.387258826606097e-11
34,7,0,82944,1.7418269075746856e-07,0.0
34,7,1,82944,5.668965892587598e-09,1.0019041544948053e-10
34,7,2,82944,1.1448220845474642e-09,4.734262187282115e-11
34,7,3,82944,-2.6200077636600335e-11,2.713709027897249e-10
34,7,4,82944,6.606902532387166e-11,6.985644617831811e-11
34,7,5,82944,5.456440848936765e-11,-8.841633304429942e-11
34,7,6,82944,-1.7816317266684299e-12,-8.68707036994886e-11
34,8,0,82944,1.7483976548046307e-07,0.0
34,8,1,82944,3.398329384853821e-09,-4.5236706136463393e-11
34,8,2,82944,4.955365674245803e-10,-6.465422261072025e-11
34,8,3,82944,1.5813019246404383e-10,1.2409012969662393e-10
34,8,4,82944,-2.9895734345724603e-11,-1.4822807665688363e-10
34,8,5,82944,-1.2287586853810912e-10,3.890175331900978e-12
34,8,6,82944,1.5787778119343475e-11,1.089248394286535e-10
35,1,0,82944,1.7654243332662372e-07,0.0
35,1,1,82944,1.0243501941258778e-07,2.051226346642584e-11
35,1,2,82944,7.524239227408262e-08,-1.4150367341671706e-11
35,1,3,82944,5.897343278563473e-08,1.519137940895701e-10
35,1,4,82944,4.651863809404509e-08,2.072311353514642e-10
35,1,5,82944,3.629228037105099e-08,3.507453754717877e-10
35,1,6,82944,2.779136529653242e-08,3.416786261314459e-10
35,2,0,82944,1.7569614986659464e-07,0.0
35,2,1,82944,6.226054296976344e-08,1.784166807000675e-10
35,2,2,82944,3.639872102230305e-08,1.8003873294611504e-10
35,2,3,82944,2.453280273958857e-08,-2.7011486878653064e-11
35,2,4,82944,1.7208243847182868e-08,2.5099984626797744e-12
35,2,5,82944,1.2096902689251654e-08,-1.8992418219327848e-10
35,2,6,82944,8.221983953724129e-09,-1.7495108077192425e-10
35,3,0,82944,1.743632227899943e-07,0.0
35,3,1,82944,3.810699984497153e-08,1.2417351954240527e-10
35,3,2,82944,1.7914038782621207e-08,-1.5327229024783776e-10
35,3,3,82944,1.0380452253644107e-08,-2.5565617139513395e-11
35,3,4,82944,6.58538729611551e-09,4.330701239952584e-11
35,3,5,82944,4.37301713236917e-09,-4.794431851174588e-12
35,3,6,82944,2.8615178068312516e-09,-1.4088611385381484e-10
35,4,0,82944,1.7492262096856657e-07,0.0
35,4,1,82944,2.3880676965047983e-08,1.6273955332860512e-10
35,4,2,82944,8.864067929383619e-09,-1.2144250580260292e-10
35,4,3,82944,4.517745068650838e-09,5.922035165725459e-11
35,4,4,82944,2.2776637666636516e-09,-2.122979436016696e-11
35,4,5,82944,1.3996689924696299e-09,1.4382206282025943e-10
35,4,6,82944,8.265450542982423e-10,6.265459025817798e-12
35,5,0,82944,1.747337683604693e-07,0.0
35,5,1,82944,1.4666444247865828e-08,7.266902954207945e-11
35,5,2,82944,4.6784830636725344e-09,-3.579128771116329e-11
35,5,3,82944,2.1497808909784683e-09,9.963775327157419e-11
35,5,4,82944,8.277501689297205e-10,7.921854866268651e-11
35,5,5,82944,7.167706472702411e-10,1.6081272110501443e-10
35,5,6,82944,3.2790477048363557e-10,1.0829605923655302e-10
35,6,0,82944,1.7431401430684995e-07,0.0
35,6,1,82944,9.067989029409434e-09,3.2709215612669303e-10
35,6,2,82944,2.3049161718515913e-09,1.9601949144151614e-10
35,6,3,82944,8.173267941616393e-10,1.342959488099683e-10
35,6,4,82944,2.9221803344842365e-10,1.941047052014054e-11
35,6,5,82944,2.7949810672601073e-10,-1.6426637449248553e-11
35,6,6,82944,2.66709054836998e-10,-9.29397513516521e-11
35,7,0,82944,1.7485452970059326e-07,0.0
35,7,1,82944,5.425367042945338e-09,1.6479474390700846e-10
35,7,2,82944,1.3318410250762031e-09,6.02741104386138e-11
35,7,3,82944,2.7861759609045783e-10,2.085520987286467e-10
35,7,4,82944,3.5036835537455846e-10,2.599421457048131e-10
