R_over_a,aV,err_aV_jackknife,lower_1sigma,upper_1sigma
2.375,0.7560162211303253,0.0014861273547039204,0.7545300937756214,0.7575023484850292
2.3875,0.7576933175918051,0.0014929124704999178,0.7562004051213053,0.759186230062305
2.4000000000000004,0.7593642020106084,0.0014998518709154328,0.757864350139693,0.7608640538815238
2.4125,0.7610289709469836,0.0015069478388040145,0.7595220231081796,0.7625359187857876
2.425,0.762687718970247,0.0015142025121550502,0.761173516458092,0.7642019214824021
2.4375,0.7643405387098309,0.0015216178857057371,0.7628189208241252,0.7658621565955366
2.45,0.7659875209047713,0.001529195812717317,0.764458325092054,0.7675167167174886
2.4625000000000004,0.7676287544516871,0.0015369380069103556,0.7660918164447768,0.7691656924585974
2.475,0.7692643264513059,0.0015448460445554582,0.7677194804067505,0.7708091724958613
2.4875,0.770894322253587,0.0015529213667125085,0.7693414008868745,0.7724472436202995
2.5,0.7725188255014906,0.001561165281611666,0.770957660219879,0.7740799907831023
2.5125,0.77413791817344,0.0015695789671708422,0.7725683392062692,0.7757074971406108
2.5250000000000004,0.7757516806245237,0.0015781634736392787,0.7741735171508844,0.777329844098163
2.5375,0.7773601916264787,0.0015869197263608476,0.7757732719001179,0.7789471113528396
2.55,0.7789635284064981,0.0015958485286490238,0.777367679877849,0.7805593769351471
2.5625,0.7805617666849028,0.0016049505647625444,0.7789568161201403,0.7821667172496654
2.575,0.7821549807117164,0.0016142264029738948,0.7805407543087425,0.7837692071146903
2.5875000000000004,0.7837432433021795,0.0016236764987220833,0.7821195668034574,0.7853669198009016
2.6,0.785326625871239,0.001633301197837492,0.7836933246734016,0.7869599270690765
2.6125,0.7869051984670493,0.0016431007398329698,0.7852620977272163,0.7885482992068823
2.625,0.788479029803514,0.0016530752612468,0.7868259545422672,0.7901321050647608
2.6375,0.7900481872919035,0.001663224799033937,0.7883849624928696,0.7917114120909374
2.6500000000000004,0.7916127370715771,0.001673549293989256,0.7899391877775879,0.7932862863655663
2.6625,0.7931727440398408,0.0016840485941999007,0.7914886954456409,0.7948567926340407
2.675,0.7947282718809667,0.001694722458513231,0.7930335494224535,0.7964229943394799
2.6875,0.7962793830944033,0.001705570560013055,0.7945738125343902,0.7979849536544164
2.7,0.7978261390222017,0.0017165924894967832,0.7961095465327049,0.7995427315116984
2.7125000000000004,0.7993685998756841,0.0017277877589429859,0.7976408121167411,0.8010963876346271
2.725,0.8009068247613779,0.0017391558049627803,0.7991676689564151,0.8026459805663406
2.7375,0.8024408717062389,0.0017506959922282707,0.8006901757140106,0.8041915676984672
2.75,0.8039707976821878,0.0017624076168689035,0.802208390065319,0.8057332052990567
2.7625,0.8054966586299791,0.0017742899098318254,0.8037223687201472,0.807270948539811
2.7750000000000004,0.8070185094824254,0.0017863420401969259,0.8052321674422285,0.8088048515226223
2.7875,0.8085364041869979,0.0017985631184438812,0.8067378410685541,0.8103349673054417
2.8,0.8100503957278199,0.0018109521996639644,0.8082394435281559,0.8118613479274839
2.8125,0.8115605361470749,0.0018235082867118027,0.8097370278603631,0.8133840444337868
2.825,0.8130668765658453,0.001836230333293979,0.8112306462325514,0.8149031068991393
2.8375000000000004,0.8145694672044023,0.0018491172469891877,0.812720349957413,0.8164185844513915
2.85,0.8160683574019587,0.0018621678921974872,0.8142061895097612,0.8179305252941562
2.8625,0.8175635956359079,0.001875381093014427,0.8156882145428934,0.8194389767289223
2.875,0.8190552295405575,0.0018887556360289899,0.8171664739045286,0.8209439851765865
2.8875,0.8205433059253793,0.0019022902730409874,0.8186410156523383,0.8224455961984203
2.9000000000000004,0.8220278707927847,0.0019159837236984907,0.8201118870690862,0.8239438545164832
2.9125,0.8235089693554443,0.0019298346780519096,0.8215791346773924,0.8254388040334961
2.925,0.8249866460531624,0.001943841799024056,0.8230428042541383,0.8269304878521865
2.9375,0.8264609445693214,0.001958003724796493,0.8245029408445249,0.8284189482941179
2.95,0.8279319078469072,0.0019723190711097736,0.8259595887757974,0.8299042269180169
2.9625000000000004,0.8293995781041295,0.0019867864334793695,0.8274127916706501,0.8313863645376088
2.975,0.8308639968496484,0.0020014043893258815,0.8288625924603226,0.8328654012389742
2.9875,0.8323252048974182,0.0020161715000207273,0.8303090333973975,0.834341376397439
3.0,0.8337832423811612,0.0020310863128479833,0.8317521560683132,0.8358143286940092
3.0125,0.835238148768479,0.002046147362881821,0.8331920014055972,0.8372842961313608
3.025,0.8366899628746166,0.0020613531747833884,0.8346286096998332,0.8387513160494
3.0375,0.8381387228758849,0.002076702264514543,0.8360620206113704,0.8402154251403994
3.0500000000000003,0.8395844663227535,0.0020921931409739213,0.8374922731817795,0.8416766594637275
3.0625,0.8410272301526234,0.0021078243075523767,0.838919405845071,0.8431350544601758
3.075,0.8424670507022873,0.0021235942636144913,0.8403434564386728,0.8445906449659019
3.0875,0.8439039637200875,0.0021395015059024647,0.841764462214185,0.8460434652259899
3.1,0.8453380043777807,0.002155544529869182,0.8431824598479115,0.8474935489076499
3.1125000000000003,0.846769207282115,0.002171721830938732,0.8445974854511763,0.8489409291130537
3.125,0.8481976064861307,0.0021880319056981432,0.8460095745804326,0.8503856383918289
3.1375,0.8496232355001904,0.0022044732530221178,0.8474187622471683,0.8518277087532125
3.15,0.8510461273027456,0.002221044375132661,0.8488250829276129,0.8532671716778784
3.1625,0.8524663143508502,0.0022377437785952164,0.850228570572255,0.8547040581294454
3.1750000000000003,0.8538838285904223,0.0022545699752546766,0.8516292586151677,0.856138398565677
3.1875,0.8552987014662687,0.0022715214831125824,0.8530271799831561,0.8575702229493813
3.2,0.8567109639318703,0.00228859682714665,0.8544223671047236,0.858999560759017
3.2125,0.858120646458942,0.0023057945400774015,0.8558148519188646,0.8604264409990194
3.225,0.8595277790467691,0.002323113163081295,0.8572046658836878,0.8618508922098504
3.2375000000000003,0.8609323912313274,0.0023405512464540084,0.8585918399848733,0.8632729424777814
3.25,0.8623345120941932,0.0023581073502257225,0.8599764047439675,0.8646926194444189
3.2625,0.8637341702712478,0.0023757800447300205,0.8613583902265177,0.8661099503159778
3.275,0.8651313939611839,0.002393567911127938,0.8627378260500559,0.8675249618723119
3.2875,0.8665262109338163,0.0024114695418917136,0.8641147413919246,0.8689376804757081
3.3000000000000003,0.8679186485382054,0.0024294835412462263,0.8654891649969592,0.8703481320794517
3.3125,0.8693087337105955,0.002447608525573288,0.8668611251850222,0.8717563422361687
3.325,0.8706964929821746,0.0024658431237788198,0.8682306498583957,0.8731623361059534
3.3375,0.8720819524866594,0.0024841859776260594,0.8695977665090334,0.8745661384642854
3.35,0.873465137967712,0.0025026357420342787,0.8709625022256777,0.8759677737097462
3.3625000000000003,0.8748460747861879,0.002521191085347745,0.8723248837008402,0.8773672658715357
3.375,0.876224787927227,0.002539850689573945,0.8736849372376531,0.878764638616801
3.3875,0.8776013020071849,0.002558613250594099,0.8750426887565907,0.880159915257779
3.4000000000000004,0.8789756412804115,0.0025774774783466382,0.8763981638020648,0.8815531187587582
3.4125,0.880347829645882,0.002596442096985869,0.8777513875488961,0.8829442717428678
3.4250000000000003,0.8817178906536814,0.0026155058450166566,0.8791023848086648,0.8843333964986981
3.4375,0.8830858475113478,0.0026346674754072525,0.8804511800359405,0.8857205149867551
3.45,0.8844517230900785,0.0026539257556799614,0.8817977973343986,0.8871056488457584
3.4625000000000004,0.8858155399308002,0.00267327946798259,0.8831422604628176,0.8884888193987828
3.475,0.8871773202501104,0.0026927274091416756,0.8844845928409687,0.8898700476592522
3.4875000000000003,0.8885370859460888,0.0027122683906973667,0.8858248175553914,0.8912493543367862
3.5,0.8898948586039853,0.002731901238922076,0.8871629573650632,0.8926267598429074
3.5125,0.8912506595017867,0.0027516247948246556,0.8884990347069621,0.8940022842966113
3.5250000000000004,0.8926045096156641,0.002771437914138382,0.8898330717015257,0.8953759475298024
3.5375,0.8939564296253056,0.00279133946729787,0.8911650901580078,0.8967477690926035
3.5500000000000003,0.8953064399191364,0.0028113283394013795,0.892495111579735,0.8981177682585377
3.5625,0.8966545605994282,0.002831403430163228,0.893823157169265,0.8994859640295914
3.575,0.8980008114873019,0.0028515636538532407,0.8951492478334487,0.9008523751411551
3.5875000000000004,0.8993452121276263,0.0028718079392294105,0.8964734041883969,0.9022170200668557
3.6,0.900687781793813,0.0028921352294580083,0.8977956465643551,0.903579917023271
3.6125000000000003,0.9020285394925142,0.002912544482027043,0.8991159950104871,0.9049410839745412
3.625,0.903367503968221,0.0029330346686515583,0.9004344692995694,0.9063005386368725
3.6375,0.9047046937077683,0.0029536047751711272,0.9017510889325971,0.9076582984829394
3.6500000000000004,0.9060401269447469,0.002974253801441074,0.9030658731433058,0.909014380746188
3.6625,0.9073738216638249,0.0029949807612180794,0.9043788409026068,0.9103688024250429
3.6750000000000003,0.9087057956049805,0.0030157846820393235,0.9056900109229412,0.9117215802870199
3.6875,0.9100360662676507,0.003036664605097332,0.9069994016625533,0.913072730872748
3.7,0.9113646509147927,0.0030576195851097564,0.9083070313296829,0.9144222704999024
3.7125000000000004,0.9126915665768666,0.003078648690185699,0.9096129178866809,0.9157702152670523
3.725,0.9140168300557353,0.0030997510016874856,0.9109170790540478,0.9171165810574228
3.7375000000000003,0.915340457928488,0.0031209256140905493,0.9122195323143975,0.9184613835425784
3.75,0.9166624665511858,0.0031421716348383837,0.9135202949163473,0.9198046381860242
3.7625,0.9179828720625335,0.003163488184197239,0.9148193838783363,0.9211463602467307
3.7750000000000004,0.9193016903874786,0.0031848743951068516,0.9161168159923717,0.9224865647825854
3.7875,0.9206189372407374,0.00320632941303051,0.9174126078277068,0.923825266653768
3.8000000000000003,0.9219346281302547,0.0032278523958021756,0.9187067757344526,0.9251624805260569
3.8125,0.9232487783605915,0.0032494425134745896,0.9199993358471169,0.9264982208740661
3.825,0.9245614030362498,0.0032710989481630178,0.9212903040880868,0.9278325019844128
3.8375000000000004,0.92587251706493,0.003292820893891422,0.9225796961710386,0.9291653379588214
3.85,0.927182135160726,0.0033146075564361383,0.9238675276042899,0.9304967427171621
3.8625000000000003,0.9284902718472582,0.0033364581531691207,0.9251538136940891,0.9318267300004273
3.875,0.929796941460745,0.003358371912902969,0.926438569547842,0.933155313373648
3.8875,0.9311021581530168,0.003380348075732794,0.9277218100772839,0.9344825062287496
3.9000000000000004,0.9324059358944694,0.003402385892881306,0.9290035500015881,0.9358083217873507
3.9125,0.933708288476964,0.0034244846265418555,0.9302838038504221,0.9371327731035058
3.9250000000000003,0.9350092295166689,0.0034466435497243573,0.9315625859669445,0.9384558730663932
3.9375,0.9363087724568488,0.0034688619460982724,0.9328399105107505,0.9397776344029471
3.95,0.9376069305706007,0.0034911391098406837,0.9341157914607601,0.9410980696804414
3.9625000000000004,0.9389037169635371,0.003513474345481633,0.9353902426180555,0.9424171913090188
3.975,0.9401991445764205,0.003535866967751888,0.9366632776086686,0.9437350115441724
3.9875000000000003,0.9414932261877467,0.0035583163014319646,0.9379349098863147,0.9450515424891787
4.0,0.9427859744162804,0.0035808216812017292,0.9392051527350787,0.9463667960974822
4.0125,0.9440774017235429,0.003603382451490915,0.940474019272052,0.9476807841750339
4.025,0.9453675204162543,0.0036259979663318988,0.9417415224499224,0.9489935183825862
4.0375,0.9466563426487291,0.0036486675892128916,0.9430076750595162,0.950305010237942
4.050000000000001,0.9479438804252291,0.003671390692933596,0.9442724897322956,0.9516152711181627
4.0625,0.9492301456022706,0.003694166659460347,0.9455359789428103,0.9529243122617309
4.075,0.9505151498908917,0.0037169948797855044,0.9467981550111062,0.9542321447706772
4.0875,0.9517989048588761,0.0037398747537852784,0.9480590301050908,0.9555387796126613
4.1,0.9530814219329368,0.0037628056900825234,0.9493186162428543,0.9568442276230192
4.112500000000001,0.9543627124008608,0.003785787105907942,0.9505769252949529,0.9581484995067687
4.125,0.9556427874136123,0.003808818426964925,0.9518339689866474,0.9594516058405772
4.1375,0.9569216579874018,0.0038318990872962914,0.9530897589001055,0.9607535570746981
4.15,0.9581993350057136,0.003855028529149923,0.9543443064765638,0.9620543635348635
4.1625,0.9594758292213,0.0038782062028503853,0.9555976230184496,0.9633540354241504
4.175000000000001,0.9607511512581376,0.0039014315666687956,0.9568497196914688,0.9646525828248064
4.1875,0.9620253116133493,0.003924704086695079,0.9581006075266542,0.9659500157000444
4.2,0.9632983206590925,0.003948023236714296,0.9593502974223782,0.9672463438958068
4.2125,0.9645701886444131,0.003971388498081102,0.960598800146332,0.9685415771424942
4.225,0.9658409256970663,0.003994799359599443,0.9618461263374668,0.9698357250566657
4.237500000000001,0.9671105418253058,0.0040182553174008115,0.9630922865079049,0.9711287971427066
4.25,0.9683790469196408,0.004041755874826658,0.9643372910448141,0.9724208027944675
4.2625,0.9696464507545635,0.0040653005423120685,0.9655811502122514,0.9737117512968755
4.275,0.970912762990244,0.0040888888372698365,0.9668238741529741,0.9750016518275139
4.2875,0.9721779931741976,0.0041125202839778505,0.9680654728902197,0.9762905134581755
4.300000000000001,0.9734421507429223,0.004136194413467349,0.9693059563294549,0.9775783451563896
4.3125,0.9747052450235062,0.004159910763413905,0.9705453342600923,0.9788651557869201
4.325,0.9759672852352113,0.004183668878028243,0.971783616357183,0.9801509541132395
4.3375,0.9772282804910247,0.004207468307950787,0.9730208121830739,0.9814357487989755
4.35,0.9784882397991871,0.0042313086101465934,0.9742569311890404,0.9827195484093337
4.362500000000001,0.9797471720646924,0.00425518934780221,0.9754919827168902,0.9840023614124946
4.375,0.9810050860907635,0.004279110090224776,0.9767259760005388,0.9852841961809883
4.3875,0.9822619905803016,0.004303070412742534,0.977958920167559,0.9865650609930442
4.4,0.9835178941373114,0.00432706989660578,0.9791908242407056,0.9878449640339172
4.4125,0.9847728052683008,0.004351108128891248,0.9804216971394095,0.9891239133971921
4.425000000000001,0.986026732383661,0.004375184702407195,0.9816515476812538,0.9904019170860682
4.4375,0.9872796837990162,0.004399299215600207,0.982880384583416,0.9916789830146164
4.45,0.9885316677365578,0.004423451272462312,0.9841082164640954,0.9929551190090201
4.4625,0.9897826923263515,0.00444764048244267,0.9853350518439089,0.9942303328087941
4.475,0.9910327656076237,0.004471866460357649,0.986560899147266,0.9955046320679813
4.487500000000001,0.9922818955300285,0.0044961288263038,0.9877857667037248,0.9967780243563323
4.5,0.9935300899548895,0.004520427205572468,0.989009662749317,0.9980505171604619
4.5125,0.9947773566564243,0.004544761228565503,0.9902325954278588,0.9993221178849898
4.525,0.996023703322948,0.0045691305307123025,0.9914545727922357,1.0005928338536603
4.5375,0.9972691375580557,0.004593534752388699,0.992675602805667,1.0018626723104445
4.550000000000001,0.9985136668817866,0.004617973538836275,0.9938956933429502,1.0031316404206227
4.5625,0.9997572987317683,0.004642446540085065,0.9951148521916833,1.0043997452718534
4.575,1.0010000404643433,0.0046669534108753,0.996333087053468,1.0056669938752185
4.5875,1.0022418993556754,0.0046914938105814576,0.997550405545094,1.006933393166257
4.6,1.00348288260284,0.004716067403138317,0.9987668151997016,1.0081989500059783
4.612500000000001,1.0047229973248952,0.004740673856967367,0.9999823234679278,1.0094636711818625
4.625,1.0059622505639367,0.004765312844904604,1.0011969377190322,1.0107275634088413
4.6375,1.007200649286135,0.004789984044130116,1.0024106652420048,1.011990633330265
4.65,1.0084382003827537,0.004814687136098307,1.0036235132466553,1.013252887518852
4.6625,1.0096749106711576,0.004839421806469953,1.0048354888646875,1.0145143324776276
4.675000000000001,1.0109107868957974,0.004864187745044175,1.0060465991507532,1.0157749746408415
4.6875,1.0121458357291833,0.004888984645694107,1.0072568510834892,1.0170348203748774
4.7,1.013380063772841,0.00491381220630026,1.0084662515665408,1.0182938759791411
4.7125,1.014613477558254,0.004938670128688614,1.0096748074295654,1.0195521476869427
4.725,1.0158460835477892,0.004963558118566892,1.0108825254292222,1.0208096416663561
4.737500000000001,1.0170778881356095,0.0049884758854636824,1.0120894122501458,1.0220663640210732
4.75,1.01830889764857,0.005013423142667851,1.013295474505902,1.0233223207912379
4.7625,1.0195391183471032,0.005038399607169156,1.014500718739934,1.0245775179542724
4.775,1.0207685564260867,0.005063404999600927,1.0157051514264857,1.0258319614256877
4.7875,1.0219972180156993,0.005088439044181524,1.0169087789715179,1.0270856570598808
4.800000000000001,1.0232251091822648,0.0051135014686592714,1.0181116077136056,1.028338610650924
4.8125,1.024452235929079,0.005138592004256136,1.019313643924823,1.0295908279333352
4.825,1.025678604197229,0.005163710385615118,1.020514893811614,1.030842314582844
4.8375,1.0269042198663936,0.005188856350744738,1.0217153635156488,1.0320930762171383
4.85,1.0281290887556371,0.005214029640968959,1.022915059114668,1.0333431183966062
4.862500000000001,1.029353216624188,0.0052392300008741255,1.024113986623314,1.0345924466250622
4.875,1.0305766091722055,0.005264457178258958,1.0253121519939465,1.0358410663504645
4.8875,1.031799272041535,0.005289710924085284,1.0265095611174497,1.0370889829656202
4.9,1.0330212108164523,0.005314990992429015,1.0277062198240232,1.0383362018088813
4.9125,1.0342424310243954,0.005340297140431643,1.0289021338839637,1.039582728164827
4.925000000000001,1.0354629381366869,0.005365629128254532,1.0300973090084324,1.0408285672649413
4.9375,1.0366827375692425,0.005390986719030938,1.0312917508502115,1.0420737242882734
4.95,1.0379018346832727,0.005416369678822146,1.0324854650044506,1.0433182043620948
4.9625,1.0391202347859705,0.005441777776571851,1.0336784570093986,1.0445620125625423
4.975,1.0403379431311899,0.005467210784063219,1.0348707323471267,1.045805153915253
4.987500000000001,1.0415549649201152,0.0054926684758740355,1.0360622964442412,1.0470476333959893
5.0,1.0427713053019183,0.005518150629336336,1.037253154672582,1.0482894559312546
5.0125,1.0439869693744082,0.005543657024494143,1.038443312349914,1.0495306263989024
5.025,1.0452019621846695,0.0055691874440618235,1.0396327747406078,1.0507711496287313
5.0375000000000005,1.0464162887296913,0.005594741673384478,1.0408215470563067,1.0520110304030759
5.05,1.0476299539569878,0.005620319500399204,1.0420096344565886,1.053250273457387
5.0625,1.048842962765209,0.005645920715594686,1.0431970420496142,1.0544888834808037
5.075,1.0500553200047418,0.005671545111974706,1.0443837748927671,1.0557268651167164
5.0875,1.0512670304783043,0.005697192485019842,1.0455698379932845,1.056964222963324
5.1000000000000005,1.052478098941528,0.005722862632650483,1.0467552363088777,1.0582009615741785
5.1125,1.053688530103536,0.0057485553551910665,1.0479399747483449,1.059437085458727
5.125,1.054898328627507,0.005774270455334247,1.0491240581721728,1.0606725990828414
5.1375,1.0561074991312376,0.005800007738106778,1.0503074913931307,1.0619075068693444
5.15,1.0573160461876903,0.005825767010833355,1.051490279176857,1.0631418131985235
5.1625000000000005,1.0585239743255384,0.005851548083104752,1.0526724262424336,1.064375522408643
