cfg,T,R,Nsrc,Re,Im
40,10,10,82944,-2.2713929131651156e-11,3.5927457028309007e-11
40,10,11,82944,-3.4770290028658706e-11,2.4042740362185022e-11
40,10,12,82944,-6.7200155794862088e-11,4.3635811755229705e-26
41,1,0,82944,1.7644881851822198e-07,0
41,1,1,82944,1.0213085560402432e-07,-2.4368735938052189e-10
41,1,2,82944,7.4688076921496816e-08,-2.9129626373900687e-10
41,1,3,82944,5.8311565285985034e-08,-3.1293955526730976e-10
41,1,4,82944,4.5587460401419916e-08,-1.98299018727867e-10
41,1,5,82944,3.5144091389166124e-08,-2.6843988729985519e-10
41,1,6,82944,2.6532106745414745e-08,-2.3120164031452248e-10
41,1,7,82944,1.9688408171258867e-08,-2.3664887620807909e-10
41,1,8,82944,1.4355724561272085e-08,-1.7115924038876347e-10
41,1,9,82944,1.0378059323039077e-08,-1.3389201819938421e-10
41,1,10,82944,7.6258171891175634e-09,-1.0788574503840719e-10
41,1,11,82944,6.0514888364940441e-09,-5.0475468703029751e-11
41,1,12,82944,5.5542580185896245e-09,-7.4532419776913428e-25
41,2,0,82944,1.7560765532668066e-07,0
41,2,1,82944,6.225404375109689e-08,9.0222908465985162e-12
41,2,2,82944,3.662285940839609e-08,-1.8569076434880506e-10
41,2,3,82944,2.4603849558753345e-08,-9.9257530136415147e-11
41,2,4,82944,1.7241252996333545e-08,-8.7973560102635945e-11
41,2,5,82944,1.214590105262684e-08,-2.0643758070367906e-11
41,2,6,82944,8.2689881446587887e-09,-3.6667659573350083e-11
41,2,7,82944,5.6883273699868735e-09,-3.4351832440449785e-11
41,2,8,82944,3.8258724330796058e-09,-9.5850637953165296e-11
41,2,9,82944,2.4192777075935598e-09,-6.7505146297625889e-11
41,2,10,82944,1.5630776698493912e-09,-6.1009085934404442e-11
41,2,11,82944,1.1239412977545721e-09,-5.7267998479363703e-11
41,2,12,82944,9.1886791539639557e-10,-1.4628044493788352e-25
41,3,0,82944,1.7491993872452887e-07,0
41,3,1,82944,3.8316001932297826e-08,-1.2147366165195354e-11
41,3,2,82944,1.7732057539524165e-08,-3.4823075000913629e-10
41,3,3,82944,1.0537298990986947e-08,-1.7049361286325596e-10
41,3,4,82944,6.7083508283285377e-09,-3.9082028823243249e-11
41,3,5,82944,4.3710537961203108e-09,-1.9083012472405374e-12
41,3,6,82944,2.7615768506993578e-09,-1.616283142136534e-11
41,3,7,82944,1.856882555763994e-09,2.8774541561333567e-11
41,3,8,82944,1.1214333681273605e-09,-3.143169108504783e-11
41,3,9,82944,6.7770072332823062e-10,3.7453901138355367e-11
41,3,10,82944,4.4119239034802652e-10,1.0424324570682755e-10
41,3,11,82944,3.3214164668535567e-10,2.4074677391651372e-11
41,3,12,82944,2.642909077936261e-10,-2.6447759747427533e-25
41,4,0,82944,1.7494013676317398e-07,0
41,4,1,82944,2.3872034774009444e-08,-1.4489078975378512e-11
41,4,2,82944,9.0089412111102277e-09,-3.6403035206650535e-10
41,4,3,82944,4.5424025498761243e-09,-1.8461521582582206e-10
41,4,4,82944,2.8450598198458223e-09,-1.9483743763618514e-10
41,4,5,82944,1.7110059547868301e-09,8.7256663625718665e-11
41,4,6,82944,9.6459438445059808e-10,-3.2977686194071656e-11
41,4,7,82944,5.6857614456644601e-10,5.5903579768074616e-11
41,4,8,82944,3.0504670860845858e-10,8.502302622930803e-12
41,4,9,82944,1.3891787590780223e-10,1.1484519682343533e-10
41,4,10,82944,4.4156622453821936e-11,2.6247007407988575e-11
41,4,11,82944,8.2105175308984e-11,-1.704549443828807e-11
41,4,12,82944,1.519148965256396e-11,-2.3585078964810989e-25
41,5,0,82944,1.7535065670311468e-07,0
41,5,1,82944,1.488830531160193e-08,-2.8701752487994338e-11
41,5,2,82944,4.3679822546011383e-09,-1.1476403569416447e-10
41,5,3,82944,2.1066563839817284e-09,1.4499481578668172e-10
41,5,4,82944,9.9005019211433333e-10,-1.3519983654492556e-11
41,5,5,82944,6.7672257775205886e-10,3.7809609620046345e-11
41,5,6,82944,2.7255072941705325e-10,6.1338764007615712e-11
41,5,7,82944,1.8638462605223899e-10,7.5452102033350869e-11
41,5,8,82944,2.142449668189997e-10,-2.1752470114950598e-11
41,5,9,82944,7.2750817279190822e-11,1.8521921938017074e-10
41,5,10,82944,-5.4206390377470936e-12,2.2748223351000875e-11
41,5,11,82944,-1.1983561944453925e-10,2.3134587065373089e-11
41,5,12,82944,1.8316678975234529e-11,-2.4333534609247052e-26
41,6,0,82944,1.7503787087541783e-07,0
41,6,1,82944,8.952928492210041e-09,6.3077285793601649e-11
41,6,2,82944,2.3490128810330083e-09,4.3225548619347358e-11
41,6,3,82944,8.7317840610214828e-10,1.568696909561432e-10
41,6,4,82944,4.7264495872379711e-10,-2.4685767861646334e-11
41,6,5,82944,4.153882184631758e-10,1.3283729676030042e-10
41,6,6,82944,1.9394618688303345e-10,1.3453940861372958e-10
41,6,7,82944,1.700781965448945e-12,-8.2699316321476768e-11
41,6,8,82944,1.481373651602834e-11,-6.1340357403780549e-11
41,6,9,82944,5.0156418505576291e-11,-1.210789416417572e-11
41,6,10,82944,-6.0316432788926883e-11,-1.5004005757916861e-10
41,6,11,82944,-1.894114077037454e-11,5.2189652638531853e-11
41,6,12,82944,-1.8746484452534059e-11,7.0108503402871634e-26
41,7,0,82944,1.7351334555635388e-07,0
41,7,1,82944,5.6973049104266721e-09,9.443402735663544e-11
41,7,2,82944,8.66905604164581e-10,9.0731257072084475e-11
41,7,3,82944,4.3699387869517529e-10,1.9534594135831508e-10
41,7,4,82944,3.9765928624014259e-10,9.3839879892358397e-11
41,7,5,82944,1.1105830804982297e-10,3.6341344935048274e-11
41,7,6,82944,1.2372553513480357e-10,3.0348312522451164e-11
41,7,7,82944,-1.6644322268974001e-11,-9.2677956291984668e-11
41,7,8,82944,3.3516988832539131e-11,5.9282899226508496e-11
41,7,9,82944,-7.051296160278906e-11,3.1529614577584055e-11
41,7,10,82944,-8.5353629026392906e-11,-7.7581176137038339e-11
41,7,11,82944,-6.1928507145116053e-12,-1.3646387848790991e-11
41,7,12,82944,9.061809790294896e-11,2.5131355416107611e-26
41,8,0,82944,1.7446048808415356e-07,0
41,8,1,82944,3.6868218937483535e-09,-1.7763703661647676e-10
41,8,2,82944,6.043889572951366e-10,-2.6761890328564164e-12
41,8,3,82944,1.4757249767630595e-10,1.1510237730712563e-10
41,8,4,82944,3.3352933747643298e-10,-2.7361652649475886e-10
41,8,5,82944,2.4446023307025841e-11,2.9142229498982419e-11
41,8,6,82944,-2.0876650376522551e-11,-8.4299637265326569e-11
41,8,7,82944,5.3163328550049144e-11,6.1517257044204943e-11
41,8,8,82944,-3.5353445854707475e-11,6.7982644416341802e-11
41,8,9,82944,-1.7576116272822139e-12,8.0674582131632714e-12
41,8,10,82944,3.8717581127841561e-11,7.6297723601179548e-11
41,8,11,82944,-2.4553609974336788e-11,4.0881131161025691e-11
41,8,12,82944,5.0032446540804439e-11,-8.097881189634675e-27
41,9,0,82944,1.7432805286286614e-07,0
41,9,1,82944,2.1459535307668856e-09,-9.5160513178694008e-11
41,9,2,82944,3.645801560249788e-10,1.7361066256284322e-10
41,9,3,82944,-1.1089887317306565e-10,2.4691008808896108e-10
41,9,4,82944,3.4023495027377558e-10,-1.4507277341618849e-10
41,9,5,82944,-7.5890278282104327e-11,1.270801862857001e-11
41,9,6,82944,1.4161900764098052e-10,-7.1089974290817621e-11
41,9,7,82944,-4.2679898827533325e-12,-1.6783644599048845e-10
41,9,8,82944,1.7806567798835476e-10,7.0974952924922462e-11
41,9,9,82944,-2.5394282532414102e-11,1.6404465332216567e-11
41,9,10,82944,-5.497879601664004e-12,1.0750790639564703e-10
41,9,11,82944,4.2105874533019199e-11,1.2222674573125267e-11
41,9,12,82944,1.5665607901141565e-11,7.178392709727881e-26
41,10,0,82944,1.7499312814127249e-07,0
41,10,1,82944,1.4387712305347949e-09,-1.1995851679076028e-10
41,10,2,82944,1.9280022251977554e-10,3.4835274173568161e-10
41,10,3,82944,-5.0840529751523996e-11,-3.9211549136491924e-11
41,10,4,82944,1.5861604646599654e-10,-2.9514213823395357e-10
41,10,5,82944,-2.0661969723890551e-10,1.0077602384139512e-10
41,10,6,82944,-1.8058411203589166e-11,-4.2985895211439191e-11
41,10,7,82944,-2.2798960994838938e-11,-3.2310875285708052e-11
41,10,8,82944,-3.72417139501761e-11,-7.5806322010183799e-12
41,10,9,82944,2.0935027709122694e-11,-6.776575860689171e-11
41,10,10,82944,-3.1372139260031539e-11,-1.4654160714348899e-11
41,10,11,82944,-4.1124481448885435e-11,5.3550012460397286e-12
41,10,12,82944,-3.1900261762480448e-11,1.1001948926607109e-25
42,1,0,82944,1.7836525192132508e-07,0
42,1,1,82944,1.0329316976055642e-07,4.3687442053199294e-10
42,1,2,82944,7.5978517883803537e-08,7.314126283319604e-10
42,1,3,82944,5.9622036040234079e-08,8.7957378701252319e-10
42,1,4,82944,4.7011645722074902e-08,1.0615245667120195e-09
42,1,5,82944,3.6476139942598827e-08,9.7334748317016835e-10
42,1,6,82944,2.7923413534875565e-08,9.2023549749065945e-10
42,1,7,82944,2.0953707879873397e-08,7.3043141403883487e-10
42,1,8,82944,1.5386258523289053e-08,5.6169065350312608e-10
42,1,9,82944,1.1331029976818661e-08,4.242342421778932e-10
42,1,10,82944,8.5427876568636272e-09,2.9887057361266338e-10
42,1,11,82944,6.9281595436882931e-09,2.050885629436167e-10
42,1,12,82944,6.385042427240099e-09,5.4558975877159333e-25
42,2,0,82944,1.7560259245761692e-07,0
42,2,1,82944,6.2808940102548424e-08,1.745681621567002e-10
42,2,2,82944,3.6569067068997411e-08,2.3930622602895348e-11
42,2,3,82944,2.4915658878584077e-08,2.3096366397474211e-10
42,2,4,82944,1.7554275601707243e-08,-1.7968323524510362e-11
42,2,5,82944,1.252687895472657e-08,1.3291642494587001e-10
42,2,6,82944,8.7293664698026031e-09,2.2290669501543115e-10
42,2,7,82944,6.0934032636510922e-09,1.318415851803426e-10
42,2,8,82944,4.1018465507049208e-09,2.484664259254134e-10
42,2,9,82944,2.8826042584313768e-09,1.8152922075560486e-10
42,2,10,82944,1.9968486988572584e-09,2.0438942993111757e-10
42,2,11,82944,1.5167410034066827e-09,1.3524587196313178e-10
42,2,12,82944,1.3223596344166717e-09,1.9817868842416289e-25
42,3,0,82944,1.7530092144674026e-07,0
42,3,1,82944,3.8749167978622145e-08,5.51296145911599e-12
42,3,2,82944,1.7995803478796264e-08,1.7853331391137878e-10
42,3,3,82944,1.0761493760420119e-08,2.809146313554634e-10
42,3,4,82944,6.9432906217056235e-09,3.8097101483137413e-11
42,3,5,82944,4.6459727326880944e-09,-9.1541543295277714e-11
42,3,6,82944,3.0429674517182017e-09,7.230603359436127e-11
42,3,7,82944,2.1605408922296146e-09,8.4662963471687045e-11
42,3,8,82944,1.3740538274213216e-09,4.6315441440933996e-11
42,3,9,82944,1.0649678246386985e-09,2.7865439189534838e-11
42,3,10,82944,7.5890812303756822e-10,-4.2597301481387808e-12
42,3,11,82944,5.4183679473746048e-10,-1.9624459399024751e-12
42,3,12,82944,4.9824095528034365e-10,1.6925768417546761e-25
42,4,0,82944,1.742602556986576e-07,0
42,4,1,82944,2.3695482694457948e-08,-2.0622321538507505e-10
42,4,2,82944,8.6870387255316702e-09,-1.5754025229795281e-10
42,4,3,82944,4.6687527537924156e-09,1.3390615125559921e-10
42,4,4,82944,2.6059609061789009e-09,1.8709519613403345e-10
42,4,5,82944,1.4465622788563972e-09,2.0979628930138981e-10
42,4,6,82944,9.4046551875211332e-10,5.8620099775033711e-11
42,4,7,82944,4.147624889497934e-10,5.2672109776399517e-11
42,4,8,82944,2.1760126835780332e-10,3.8770881541058299e-11
42,4,9,82944,6.7257788147926672e-11,4.4397619011851138e-11
42,4,10,82944,4.7509648054996599e-11,3.6029948710951797e-11
42,4,11,82944,-5.5411954936240243e-11,-8.441023423075311e-11
42,4,12,82944,-1.0850822356284924e-10,5.0821185397017617e-26
42,5,0,82944,1.7478795825176527e-07,0
42,5,1,82944,1.4684531955522772e-08,-2.2629222414635458e-10
42,5,2,82944,4.3609865876906757e-09,3.5859543932119888e-10
42,5,3,82944,1.9141911187835614e-09,-9.391758047354182e-11
42,5,4,82944,1.2017273233430074e-09,-1.5491423258223684e-10
42,5,5,82944,6.3120568129763258e-10,-1.4949809514905554e-10
42,5,6,82944,4.6096896626396501e-10,-1.6205728988896613e-10
42,5,7,82944,1.4187760611272278e-10,-1.2164805913913946e-11
42,5,8,82944,5.5572185942823136e-12,-1.4417506229753953e-11
42,5,9,82944,-5.0196327994964583e-12,-4.5491246486836928e-11
42,5,10,82944,-3.1721698675799988e-11,4.7163948727403689e-11
42,5,11,82944,-1.647731425742624e-11,-2.2404072237117607e-11
42,5,12,82944,-1.166444480796499e-10,5.5528328157494919e-26
42,6,0,82944,1.7469534898565839e-07,0
42,6,1,82944,8.9459208308478901e-09,-3.9817785177873833e-10
42,6,2,82944,2.0640429252410052e-09,1.8279239658533671e-10
42,6,3,82944,7.3552794732504598e-10,-1.4880069795628916e-10
42,6,4,82944,4.1885276537715379e-10,-8.1136375259553455e-11
42,6,5,82944,1.6570377853216303e-10,7.9294328229716686e-11
42,6,6,82944,1.5480809395805916e-10,1.3009527511315519e-10
42,6,7,82944,-2.2998450735557068e-11,5.583801663835136e-11
42,6,8,82944,9.0820281797013507e-11,7.4079822294825722e-11
42,6,9,82944,-1.4199785197182412e-11,6.3130267422291999e-11
42,6,10,82944,-1.9338068798681429e-12,8.8749927464737462e-11
42,6,11,82944,-4.5103325187018853e-11,-7.4458304615958748e-11
42,6,12,82944,-6.5521256823748962e-11,-1.4564218829239507e-25
42,7,0,82944,1.7414785591429777e-07,0
42,7,1,82944,5.6631052543220357e-09,-4.2024880904941877e-10
42,7,2,82944,1.1273966347264748e-09,-3.5120850428243297e-11
42,7,3,82944,4.5702799469504672e-10,-1.8472477148571177e-10
42,7,4,82944,2.4838816322305909e-10,6.9305741776621403e-11
42,7,5,82944,9.3458438286342653e-11,1.0138516533828332e-10
42,7,6,82944,1.6129542369539905e-11,2.7951832329883899e-11
42,7,7,82944,-1.9391135859406672e-10,1.3238256943687582e-10
42,7,8,82944,7.1462304061954642e-11,1.9357949355844785e-12
42,7,9,82944,5.0305831068678605e-11,-5.2841005550918748e-11
42,7,10,82944,4.6422130573953849e-11,-8.2294435360197196e-11
42,7,11,82944,-8.8272316231180439e-11,-8.5633483999738272e-12
42,7,12,82944,-2.0302420548162561e-11,-6.7834714103319033e-26
42,8,0,82944,1.7421615640476948e-07,0
42,8,1,82944,3.6880958722694839e-09,-5.8208396911019698e-10
42,8,2,82944,4.4825004080467432e-10,-1.1834509865668947e-10
42,8,3,82944,5.4849157685858506e-11,-4.6409455467701442e-12
42,8,4,82944,3.3739990520250049e-11,-7.3728541367006038e-12
42,8,5,82944,8.5346743000547149e-11,2.192561501217618e-10
42,8,6,82944,-1.6973382705814768e-10,1.6106062295561487e-10
42,8,7,82944,-6.7653451358715896e-11,6.1861735453878222e-11
42,8,8,82944,-1.7424862771086731e-11,-1.4223433020821627e-12
42,8,9,82944,4.5288411029684526e-11,3.7199223198236815e-11
42,8,10,82944,5.7838888216550277e-11,-4.4271224400905939e-11
42,8,11,82944,-3.9289899060488966e-11,-3.8066603778551816e-11
42,8,12,82944,-4.7190539060870672e-11,9.9932042439327903e-26
42,9,0,82944,1.7507345609177137e-07,0
42,9,1,82944,2.2625203717417904e-09,-4.910920458567756e-10
42,9,2,82944,2.4222655360043921e-10,-4.8773249482334216e-11
42,9,3,82944,-2.2775130195995458e-11,3.3590014608127049e-11
42,9,4,82944,9.0260821778431792e-11,-6.6648135315151471e-11
42,9,5,82944,-1.0455619431222122e-10,9.6144365905225281e-12
42,9,6,82944,-3.5377660268168769e-10,8.4674394805112655e-11
42,9,7,82944,5.8579020273097777e-12,4.0070547338139895e-11
42,9,8,82944,-3.9470805958999249e-11,9.2321595586150871e-12
42,9,9,82944,-7.1434413859929417e-11,4.1235254534521958e-11
42,9,10,82944,-7.611992089205623e-11,-8.8200097847081842e-11
42,9,11,82944,-1.7297140219874589e-11,-9.4412674339450825e-11
42,9,12,82944,3.2588878692990067e-11,1.8469551678821943e-25
42,10,0,82944,1.752493407402785e-07,0
42,10,1,82944,1.4927491984307941e-09,-2.325304342042905e-10
42,10,2,82944,-1.950150984517802e-11,-6.4317031442802722e-11
42,10,3,82944,5.0668187837240749e-11,2.1341744096700419e-10
42,10,4,82944,2.9800240150389602e-12,-1.7166387659633373e-10
42,10,5,82944,1.0649352779853173e-10,6.5495680913735041e-11
42,10,6,82944,4.2480186029352261e-11,2.012472360590194e-10
42,10,7,82944,4.5413994430809738e-11,2.5688349741382801e-10
42,10,8,82944,-1.1115268715372305e-11,4.8050302356785059e-11
42,10,9,82944,-2.4232728640771695e-11,3.9050440562469018e-11
42,10,10,82944,-1.9121288072563461e-11,1.5101014011594787e-11
42,10,11,82944,6.5842294062647049e-11,-2.9565869754964075e-11
42,10,12,82944,-1.0451003061329688e-11,1.5249347447131011e-25
43,1,0,82944,1.7763558430699813e-07,0
43,1,1,82944,1.0306918605851319e-07,-4.4295539400606655e-10
43,1,2,82944,7.5316545371766509e-08,-7.1177784768996458e-10
43,1,3,82944,5.8624308071530869e-08,-1.0399704405047352e-09
43,1,4,82944,4.603626251345473e-08,-1.1739311854998521e-09
43,1,5,82944,3.5481996591150897e-08,-1.1224461626722515e-09
43,1,6,82944,2.7036928733762113e-08,-9.7172696301014377e-10
43,1,7,82944,2.0121541505183048e-08,-8.846624782441249e-10
43,1,8,82944,1.4887160462171217e-08,-7.4467224295653327e-10
43,1,9,82944,1.106089248709066e-08,-5.9545152569160211e-10
43,1,10,82944,8.5227521233299079e-09,-4.0883671718502365e-10
43,1,11,82944,7.0950194524704928e-09,-2.0678081036570236e-10
43,1,12,82944,6.5938850708618556e-09,5.4333591499221229e-25
43,2,0,82944,1.7486645585922004e-07,0
43,2,1,82944,6.1927823730970696e-08,-1.2277894943950559e-10
43,2,2,82944,3.6246017421924218e-08,1.0670948186243743e-10
43,2,3,82944,2.4776996498147001e-08,1.0621561956243614e-10
43,2,4,82944,1.7520090168243924e-08,-3.887570288777251e-11
43,2,5,82944,1.2410493957246393e-08,9.944916935207801e-11
43,2,6,82944,8.7280475584757557e-09,-8.7393201428516235e-12
43,2,7,82944,5.975769156335517e-09,-1.4249789165984239e-10
43,2,8,82944,4.1632530127432263e-09,-1.5927724108218303e-10
43,2,9,82944,2.7884102648137542e-09,-1.0754413654206951e-10
43,2,10,82944,1.9368348614498151e-09,-6.0644988755883338e-11
43,2,11,82944,1.493724257405369e-09,-3.4794720762660778e-11
43,2,12,82944,1.3780728353649425e-09,2.416200313577203e-25
43,3,0,82944,1.7438551301050873e-07,0
43,3,1,82944,3.814662045656524e-08,1.0844143951536559e-10
43,3,2,82944,1.7843538072302599e-08,1.0264640171206429e-10
43,3,3,82944,1.0646049514643541e-08,3.0812026656182159e-10
43,3,4,82944,6.7825384853319002e-09,-1.3964686377780675e-10
43,3,5,82944,4.3756669776174798e-09,-8.1921331486930426e-11
43,3,6,82944,2.9421101325866234e-09,2.962589166853579e-10
43,3,7,82944,1.8949268956544464e-09,1.4583414131830353e-10
43,3,8,82944,1.125515479142484e-09,1.5269417928372745e-10
43,3,9,82944,7.371231247251802e-10,7.3140162046935516e-11
43,3,10,82944,4.3647539172546341e-10,2.4597939309109069e-11
43,3,11,82944,3.9056904470968681e-10,1.0364984052007785e-10
43,3,12,82944,3.6813298533054816e-10,-3.6360683272669983e-26
43,4,0,82944,1.7541280320454497e-07,0
43,4,1,82944,2.3748675146025574e-08,3.7711578488708288e-12
43,4,2,82944,8.8677652300199875e-09,-1.4572752161232965e-12
43,4,3,82944,4.671967228836737e-09,1.7153485515499596e-10
43,4,4,82944,2.6854457605404316e-09,-2.9143273138588623e-11
43,4,5,82944,1.26848721625366e-09,-4.5083065985557188e-11
43,4,6,82944,9.173351177017759e-10,8.9034709540471915e-11
43,4,7,82944,5.0681206412927849e-10,-3.4581395956875388e-11
43,4,8,82944,2.6546858246381546e-10,2.8553543644775666e-11
43,4,9,82944,1.4874590458927648e-10,3.296750669229243e-11
43,4,10,82944,1.4527689748475855e-10,2.7585319865761319e-11
43,4,11,82944,1.7818650841492342e-11,-1.894309270840432e-11
43,4,12,82944,4.3621224696768224e-11,4.4877420385906448e-27
43,5,0,82944,1.7548689523142963e-07,0
43,5,1,82944,1.4864211403865302e-08,-1.7466668561379117e-10
43,5,2,82944,4.2282912647187047e-09,8.1448048036225623e-11
43,5,3,82944,1.77760646359e-09,1.1847579824117107e-11
43,5,4,82944,8.4439453506898919e-10,5.9208414427602355e-11
43,5,5,82944,4.2707648243763206e-10,-8.3223631255686769e-12
43,5,6,82944,3.8473907247605484e-10,5.132022503842098e-11
43,5,7,82944,1.0585926202373446e-10,-1.3464100734296661e-11
43,5,8,82944,5.2856766714824825e-11,-9.9728181052905546e-11
43,5,9,82944,1.0671897074345451e-10,1.8602094181544547e-10
43,5,10,82944,2.2120156477141248e-11,-2.7717471418935712e-11
43,5,11,82944,2.1212923738508215e-11,-2.9560463804085286e-11
43,5,12,82944,-6.5306604048006767e-11,-2.2396824600593044e-25
43,6,0,82944,1.7452458761033864e-07,0
43,6,1,82944,9.0038807162489829e-09,-4.9543375635240826e-12
43,6,2,82944,2.0535597865470472e-09,-1.9850912325532541e-10
43,6,3,82944,7.9085004293441473e-10,-8.7585181880186729e-11
43,6,4,82944,3.8056521119646079e-10,1.6205500783100831e-10
43,6,5,82944,8.4213528485672499e-11,-1.4673484953822085e-10
43,6,6,82944,7.3475915756888525e-11,-1.5141060891228544e-10
43,6,7,82944,-1.3660056651491843e-10,-6.8581769629344476e-11
43,6,8,82944,4.1503100546576106e-11,1.7178081033261e-11
43,6,9,82944,-3.0944516716972181e-11,-9.6688700522852713e-11
43,6,10,82944,-1.2098668832671653e-11,8.856810334675813e-12
43,6,11,82944,-3.5087534201343693e-12,-4.8305352486706685e-11
43,6,12,82944,-1.072905931424737e-10,-2.0050234152414426e-26
43,7,0,82944,1.7420132707995902e-07,0
43,7,1,82944,5.7519641945535154e-09,-1.1977637704863969e-10
43,7,2,82944,9.2323818480407668e-10,1.3411500407377801e-10
43,7,3,82944,3.7608170390031585e-10,-2.0313335317406991e-10
43,7,4,82944,4.3225183241948042e-11,6.7253465865646169e-11
43,7,5,82944,-2.0571795997656096e-10,-1.0578884899539421e-10
43,7,6,82944,3.1761275441360511e-12,-1.2959495380835744e-10
43,7,7,82944,-9.4922907125620017e-14,4.8442480606736805e-11
43,7,8,82944,2.0533898311360118e-11,-4.7447517289534188e-11
43,7,9,82944,-4.4284360537680689e-11,2.1239041488644453e-11
43,7,10,82944,3.4007142413653739e-11,3.6242543388818687e-11
43,7,11,82944,-7.7035446126261128e-11,-5.513428358245659e-11
43,7,12,82944,1.031678576173317e-10,-1.7380526277457281e-25
43,8,0,82944,1.7393858449926672e-07,0
43,8,1,82944,3.5503121443704778e-09,-1.5419924528716807e-10
43,8,2,82944,5.8694231351012841e-10,9.6351017394461866e-11
43,8,3,82944,-5.4149986741279244e-11,1.6099320707799499e-10
43,8,4,82944,2.4638799912754376e-10,1.3846356632519873e-10
43,8,5,82944,-2.7888775052280458e-10,-3.7488219947878921e-11
43,8,6,82944,-6.0177108505752047e-11,-3.0256204502046022e-11
43,8,7,82944,-5.6156708725057297e-11,4.2605221188004275e-11
43,8,8,82944,2.2035581579318082e-10,-3.7132077766349572e-11
43,8,9,82944,4.983428581635222e-11,-9.794283257209894e-11
43,8,10,82944,4.0888586450870385e-11,2.7680549029590188e-11
43,8,11,82944,2.7175643706544439e-11,-6.8354430160592437e-11
43,8,12,82944,-1.5692026205317349e-11,9.7713103320246975e-26
43,9,0,82944,1.7443621250380889e-07,0
43,9,1,82944,2.3054899546245584e-09,-1.8340174269078767e-10
43,9,2,82944,5.4098663506861568e-10,9.2556558776695045e-11
43,9,3,82944,1.0295757188942466e-10,1.3824771148257101e-10
43,9,4,82944,5.7349962986461767e-11,-1.7041733777895172e-10
43,9,5,82944,-3.0071269545920859e-11,-1.0081974916889393e-10
43,9,6,82944,5.5838740523318904e-11,-3.2678200934637422e-11
43,9,7,82944,-1.0594983282206852e-10,-1.1963711344180696e-12
43,9,8,82944,2.5140810916631663e-10,9.4701051622837325e-11
43,9,9,82944,5.4746105896086876e-11,-2.3092830387513718e-11
43,9,10,82944,-1.6855941797080121e-11,-5.5454480703383193e-11
43,9,11,82944,4.8455955082867281e-11,1.0828805542388551e-11
43,9,12,82944,-3.2701888619660809e-11,2.9240132571439492e-26
43,10,0,82944,1.7455670560315909e-07,0
43,10,1,82944,1.5283973401553039e-09,1.5025833193823837e-11
43,10,2,82944,3.8411353414349864e-10,-6.7675604440275594e-11
43,10,3,82944,5.8503123656923518e-11,8.1863995629110148e-11
43,10,4,82944,3.1056541549989527e-11,-6.8339910833861084e-11
43,10,5,82944,-6.9521575386186943e-12,1.04390524915269e-11
43,10,6,82944,7.976242653278571e-11,-3.2002246250096782e-11
43,10,7,82944,4.4701687928497626e-11,-1.2883345669334934e-10
43,10,8,82944,2.0303450667958414e-10,5.8482348255480457e-11
43,10,9,82944,2.0832331776219352e-11,-2.9751819315580691e-11
43,10,10,82944,8.5191937701271218e-11,-8.49372881828535e-11
43,10,11,82944,1.3446666494442234e-11,-4.8992793818744377e-12
43,10,12,82944,4.2097768418444467e-11,3.6121337030611814e-26
44,1,0,82944,1.7651843901388888e-07,0
44,1,1,82944,1.0211284995455394e-07,-1.9692065079702342e-10
44,1,2,82944,7.4730373012360538e-08,-1.7499938394619084e-10
44,1,3,82944,5.8530583086891319e-08,-1.0220050061490352e-10
44,1,4,82944,4.6302175550599367e-08,-1.0415657008518987e-10
44,1,5,82944,3.6228959814305827e-08,-1.1456288079805775e-10
44,1,6,82944,2.7788735436496294e-08,-1.0720922857102972e-10
44,1,7,82944,2.1050398283005048e-08,-1.0040794528042838e-10
44,1,8,82944,1.5771561387338416e-08,-6.0829346833964433e-11
44,1,9,82944,1.1774004725305074e-08,-1.5320436543019274e-11
44,1,10,82944,9.12661584361566e-09,6.5986351795738749e-13
44,1,11,82944,7.595032200063481e-09,9.1812689751687456e-12
44,1,12,82944,7.0394969471427823e-09,5.9583252408363707e-25
44,2,0,82944,1.7621592574865668e-07,0
44,2,1,82944,6.234594108786002e-08,1.4779871992362306e-10
44,2,2,82944,3.631240868227316e-08,2.3556573040156227e-10
44,2,3,82944,2.4755379327616698e-08,1.5672788345890208e-10
44,2,4,82944,1.7370863981227626e-08,8.9606927832175405e-11
44,2,5,82944,1.2286186778827098e-08,1.0872069441129688e-10
44,2,6,82944,8.7229062576941004e-09,2.441058493666438e-10
44,2,7,82944,6.031023467539098e-09,2.1097815662736415e-10
44,2,8,82944,4.1489742594985047e-09,1.2767316347200837e-10
44,2,9,82944,2.6894710131146059e-09,1.4769234723336756e-10
44,2,10,82944,1.8532325479317273e-09,1.5883917199649901e-10
44,2,11,82944,1.3160376393717695e-09,1.5480057393264202e-10
44,2,12,82944,1.1467465737294491e-09,2.6906506711372357e-25
44,3,0,82944,1.7495886728178864e-07,0
44,3,1,82944,3.8291767541080059e-08,1.8928337238354891e-11
44,3,2,82944,1.7707727698416197e-08,4.8775260838794108e-11
44,3,3,82944,1.0609767709441329e-08,-1.629797198951368e-10
44,3,4,82944,6.5272625319539189e-09,-1.7406307834738372e-10
44,3,5,82944,4.2393113293450229e-09,-2.4377614982479909e-10
44,3,6,82944,2.8230212742794149e-09,-2.1516174197585136e-10
44,3,7,82944,1.7960994873219521e-09,-8.2507173548833985e-11
44,3,8,82944,1.1826848540419711e-09,-1.3846594033660588e-11
