r,tau,dx,dy,dz,ncfg,naxis,L_Re_mean,L_Re_err,rho_E2_mean,rho_E2_err,rho_B2_mean,rho_B2_err,rho_S_mean,rho_S_err
4,4,-2,6,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.00013682846805745052,0.0002842684326120361,-0.00023139495993837578,0.0002471303875178875,-0.00018411171400227079,0.000178849958946863
4,4,-1,-6,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.00033572086913101094,0.00032983721714010714,0.00014627680553616073,0.00028441804941351786,-9.472203180059146e-05,0.00021488813104127957
4,4,-1,-5,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0011217931243319025,0.00028703129671867706,-0.00030968247067511003,0.0003128017419556818,-0.0007157377975065748,0.00020637514439197398
4,4,-1,-4,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0007795123997821518,0.00028191260215519235,-0.000459631210276763,0.0002768873583626445,-0.0006195718050324373,0.0002025566932454096
4,4,-1,-3,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0010482571128386908,0.0002844352510049098,-0.0006717381052076488,0.0003298409009706928,-0.000859997609025791,0.0002204586621889557
4,4,-1,-2,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0015622478425826958,0.0002860553404192274,-0.00137630559984119,0.00026156686881002574,-0.0014692767212170254,0.00019144858556203266
4,4,-1,-1,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0034840371278462958,0.0002790016646208147,-0.0030977585769901617,0.0002890826002829505,-0.0032908978524213593,0.0002080698400560094
4,4,-1,0,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.009878706313184304,0.00031435493827603627,-0.003262413948619569,0.00029921174779748205,-0.006570560130904675,0.00023461283380872425
4,4,-1,1,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.003530663680177557,0.0003078588161104702,-0.003516023060652258,0.00029380457996067594,-0.0035233433704187213,0.00023375414652273446
4,4,-1,2,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0016561909130903562,0.00032937198370559334,-0.0014805593899391556,0.00032073574446106484,-0.001568375151514425,0.00022092542492536336
4,4,-1,3,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0005231446176617016,0.00032799016168146944,-0.0011857341149464284,0.0003126988722408399,-0.0008544393663056371,0.00021004454357086328
4,4,-1,4,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0005263724277574888,0.0002946751808824435,-0.0007359390325826199,0.00030311827519113134,-0.0006311557301728343,0.00021947469962895055
4,4,-1,5,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0001409928562648388,0.00031823570230869193,-0.0004008522337572229,0.0003159233033846923,-0.0002709225450156483,0.00023233493378841847
4,4,-1,6,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0002923651441996089,0.00025803983499792936,-0.00022804484871136177,0.0003036136295315734,-0.000260204996457305,0.00019077318317166697
4,4,0,-6,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.00017328583743213112,0.00029675459808990495,-0.00011016083494775009,0.00026601581205448825,-0.00014172333619554722,0.0002056950097765991
4,4,0,-5,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0004142740289365854,0.00032742121759540756,-0.0009659386155508121,0.0002796107319731632,-0.0006901063222466775,0.0002416369655832403
4,4,0,-4,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0009185507186613906,0.0003282037139842113,-0.0006801738643319033,0.0002866828179334986,-0.0007993622914974274,0.00022497983417146692
4,4,0,-3,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0017541852135436575,0.00030076606991202295,-0.001497724428571552,0.0002886116016562308,-0.0016259548210610507,0.0001804770467814501
4,4,0,-2,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0029948296594051516,0.0003187846208133759,-0.002688140370056469,0.0002789574121537294,-0.00284148501473535,0.0002142637862880141
4,4,0,-1,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.014006577529743403,0.0003185439986857657,-0.005152534486808289,0.00027411348818872326,-0.00957955600828089,0.00020670075855106838
4,4,0,0,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.015292999854548829,0.0003001119992226367,-0.005803938947005383,0.0002862663984457481,-0.010548469400778136,0.0002127140919591121
4,4,0,1,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.014518169044993036,0.0003082420280978692,-0.005022467414380038,0.0003085805466434746,-0.00977031822969147,0.0002281237398868704
4,4,0,2,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.002843732372519838,0.0002807629137166497,-0.003190364623031354,0.00025816501860241814,-0.0030170484977799974,0.0001964604707648621
4,4,0,3,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0014593544518036027,0.000303623321511168,-0.0013075622705847967,0.0002909578803900589,-0.0013834583611971518,0.00019842604471581636
4,4,0,4,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.000163267391185129,0.0002886360119481237,-0.00038007710606499103,0.00028830615608941044,-0.0002716722486306811,0.00023701056431263886
4,4,0,5,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0004926716472951686,0.0003375298246609402,-0.0005651709376652558,0.00025814945916214266,-0.0005289212924815034,0.00021787714200812374
4,4,0,6,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0007454153152452037,0.0002935055174805167,-0.0003252408233690707,0.00025842609595871284,-0.0005353280693098906,0.00020077996978317845
4,4,1,-6,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0005399655656914936,0.00033620811787773774,-0.0005648465481043496,0.0002632871001212137,-0.0005524060569038936,0.00021202182666848853
4,4,1,-5,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0007198590783565195,0.00030983077112278345,-0.0007880389171316993,0.00034251923661801344,-0.0007539489977499447,0.00022731133234518016
4,4,1,-4,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0008204636266186549,0.00034497576773916176,-0.001356721976418127,0.00026729767808614013,-0.0010885928015199298,0.00021358882305721734
4,4,1,-3,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0012708933879127281,0.00028371937208642405,-0.0016438563574996444,0.0002838111318116048,-0.001457374872710433,0.0002100742303964077
4,4,1,-2,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.003900203189784037,0.0002671604139879251,-0.0027832310591729393,0.00032764172930119337,-0.003341717124482,0.00020617933618092367
4,4,1,-1,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.009008239407098136,0.0002783273570968887,-0.005675229586929906,0.00026577433818160737,-0.0073417344970173205,0.00017945356381665378
4,4,1,0,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0270766387834988,0.0003357324429221659,-0.007628913405539339,0.0003134864893603418,-0.0173527760945215,0.00024208331957537412
4,4,1,1,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.009891856884560724,0.0002820302748516009,-0.005868311068762371,0.00030530605811595913,-0.007880083976665777,0.0002138490084748393
4,4,1,2,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0041635367689996676,0.0002940806230997389,-0.0033533808323771065,0.00034517052949211335,-0.0037584588006928433,0.00022710440183541274
4,4,1,3,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0023823820504978955,0.00028216946762545016,-0.0018708549375074201,0.00030368773049063637,-0.002126618494005872,0.00021222093564873234
4,4,1,4,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0009683184829867031,0.000296280920123387,-0.00046550658591030245,0.00027139369506518643,-0.0007169125344489325,0.00021040900328995354
4,4,1,5,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0007253241282743228,0.00030540121727996796,-0.0008359865635282126,0.0002795276457503503,-0.0007806553459063559,0.00022673219527653975
4,4,1,6,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.00018579435595721838,0.00026736014358266254,-0.0006464865849664614,0.0002919628013717548,-0.0004161404704674387,0.00020158433075329925
4,4,2,-6,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0003474620134999551,0.0003012212967429411,-0.0005867428668909125,0.00027059144924057203,-0.0004671024401988211,0.00019677703584768146
4,4,2,-5,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.00020210348211146422,0.0003111767848335892,-0.0007577862406074853,0.00030756644260646385,-0.0004799448613610235,0.00021929245010375882
4,4,2,-4,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0008252285964942252,0.0002843910596985757,-0.0008939615155589542,0.0003207709551940669,-0.0008595950560291632,0.00020900894848601697
4,4,2,-3,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0011794942157777766,0.00032257327821464917,-0.002098227657331473,0.00028629325068867454,-0.001638860936559059,0.0002217389754016252
4,4,2,-2,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0038712625607657536,0.0003474889638971056,-0.003710185726846629,0.0002869969363544412,-0.003790724143811577,0.00023428231724570867
4,4,2,-1,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.007494465607779368,0.00030531588701326363,-0.005202096289420437,0.0002797511121135793,-0.006348280948605447,0.000201202321524448
4,4,2,0,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.014542349723338142,0.00027900790253176797,-0.0073789271637188444,0.00030432734517624806,-0.010960638443532017,0.00021776276696376112
4,4,2,1,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.007776995159416671,0.00031320525219747064,-0.005784871104410891,0.0002454871414856286,-0.006780933131919189,0.0002147660398433763
4,4,2,2,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0038506866644921712,0.00029263819239295477,-0.003024536164249221,0.0002637622813763801,-0.0034376114143721812,0.00020913127569230475
4,4,2,3,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0014196457645797,0.0003042153281949352,-0.0019822172871151,0.00030983665530529296,-0.0017009315258524826,0.00021020079310647908
4,4,2,4,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0015505098818209518,0.0003104932472599059,-0.000387372902085783,0.0002823436588485194,-0.0009689413919566326,0.00021064060021437265
4,4,2,5,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0004769897080186558,0.0002978403383795267,-0.0005509151016993208,0.00034735497244950836,-0.0005139524048598032,0.0002305292473906542
4,4,2,6,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0002329448461993122,0.00029730319905016606,-0.0003572345036518043,0.00031403583318348124,-0.0002950896749296628,0.00023859987294496275
4,4,3,-6,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0007476456464389502,0.00029217704675146757,-0.00011045718457993292,0.00031581113040351664,-0.00042905141551228263,0.0002161150249990068
4,4,3,-5,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0009260610236593947,0.0003041238699037782,0.00012277840131951433,0.0002937137408585404,-0.0004016413111726358,0.00023362549711963636
4,4,3,-4,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0007975697439789342,0.00031621444033258766,-0.0006491536482327276,0.00028770546121077446,-0.0007233616961094502,0.0002277405317039273
4,4,3,-3,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0018492444770647975,0.0003190470536820939,-0.0018581127722113776,0.0002953893239585676,-0.0018536786246423542,0.00021236183529821888
4,4,3,-2,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.003628261619576152,0.00032284646567926073,-0.0029269813466799954,0.0002888873020877245,-0.0032776214831340324,0.00023070891647466223
4,4,3,-1,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0094809499315235,0.0002859591882959416,-0.005318137844467963,0.00029717065763357154,-0.00739954388799724,0.00021968693811526217
4,4,3,0,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.02628569292939215,0.0003101025789909677,-0.00762916762835951,0.00030152182323808584,-0.016957430278879308,0.00022007902151786017
4,4,3,1,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.009558328722298955,0.0003522153744991728,-0.005498385153715744,0.00030072328152177803,-0.007528356938009686,0.00024730292182419616
4,4,3,2,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0034800217269674062,0.0002873239365417073,-0.0030906714298402525,0.00030627531118391686,-0.0032853465784064427,0.0002070823615766308
4,4,3,3,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0014309584282347387,0.00031347511018329946,-0.0012960433579928155,0.0003025001111709355,-0.0013635008931155922,0.00022752386131436172
4,4,3,4,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.000720331191285939,0.00029376485219805227,-0.0006162750071476242,0.00032539993253531056,-0.0006683030992184857,0.00021359441490232005
4,4,3,5,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0005149261586696308,0.00026418172849349225,-0.0007553591655948866,0.00028720883169145594,-0.0006351426621339451,0.00019637907447872302
4,4,3,6,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,5.5219717604488846e-05,0.000318632826721181,-0.0007928524457466058,0.0003087301480892031,-0.0003688163640739206,0.0002145313334411606
4,4,4,-6,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0005865864906012575,0.000273597303455468,-0.0002343431959460718,0.00022856531832441277,-0.00041046484327475155,0.00019492820034082485
4,4,4,-5,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0005401112966273414,0.00030358724589290724,-0.0006569917795337532,0.0003134708054800167,-0.0005985515380836781,0.00021774900012802679
4,4,4,-4,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0006386955917396353,0.00030466470153823523,-0.0007994996361222051,0.0003211696791781984,-0.0007190976139331174,0.00021233586174035623
4,4,4,-3,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0008563858157012504,0.0003201132461087424,-0.0012114843842619782,0.0002781801767034764,-0.0010339350999834561,0.00021484452590157108
4,4,4,-2,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0029913021317521495,0.00032954903072778723,-0.0019653042981135085,0.00030001035601361656,-0.0024783032149372454,0.00021971141253377565
4,4,4,-1,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.01416375061191411,0.00029335247820585624,-0.004825448493243176,0.0002975490090670407,-0.00949459955258615,0.00021745181280879405
4,4,4,0,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0149655242618387,0.0002826795669680212,-0.0054436280924364255,0.00028871790184770813,-0.010204576177140975,0.0001943217015586257
4,4,4,1,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.014388719250670305,0.00031424070398018765,-0.004732606630825855,0.00030591848230693297,-0.009560662940754932,0.00021477805403892353
4,4,4,2,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.003290739839864583,0.00031394556278882855,-0.0022733375763639295,0.00030635941103241657,-0.0027820387081172516,0.0002037176677116243
4,4,4,3,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0011804322554250124,0.00029895040387267004,-0.00110464219090739,0.0002854804941646029,-0.0011425372231690023,0.00019005367983702153
4,4,4,4,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0006308986232208902,0.00032639277593936235,-0.0006882844776017416,0.0002861377319526669,-0.000659591550415648,0.0002323114957235461
4,4,4,5,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.000333449219544375,0.0002750814682558662,-0.0006834159784120719,0.0003116298422232679,-0.0005084325989820359,0.00021650035388691264
4,4,4,6,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0006335894984428103,0.0003007319808400008,-0.0003822342946996726,0.00032057704765014734,-0.000507911896574711,0.00021401034599865333
4,4,5,-6,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-3.428060304288216e-05,0.0002575689100283506,-0.00018396289648166418,0.00027584508760969444,-0.00010912174976576372,0.00019383016664048744
4,4,5,-5,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.000327902102181008,0.00030537378900734883,-6.30778879554006e-05,0.00029147040726122794,-0.00019548999507111863,0.0001935323096414058
4,4,5,-4,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0005070917117900464,0.00030253418548704876,0.00015524686483450845,0.000282591333054831,-0.00017592242347976627,0.00018500459008499333
4,4,5,-3,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0010106634641782496,0.0003080805664021522,-7.775150948180709e-05,0.00029566837996750165,-0.0005442074868296975,0.00019051471238149142
4,4,5,-2,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0020592858005477233,0.0002789780492826565,-0.0008916954392697618,0.00029751706543180886,-0.001475490619912203,0.0002188591056300348
4,4,5,-1,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0035460351354057672,0.0002992990754010433,-0.002754586119582452,0.00028961954874279276,-0.0031503106274971436,0.0002236408174645733
4,4,5,0,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.00935630773103608,0.0002951105243518178,-0.0036532466194418613,0.00025544773169163123,-0.006504777175242109,0.00021285542107473424
4,4,5,1,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.003259310234215149,0.00031397647302953464,-0.002806944864435501,0.00027289034783921937,-0.0030331275493285046,0.0001874830528637792
4,4,5,2,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0020916294663978086,0.00028032387504232866,-0.0012826799151357449,0.0002970925387266891,-0.0016871546907681668,0.000186643348724273
4,4,5,3,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0008728870351467944,0.00030265246230697925,-0.0008942144637671356,0.0002988819380121572,-0.0008835507494617034,0.00021609007042701958
4,4,5,4,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.000740672056736158,0.0002779393162227725,-0.0002909555698187427,0.0003176673763612274,-0.0005158138132823043,0.00021126009001038064
4,4,5,5,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,8.289262905275096e-05,0.00027573921184085,4.675142223498075e-06,0.0003093768706226412,4.378388563707203e-05,0.00020007882744975457
4,4,5,6,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-1.0975315476660086e-05,0.00029439885279470423,-8.125289125213042e-05,0.0003182075043252641,-4.611410336859745e-05,0.0002176828807617835
4,4,6,-6,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,0.00036660747886862576,0.0002923964643454188,0.000286333490243762,0.00029322837237209267,0.00032647048455366925,0.00021541718114164585
4,4,6,-5,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,0.00014278537059128293,0.0002748352646670583,0.0006329216083599598,0.00032495860088026793,0.00038785348947028675,0.0002131276977033885
4,4,6,-4,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0004820533304348684,0.00030595266806757377,-0.0003066809675188509,0.00029019750416855636,-0.00039436714897942424,0.00020533182256200742
4,4,6,-3,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0006210683962341368,0.00027733544440391013,-0.0007255643707089021,0.0003200414699848196,-0.0006733163834769007,0.00020323226383967084
4,4,6,-2,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0011226405561317043,0.00027523161587781573,-0.0006556108336418354,0.00029496827790409736,-0.0008891256948900739,0.00019767971964310482
4,4,6,-1,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.001660025283964739,0.0003190052738349856,-0.0010498081846084585,0.0003108251607301012,-0.0013549167342919223,0.00023364577947634788
4,4,6,0,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0014305911374681045,0.00028859899846549013,-0.0006515712649282146,0.0002707943118000537,-0.0010410812012038374,0.00018445839546538359
4,4,6,1,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0010098779498628363,0.0002840588112173374,-0.001156576075677549,0.00034689647903218194,-0.001083227012772663,0.00019552536019007486
4,4,6,2,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0005488512987407646,0.0002902405513811715,-0.0007274908280699189,0.0003302630221005672,-0.0006381710634088211,0.0002236009838368086
4,4,6,3,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0002670338393455829,0.0003116543908215929,-0.0001480105401214704,0.0003110878356024257,-0.00020752218973648428,0.00021222828642146482
4,4,6,4,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.0005493390595434877,0.0003107173889835928,-0.00012336122214598788,0.00029512775522150297,-0.0003363501408485026,0.00021741936781740045
4,4,6,5,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-4.8456203928579635e-05,0.00028049060235086525,-0.0001306502115785113,0.00028914346487722244,-8.955320775761999e-05,0.00019691554167008997
4,4,6,6,0,100,3,2.579555882554337e-09,5.3071623385838064e-12,-0.00010941631319895784,0.0003265818145465667,-9.639887284403459e-05,0.00031447835605356595,-0.00010290759302379993,0.0002174366738454431
