R_over_a,aV,err_aV_jackknife,lower_1sigma,upper_1sigma
2.75,0.8072334300396297,0.0006238110985940578,0.8066096189410356,0.8078572411382238
2.7625,0.8087585859875611,0.0006255210668434219,0.8081330649207177,0.8093841070544046
2.7750000000000004,0.8102796091707739,0.0006272931831786102,0.8096523159875954,0.8109069023539525
2.7875,0.8117965551869994,0.0006291280628972585,0.8111674271241022,0.8124256832498967
2.8,0.8133094786411528,0.0006310262812325833,0.8126784523599202,0.8139405049223853
2.8125,0.8148184331673949,0.0006329883735456067,0.8141854447938492,0.8154514215409405
2.825,0.8163234714506096,0.0006350148355682452,0.8156884566150413,0.8169584862861778
2.8375000000000004,0.8178246452473127,0.0006371061236943388,0.8171875391236183,0.8184617513710071
2.85,0.8193220054060109,0.0006392626553208015,0.8186827427506901,0.8199612680613316
2.8625,0.8208156018870272,0.0006414848092365248,0.8201741170777906,0.8214570866962637
2.875,0.82230548378181,0.0006437729260574682,0.8216617108557526,0.8229492567078674
2.8875,0.8237916993317387,0.0006461273087087395,0.82314557202303,0.8244378266404474
2.9000000000000004,0.8252742959464451,0.0006485482229497061,0.8246257477234954,0.8259228441693948
2.9125,0.8267533202216616,0.0006510358979415393,0.82610228432372,0.8274043561196032
2.925,0.8282288179566125,0.0006535905268575679,0.827575227429755,0.8288824084834701
2.9375,0.829700834170961,0.0006562122675289504,0.829044621903432,0.83035704643849
2.95,0.8311694131213244,0.0006589012431308201,0.8305105118781936,0.8318283143644553
2.9625000000000004,0.832634598317374,0.0006616575429003497,0.8319729407744736,0.8332962558602743
2.975,0.834096432537525,0.0006644812228886353,0.8334319513146363,0.8347609137604136
2.9875,0.8355549578442365,0.0006673723067415103,0.834887585537495,0.836222330150978
3.0,0.8370102155989269,0.000670330786508956,0.8363398848124179,0.8376805463854358
3.0125,0.838462246476517,0.0006733566234787438,0.8377888898530382,0.8391356030999958
3.025,0.839911090479616,0.0006764497490330682,0.839234640730583,0.840587540228649
3.0375,0.8413567869523532,0.0006796100655251995,0.840677176886828,0.8420363970178784
3.0500000000000003,0.8427993745938724,0.00068283744717294,0.8421165371466995,0.8434822120410453
3.0625,0.8442388914714946,0.0006861317409681494,0.8435527597305265,0.8449250232124627
3.075,0.8456753750335599,0.0006894927675984372,0.8449858822659615,0.8463648678011584
3.0875,0.8471088621219579,0.0006929203223776426,0.8464159417995802,0.8478017824443356
3.1,0.848539388984354,0.000696414176185218,0.8478429748081687,0.8492358031605393
3.1125000000000003,0.8499669912861215,0.0006999740764103891,0.8492670172097111,0.850666965362532
3.125,0.8513917041219878,0.0007035997478990779,0.8506881043740887,0.852095303869887
3.1375,0.8528135620274023,0.0007072908939009287,0.8521062711335013,0.8535208529213033
3.15,0.854232598989632,0.0007110471970156233,0.8535215517926164,0.8549436461866476
3.1625,0.8556488484585962,0.0007148683201351842,0.854933980138461,0.8563637167787315
3.1750000000000003,0.8570623433574439,0.0007187539073806498,0.8563435894500633,0.8577810972648245
3.1875,0.8584731160928819,0.0007227035850312954,0.8577504125078506,0.8591958196779133
3.2,0.8598811985652629,0.0007267169624446888,0.8591544816028183,0.8606079155277075
3.2125,0.8612866221784358,0.0007307936329659711,0.8605558285454697,0.8620174158114018
3.225,0.8626894178493683,0.0007349331748245574,0.8619544846745437,0.8634243510241928
3.2375000000000003,0.8640896160175456,0.0007391351520169602,0.8633504808655287,0.8648287511695626
3.25,0.8654872466541533,0.0007433991151746331,0.8647438475389787,0.866230645769328
3.2625,0.8668823392710487,0.0007477246024158794,0.8661346146686328,0.8676300638734646
3.275,0.8682749229295261,0.0007521111401785099,0.8675228117893476,0.8690270340697046
3.2875,0.8696650262488832,0.0007565582440359923,0.8689084680048472,0.8704215844929192
3.3000000000000003,0.8710526774147916,0.0007610654194943226,0.8702916119952974,0.8718137428342859
3.3125,0.8724379041874791,0.0007656321627668678,0.8716722720247123,0.873203536350246
3.325,0.8738207339097265,0.0007702579615299986,0.8730504759481965,0.8745909918712564
3.3375,0.8752011935146845,0.0007749422956572933,0.8744262512190272,0.8759761358103418
3.35,0.8765793095335173,0.0007796846379314481,0.8757996248955858,0.8773589941714487
3.3625000000000003,0.8779551081028727,0.0007844844547343116,0.8771706236481384,0.878739592557607
3.375,0.8793286149721895,0.000789341206714236,0.8785392737654752,0.8801179561789038
3.3875,0.8806998555108407,0.000794254349430806,0.8799056011614099,0.8814941098602715
3.4000000000000004,0.8820688547151206,0.0007992233339775328,0.8812696313811431,0.8828680780490982
3.4125,0.8834356372150771,0.0008042476075795372,0.8826313896074975,0.8842398848226567
3.4250000000000003,0.8848002272811957,0.0008093266141715252,0.8839909006670241,0.8856095538953672
3.4375,0.8861626488309362,0.0008144597949499341,0.8853481890359862,0.8869771086258862
3.45,0.8875229254351288,0.0008196465889045904,0.8867032788462242,0.8883425720240333
3.4625000000000004,0.8888810803242307,0.0008248864333270422,0.8880561938909037,0.8897059667575578
3.475,0.8902371363944481,0.0008301787642965222,0.8894069576301517,0.8910673151587446
3.4875000000000003,0.891591116213726,0.0008355230171443762,0.8907555931965816,0.8924266392308704
3.5,0.8929430420276101,0.0008409186268972818,0.8921021234007128,0.8937839606545074
3.5125,0.8942929357649834,0.0008463650286984579,0.8934465707362849,0.8951393007936819
3.5250000000000004,0.8956408190436813,0.0008518616582086897,0.8947889573854726,0.89649268070189
3.5375,0.8969867131759867,0.0008574079519864074,0.8961293052240002,0.8978441211279731
3.5500000000000003,0.8983306391740092,0.0008630033478490251,0.8974676358261602,0.8991936425218583
3.5625,0.8996726177549519,0.0008686472852134133,0.8988039704697385,0.9005412650401653
3.575,0.9010126693462666,0.0008743392054187105,0.9001383301408479,0.9018870085516852
3.5875000000000004,0.9023508140907018,0.0008800785520298634,0.901470735538672,0.9032308926427317
3.6,0.9036870718512463,0.0008858647711237671,0.9028012070801226,0.90457293662237
3.6125000000000003,0.905021462215968,0.0008916973115581075,0.9041297649044099,0.9059131595275262
3.625,0.9063540045027547,0.0008975756252232656,0.9054564288775314,0.907251580127978
3.6375,0.9076847177639561,0.0009034991672779731,0.9067812185966782,0.908588216931234
3.6500000000000004,0.909013620790931,0.0009094673963695068,0.9081041533945614,0.9099230881873005
3.6625,0.9103407321185009,0.0009154797748387042,0.9094252523436621,0.9112562118933396
3.6750000000000003,0.9116660700293129,0.0009215357689104068,0.9107445342604025,0.9125876057982233
3.6875,0.9129896525581135,0.0009276348488697453,0.9120620177092438,0.9139172874069832
3.7,0.9143114974959368,0.0009337764892251689,0.9133777210067116,0.915245273985162
3.7125000000000004,0.9156316223942066,0.000939960168858848,0.9146916622253477,0.9165715825630655
3.725,0.9169500445687573,0.0009461853711642455,0.9160038591975931,0.9178962299399215
