model,fit_label,Rmin,Rmax,omitted_cfg,V0,sigma,alpha,a_sqrt_sigma
cornell,R1-4,1,4,72,0.6693924589748153,0.08505319270655073,0.2738838564338263,0.2916388052138308
cornell,R1-4,1,4,73,0.6668271894150775,0.08563538996007063,0.2719185602620378,0.2926352507133593
cornell,R1-4,1,4,74,0.6674336623627863,0.08581910773943044,0.272695521490154,0.29294898487523463
cornell,R1-4,1,4,75,0.6672572933049266,0.08570118898129468,0.2725933421541813,0.29274765410041237
cornell,R1-4,1,4,76,0.669596975551951,0.08499692664856331,0.2740877793720388,0.29154232394039004
cornell,R1-4,1,4,77,0.6692714032630775,0.08506908977997951,0.27383742763295366,0.2916660586698074
cornell,R1-4,1,4,78,0.6660399843464342,0.08610916960241839,0.27173672145921546,0.293443639567155
cornell,R1-4,1,4,79,0.6665502543275147,0.08583224907593218,0.271885259931836,0.29297141341081756
cornell,R1-4,1,4,80,0.6666491762896765,0.08578747193199682,0.27190475998474095,0.2928949844773666
cornell,R1-4,1,4,81,0.6684219554159577,0.08546936011963836,0.27330427079159947,0.2923514325595795
cornell,R1-4,1,4,82,0.6690549771864137,0.08528378573502159,0.2738384910530732,0.2920338777180168
cornell,R1-4,1,4,83,0.6680257967908774,0.08550608793114177,0.27300726670469533,0.29241424030156565
cornell,R1-4,1,4,84,0.6665361023791952,0.08603395407586464,0.27209818839691374,0.2933154514782074
cornell,R1-4,1,4,85,0.6668897301753381,0.08571936313755162,0.27213348227771816,0.2927786931071857
cornell,R1-4,1,4,86,0.6669169172428698,0.08576997011766402,0.27222178694730764,0.2928651056675479
cornell,R1-4,1,4,87,0.6675383739303501,0.08559816459838991,0.2727002323874149,0.2925716401129643
cornell,R1-4,1,4,88,0.6684055611517711,0.08533822029118192,0.27327152436711294,0.2921270618946179
cornell,R1-4,1,4,89,0.6674994667081652,0.08577655231720605,0.2727115038967536,0.2928763430480619
cornell,R1-4,1,4,90,0.6682496683409878,0.08544082210865478,0.2732127355464562,0.2923026207693916
cornell,R1-4,1,4,91,0.6706365432114245,0.0846551177277171,0.27473503657847537,0.29095552534316493
cornell,R1-4,1,4,92,0.668979051989949,0.08505070498825404,0.27355558645045774,0.29163454011528545
cornell,R1-4,1,4,93,0.6668604545383165,0.08577753931797089,0.272083742375649,0.2928780280559996
cornell,R1-4,1,4,94,0.6662870238828396,0.08598585936089444,0.2717271456972959,0.29323345539159484
cornell,R1-4,1,4,95,0.6667562710180411,0.08593157216442503,0.2721762197959082,0.29314087426427765
cornell,R1-4,1,4,96,0.6698954668114695,0.08495750149174527,0.27429129841719274,0.29147470128940056
cornell,R1-4,1,4,97,0.6690110832361685,0.0852318178779168,0.27367134151881034,0.29194488842573835
cornell,R1-4,1,4,98,0.6678407569455616,0.0854714037220239,0.2728779348527468,0.29235492765134624
cornell,R1-4,1,4,99,0.6692713795258767,0.08496160652887125,0.27366742932394583,0.29148174304554864
cornell,R1-4,1,4,100,0.667712152214222,0.08554984320184159,0.2727932924055357,0.29248904800323994
cornell,R2-6,2,6,1,0.6858754486704202,0.08300931007339643,0.2999569950267672,0.28811336323294073
cornell,R2-6,2,6,2,0.6855247418920316,0.08321613581706863,0.30028347840552744,0.2884720711213975
cornell,R2-6,2,6,3,0.6838585386889238,0.08351274493257445,0.29779344922995715,0.288985717523504
cornell,R2-6,2,6,4,0.6807275938844091,0.08391785086080027,0.2933124910365204,0.2896857795280953
cornell,R2-6,2,6,5,0.6870273387112906,0.08286289607396913,0.3013372184161968,0.28785916013559326
cornell,R2-6,2,6,6,0.6914523504753316,0.08220949904954876,0.30739540457611425,0.28672198912805547
cornell,R2-6,2,6,7,0.686197366880255,0.0831164285285515,0.3007582500818229,0.28829919966685913
cornell,R2-6,2,6,8,0.6798185483163328,0.08405561144063833,0.29218364918645034,0.2899234578999056
cornell,R2-6,2,6,9,0.6854040427620014,0.08333176254147742,0.3007394621277674,0.28867241389068926
cornell,R2-6,2,6,10,0.6835571019556442,0.0833759059584766,0.2963012971733885,0.2887488631293232
cornell,R2-6,2,6,11,0.6810971821480962,0.0839020657965544,0.2937916412906475,0.2896585330981195
cornell,R2-6,2,6,12,0.6886113413488848,0.082633583081814,0.3036248149931564,0.28746057656975155
cornell,R2-6,2,6,13,0.6832065236872126,0.08350278187105221,0.2965222144410228,0.2889684790267828
cornell,R2-6,2,6,14,0.6872375326931547,0.08274472161742981,0.30178446869946185,0.28765382253227545
cornell,R2-6,2,6,15,0.6891471001286614,0.08255782613556881,0.3051460840674295,0.28732877707526755
cornell,R2-6,2,6,16,0.6877195869995419,0.08274908775292623,0.30240842726237666,0.2876614116507917
cornell,R2-6,2,6,17,0.6892140263705552,0.08247913168608316,0.30441375155996936,0.2871918029576805
cornell,R2-6,2,6,18,0.6816946529696843,0.08373786102295824,0.29416531461666884,0.2893749488517592
cornell,R2-6,2,6,19,0.6851222524232571,0.08319411232263009,0.2989698508676167,0.28843389593220503
cornell,R2-6,2,6,20,0.6810757679838775,0.08407864751021567,0.2946886601533964,0.28996318302538976
cornell,R2-6,2,6,21,0.6851538689708685,0.08337424185036184,0.30002924810573484,0.28874598153110603
cornell,R2-6,2,6,22,0.6916368470241028,0.0821144463754335,0.30784886799048944,0.2865561836279816
cornell,R2-6,2,6,23,0.6807993184918044,0.08394249199454568,0.2933079182475474,0.28972830720270615
cornell,R2-6,2,6,24,0.6884971750191993,0.08268444309564951,0.3039611554843627,0.2875490272903901
cornell,R2-6,2,6,25,0.6886212183360547,0.0826636427051167,0.30407126398599615,0.28751285659099957
cornell,R2-6,2,6,26,0.6883444771100735,0.08267570480119861,0.303473844741007,0.2875338324461986
cornell,R2-6,2,6,27,0.6839615263009416,0.08324911045369605,0.2967826379554911,0.2885292194106102
cornell,R2-6,2,6,28,0.687163959861823,0.08291689388160955,0.30202677923931376,0.2879529369213128
cornell,R2-6,2,6,29,0.6867900110788452,0.0829271273392672,0.3009466615912086,0.28797070569637323
cornell,R2-6,2,6,30,0.6854277747305996,0.08293833732365744,0.29842578839170747,0.2879901687968835
cornell,R2-6,2,6,31,0.6878689039923132,0.08284091332475577,0.30336410790566276,0.28782097443507443
cornell,R2-6,2,6,32,0.687914659405137,0.08263695488003267,0.3030819827977296,0.2874664413110384
cornell,R2-6,2,6,33,0.6866666945689108,0.08293177516177727,0.30118198881027686,0.28797877554045065
cornell,R2-6,2,6,34,0.6853935871612349,0.0831758084806454,0.2997342329747273,0.2884021644867552
cornell,R2-6,2,6,35,0.687355527286822,0.08276338488529665,0.3015965753592819,0.2876862612035838
cornell,R2-6,2,6,36,0.6839376065416906,0.08345816063245458,0.2981237115522899,0.28889126091395456
cornell,R2-6,2,6,37,0.6901233662278303,0.08238827325503607,0.30531999073106714,0.2870335751354466
cornell,R2-6,2,6,38,0.6836158141146523,0.08358527924344393,0.29775960477493735,0.2891111883747219
cornell,R2-6,2,6,39,0.6872172266744344,0.08297699032645392,0.30229016987949237,0.28805726917829017
cornell,R2-6,2,6,40,0.6852663257514702,0.0834023643591427,0.29997017528830716,0.2887946750879294
cornell,R2-6,2,6,41,0.6832664257313568,0.08367324683676879,0.2969246128058428,0.28926328290463826
cornell,R2-6,2,6,42,0.6854355397815088,0.0831627949272764,0.2998718014184032,0.28837960213454145
cornell,R2-6,2,6,43,0.6861463700958583,0.08293413545407236,0.30012856874553706,0.2879828735429806
cornell,R2-6,2,6,44,0.6869126695791143,0.08296895472569885,0.3017464377981285,0.28804332091839735
cornell,R2-6,2,6,45,0.691233157812181,0.08229672055056081,0.30759922299274406,0.2868740499776179
cornell,R2-6,2,6,46,0.6833470645145151,0.08360048693489569,0.29714261544857384,0.28913748794456884
cornell,R2-6,2,6,47,0.684839435857161,0.08335626645082679,0.2988406210358387,0.288714853187062
cornell,R2-6,2,6,48,0.684676422836552,0.0833720247261898,0.2987739853529649,0.28874214227609696
cornell,R2-6,2,6,49,0.6842804652499175,0.08356680238646165,0.2985455080596343,0.28907923202205593
cornell,R2-6,2,6,50,0.6836635642974073,0.08370235167313278,0.2974823380436121,0.2893135870869752
cornell,R2-6,2,6,51,0.6849503903309595,0.08319543149802006,0.29845961830028434,0.28843618271295307
cornell,R2-6,2,6,52,0.6871719630245062,0.08292958657305291,0.30222314202175005,0.28797497560213964
cornell,R2-6,2,6,53,0.6847304321165704,0.08338276703288372,0.2987810776125496,0.28876074358001597
cornell,R2-6,2,6,54,0.6876822042610966,0.0827300373943354,0.30194284554924367,0.28762829727677247
cornell,R2-6,2,6,55,0.686309623027344,0.08301393104986407,0.30081588313622976,0.2881213824933236
cornell,R2-6,2,6,56,0.6864721866198139,0.08318532441778954,0.30176790510266543,0.28841866170168245
cornell,R2-6,2,6,57,0.6888497060861913,0.08271788533261751,0.3049314885160755,0.2876071719074778
cornell,R2-6,2,6,58,0.6865489980104991,0.08304869205470652,0.3011771305944292,0.288181699722079
cornell,R2-6,2,6,59,0.6822582581419326,0.08378833124515471,0.2953869999295767,0.28946214129857245
cornell,R2-6,2,6,60,0.6855620659157238,0.0831130288822896,0.29984474719937915,0.28829330356824034
cornell,R2-6,2,6,61,0.6836622378528182,0.08357076893818147,0.297547502451377,0.28908609260595963
cornell,R2-6,2,6,62,0.680881556964324,0.08386649989291096,0.29308608922186913,0.2895971337788255
cornell,R2-6,2,6,63,0.6852069512287431,0.08313715973980489,0.2993278945802196,0.2883351517588601
cornell,R2-6,2,6,64,0.6889697857312806,0.08282574209019263,0.3054276056396244,0.28779461789650035
cornell,R2-6,2,6,65,0.6840660269618413,0.0834506697000933,0.29768339187838344,0.288878295654231
cornell,R2-6,2,6,66,0.6873007145283561,0.08288384566833677,0.30230290107617186,0.28789554645450277
cornell,R2-6,2,6,67,0.6860688203848193,0.08311955363103019,0.3008950751833002,0.288304619510389
cornell,R2-6,2,6,68,0.6871059758235747,0.08288582185835922,0.3018322795419621,0.28789897856428603
cornell,R2-6,2,6,69,0.6889768729638993,0.08248307317033428,0.30364080767621204,0.28719866498703345
cornell,R2-6,2,6,70,0.6836708290545905,0.08337503972109013,0.2971943608501627,0.28874736314136296
cornell,R2-6,2,6,71,0.6826236788050493,0.0834703087108609,0.2948806623634703,0.28891228549658615
cornell,R2-6,2,6,72,0.6828607249264449,0.08357147018247019,0.2959240830910092,0.2890873054675182
cornell,R2-6,2,6,73,0.6841765383157666,0.08329764170096372,0.2981496198681136,0.2886133082533855
cornell,R2-6,2,6,74,0.6939077092112568,0.08195411606573157,0.31124009450733575,0.28627629323038883
cornell,R2-6,2,6,75,0.6868843464256723,0.08307433382689379,0.3023812409405537,0.2882261851860337
cornell,R2-6,2,6,76,0.6873782245454596,0.08271874524029578,0.3015698982514758,0.28760866683793757
cornell,R2-6,2,6,77,0.6848789175720488,0.08307961614877267,0.2980248808247812,0.2882353485413832
cornell,R2-6,2,6,78,0.6925633059984729,0.08210909459003547,0.3097007278868673,0.2865468453674468
cornell,R2-6,2,6,79,0.6890740453919966,0.08259860441277475,0.3049564999167155,0.28739972931924407
cornell,R2-6,2,6,80,0.6845085506046598,0.08342679001093656,0.29914458986523945,0.2888369609501813
cornell,R2-6,2,6,81,0.6844640850941613,0.08341208873555529,0.2980886570485626,0.2888115107393666
cornell,R2-6,2,6,82,0.6833880633263215,0.08359151069314483,0.29671551034269006,0.2891219650824628
cornell,R2-6,2,6,83,0.6818891738138712,0.0838865350034576,0.29523035210970366,0.28963172306130003
cornell,R2-6,2,6,84,0.6818945150946751,0.08407796749427822,0.29589845625453937,0.28996201043288106
cornell,R2-6,2,6,85,0.6840464288658621,0.08349714912715804,0.29853670249711534,0.2889587325677458
cornell,R2-6,2,6,86,0.6898794663292008,0.08256631824670668,0.30639823208215905,0.28734355438517617
cornell,R2-6,2,6,87,0.6822363475529514,0.0837992349220906,0.29584824688557004,0.2894809750606948
cornell,R2-6,2,6,88,0.6854202014207982,0.0831221556122763,0.2993893353825509,0.28830913203066655
cornell,R2-6,2,6,89,0.6823092496260512,0.08386495388901184,0.29554199644293744,0.2895944645344794
cornell,R2-6,2,6,90,0.6863566725563278,0.08298848822591987,0.30055719124209757,0.288077226149378
cornell,R2-6,2,6,91,0.6877358385619209,0.08239129006093845,0.30078418774280163,0.2870388302319713
cornell,R2-6,2,6,92,0.6865368328204068,0.08274125414654541,0.3003731150127814,0.28764779530972495
cornell,R2-6,2,6,93,0.6918911442633251,0.08219477031401944,0.30888766632169185,0.28669630327930534
cornell,R2-6,2,6,94,0.6859270947261257,0.08333296470180142,0.3013781396370536,0.2886744961055642
cornell,R2-6,2,6,95,0.6928289791300629,0.0820872164893113,0.30996282419154103,0.28650866738950725
cornell,R2-6,2,6,96,0.6860034634384362,0.08298668784764333,0.29966298811158587,0.2880741013136088
cornell,R2-6,2,6,97,0.6885434124298935,0.08263496597118777,0.3033912490587465,0.2874629819145202
cornell,R2-6,2,6,98,0.682175301160843,0.08377127244287891,0.29572504990017756,0.28943267341970724
cornell,R2-6,2,6,99,0.6859043563871443,0.0828252789588826,0.299365614535652,0.2877938132741609
cornell,R2-6,2,6,100,0.6888860421155274,0.08255261231604752,0.30409144239595587,0.2873197040163579
cornell,R2-5,2,5,1,0.6826789035446944,0.08358053555489921,0.2958141537594517,0.2891029843410462
cornell,R2-5,2,5,2,0.6885414227827795,0.0826770522356927,0.30419320894061075,0.2875361755252593
cornell,R2-5,2,5,3,0.6859010681691046,0.08314774308215464,0.3004406433372328,0.2883535036758781
cornell,R2-5,2,5,4,0.6775646087398536,0.08448307914356191,0.2892131447518987,0.29065973085992136
cornell,R2-5,2,5,5,0.681141285634621,0.083914739038998,0.2937086749016619,0.28968040844868675
cornell,R2-5,2,5,6,0.6961633158149341,0.08136764531726083,0.3135009907169529,0.28525014516606445
cornell,R2-5,2,5,7,0.6872121606854489,0.08293508396520881,0.3020734605633979,0.2879845203569261
cornell,R2-5,2,5,8,0.6794348199653967,0.08412418404117616,0.29168632298424485,0.2900416936255478
cornell,R2-5,2,5,9,0.6884917529346877,0.08277998596370065,0.3047412492517087,0.2877151125048885
cornell,R2-5,2,5,10,0.6818023855187688,0.08368947535985213,0.29402711946553994,0.28929133301890003
cornell,R2-5,2,5,11,0.6773476372911689,0.08457211282610574,0.28893209182208357,0.2908128484543036
cornell,R2-5,2,5,12,0.6907406775401927,0.0822530687942435,0.3063845138238122,0.2867979581416916
cornell,R2-5,2,5,13,0.682641016338459,0.08360383854156965,0.2957892959026912,0.2891432837566345
cornell,R2-5,2,5,14,0.6876918310420611,0.08266353809493228,0.3023732562415358,0.28751267466832187
cornell,R2-5,2,5,15,0.689079416820698,0.08256992120341121,0.30505836398523056,0.28734982374000373
cornell,R2-5,2,5,16,0.6922283383714865,0.08194336983806007,0.30825193658680927,0.2862575236357292
cornell,R2-5,2,5,17,0.6862899243031612,0.08300167134865967,0.3006240066203054,0.2881001064711009
cornell,R2-5,2,5,18,0.6812717216587579,0.08381343922761457,0.2936171799215233,0.28950550811273795
cornell,R2-5,2,5,19,0.6814090199099846,0.08385767030379537,0.2941573635458043,0.2895818887703362
cornell,R2-5,2,5,20,0.6806828545550936,0.08414886149240472,0.2941794297489798,0.29008423171969333
cornell,R2-5,2,5,21,0.6864194529620766,0.08314808085580042,0.30166949198781107,0.28835408936895696
cornell,R2-5,2,5,22,0.6901795443006111,0.08237486767942472,0.30596014950715744,0.28701022225597594
cornell,R2-5,2,5,23,0.6842190046549211,0.08333139100947115,0.2977399585913984,0.28867177037159547
cornell,R2-5,2,5,24,0.688390457004215,0.08270351370065353,0.3038228449713253,0.2875821859932453
cornell,R2-5,2,5,25,0.6855493154884866,0.08321259449969916,0.30008996374290936,0.28846593299677376
cornell,R2-5,2,5,26,0.6860842191900255,0.08307961491912609,0.30054446648491767,0.2882353464083232
cornell,R2-5,2,5,27,0.6881714926617281,0.08249678568835672,0.30223891080253656,0.2872225368740356
cornell,R2-5,2,5,28,0.6900983009812833,0.08239252449122794,0.3058297943710418,0.28704098050840743
cornell,R2-5,2,5,29,0.6848927073381087,0.0832661772197544,0.29848768543897575,0.2885587933502537
cornell,R2-5,2,5,30,0.686206395430395,0.08279919710611446,0.2994349097524343,0.28774849627081367
cornell,R2-5,2,5,31,0.688694668205872,0.08269334851901185,0.30443432901209017,0.2875645119256057
cornell,R2-5,2,5,32,0.6875684409772657,0.08269882442366981,0.3026332708496931,0.28757403294398787
cornell,R2-5,2,5,33,0.6818657301225262,0.08378971181516742,0.2949597604827583,0.2894645260047722
cornell,R2-5,2,5,34,0.6821970298290974,0.08374703614344482,0.29559137588744794,0.2893908017602578
cornell,R2-5,2,5,35,0.6889161134085311,0.08248450674537547,0.3036191529648409,0.2872011607660656
cornell,R2-5,2,5,36,0.6835427925767356,0.08352871424216249,0.29761201798237086,0.2890133461315627
cornell,R2-5,2,5,37,0.6924118738154946,0.0819793148961478,0.3082859816062495,0.28632030122949337
cornell,R2-5,2,5,38,0.6863190866819647,0.08310220201061713,0.30126314647651553,0.2882745254277893
cornell,R2-5,2,5,39,0.6921846740202927,0.08208930302956455,0.30872816623137384,0.2865123086877151
cornell,R2-5,2,5,40,0.686769618853647,0.08313372453320808,0.30191849901152906,0.2883291947292332
cornell,R2-5,2,5,41,0.6809859238256515,0.08408077457309382,0.29396899759206946,0.28996685081763024
cornell,R2-5,2,5,42,0.6884297431462005,0.08262772809997082,0.3037524002444468,0.28745039241575376
cornell,R2-5,2,5,43,0.6913385152173167,0.08200629446311197,0.3068577817644227,0.2863674116639531
cornell,R2-5,2,5,44,0.6891596723769213,0.08256741330999103,0.3046586369233278,0.2873454598736354
cornell,R2-5,2,5,45,0.6927415080550928,0.08202717700904,0.30955410095828484,0.28640387045052307
cornell,R2-5,2,5,46,0.6810113315694496,0.08401788450750072,0.2941154187553912,0.28985838698837185
cornell,R2-5,2,5,47,0.6880637036201008,0.08278008690916895,0.30301939187126353,0.28771528793091433
cornell,R2-5,2,5,48,0.6821322253674535,0.08382667509624787,0.29547661089004246,0.28952836665212595
cornell,R2-5,2,5,49,0.6847439571896135,0.08348397596104298,0.2991462108370065,0.2889359374689188
cornell,R2-5,2,5,50,0.687558882488112,0.08300625481805042,0.30253081516982433,0.28810806100845293
cornell,R2-5,2,5,51,0.6882309497142964,0.08260919259329962,0.30271134516755455,0.2874181493804795
cornell,R2-5,2,5,52,0.6854894873496207,0.08323024648545566,0.3000425910259234,0.28849652768353323
cornell,R2-5,2,5,53,0.6860983572096984,0.0831383175916015,0.30055395936573526,0.28833715957469214
cornell,R2-5,2,5,54,0.688389803157883,0.08260358883670213,0.30285992001408113,0.28740840077614666
cornell,R2-5,2,5,55,0.6928356102041298,0.08184773128705948,0.30927380502472845,0.28609042501813914
cornell,R2-5,2,5,56,0.6889140461744893,0.08274896192482804,0.3049326458256946,0.28766119294202347
cornell,R2-5,2,5,57,0.6887913084627647,0.08272832104030314,0.30485580302609266,0.287625313629213
cornell,R2-5,2,5,58,0.6820319059758159,0.08385590045347055,0.2953228114612464,0.28957883288229225
cornell,R2-5,2,5,59,0.6782656284811628,0.0845018177472179,0.2902124035221415,0.29069196367842354
cornell,R2-5,2,5,60,0.6879381996160203,0.082688411658467,0.3029243047727415,0.28755592787919887
cornell,R2-5,2,5,61,0.6842170018495255,0.08347163211429688,0.2982664972063294,0.2889145758079659
cornell,R2-5,2,5,62,0.6775966590612902,0.084453514094978,0.28882873947194876,0.2906088678877126
cornell,R2-5,2,5,63,0.6872595395061958,0.08277036037328904,0.3019881252625468,0.2876983843772659
cornell,R2-5,2,5,64,0.6916662367817156,0.082343883868551,0.30892230640184065,0.286956240337357
cornell,R2-5,2,5,65,0.6846426198021454,0.08334763204227591,0.29843067762580133,0.2886998996229058
cornell,R2-5,2,5,66,0.6914648005097627,0.0821397197679508,0.30769971124661233,0.28660027872971583
cornell,R2-5,2,5,67,0.6877435165026473,0.0828202839324371,0.30306554358418664,0.28778513500950165
cornell,R2-5,2,5,68,0.6900878690093872,0.08235295487106244,0.3056969239187288,0.2869720454522747
cornell,R2-5,2,5,69,0.6884061962131355,0.08258505361762825,0.3029011894007802,0.2873761535298784
cornell,R2-5,2,5,70,0.6843305741026908,0.08325714268914561,0.29804941494884224,0.28854313835048234
cornell,R2-5,2,5,71,0.6857675823341933,0.08290849032987543,0.2989552781655417,0.28793834466752677
cornell,R2-5,2,5,72,0.6859077352594276,0.08302696670255909,0.2998731217102806,0.2881440034124588
cornell,R2-5,2,5,73,0.6862366928733705,0.0829294902333973,0.300819656730683,0.28797480833121025
cornell,R2-5,2,5,74,0.6928970036078337,0.08213473006373494,0.3099301824872732,0.2865915736090908
cornell,R2-5,2,5,75,0.6852880818322387,0.0833595877417031,0.3003124227099166,0.2887206049829196
cornell,R2-5,2,5,76,0.6891349887795344,0.08240480989570813,0.30384672998069145,0.2870623797987262
cornell,R2-5,2,5,77,0.6841413573144692,0.08321141882844184,0.2970689753230833,0.2884638951904412
cornell,R2-5,2,5,78,0.6924186226204038,0.08213494963948055,0.3095132128524677,0.2865919566901356
cornell,R2-5,2,5,79,0.6879647863692916,0.08279682999521376,0.30351885900299297,0.28774438308195305
cornell,R2-5,2,5,80,0.6856199978509182,0.08322817339096994,0.30058506679810076,0.28849293473319226
cornell,R2-5,2,5,81,0.686072457537652,0.08312467113706358,0.3001731675029042,0.2883134945455443
cornell,R2-5,2,5,82,0.6856725504885625,0.08318327078788644,0.29967629059712436,0.2884151015253647
cornell,R2-5,2,5,83,0.6826654905291917,0.08374780651000714,0.2962364874209338,0.2893921327714476
cornell,R2-5,2,5,84,0.6828626491151262,0.08390496107632639,0.29715319392119827,0.28966353080138757
cornell,R2-5,2,5,85,0.684357475938984,0.08344156473615076,0.2989398310625185,0.2888625360550426
cornell,R2-5,2,5,86,0.6903850470687953,0.08247597051498919,0.3070534835082303,0.2871862993162961
cornell,R2-5,2,5,87,0.6828153732724389,0.0836957625065804,0.296598685734818,0.28930219927712336
cornell,R2-5,2,5,88,0.6865465484903521,0.08292087638052056,0.300849123040084,0.2879598520289253
cornell,R2-5,2,5,89,0.6816417695047102,0.08398423318546797,0.2946769174019989,0.28980033330806915
cornell,R2-5,2,5,90,0.6831962003599586,0.0835532674425865,0.2964611018317058,0.28905582063433094
cornell,R2-5,2,5,91,0.6910339220001498,0.08180191959188843,0.3050586264364098,0.28601034874963605
cornell,R2-5,2,5,92,0.6910132476303401,0.08194131480431911,0.30617471495121057,0.2862539341289812
cornell,R2-5,2,5,93,0.6911200041256471,0.08233257374838573,0.307888240047549,0.2869365326137223
cornell,R2-5,2,5,94,0.6900829408099453,0.08259031127850579,0.30676427059402706,0.2873853010828943
cornell,R2-5,2,5,95,0.6886846958735872,0.08282780362497198,0.30459167908858376,0.2877981994818105
cornell,R2-5,2,5,96,0.6867224116466181,0.0828582111578826,0.3005947717057356,0.2878510225062308
cornell,R2-5,2,5,97,0.6889882381815816,0.08255547521031098,0.3039677597628215,0.28732468604404837
cornell,R2-5,2,5,98,0.6833236430086214,0.08356606272452344,0.29721334360762197,0.2890779526780336
cornell,R2-5,2,5,99,0.6845688752819509,0.08306393063040066,0.2976347813965554,0.2882081376894148
cornell,R2-5,2,5,100,0.6889903291066753,0.08253397613716801,0.3042266022118648,0.28728727110188507
cornell,R3-6,3,6,1,0.5834042419229388,0.09529447529635061,0.09933488561760766,0.30869803254369893
cornell,R3-6,3,6,2,0.5707934268597135,0.09697115253012951,0.07565805271114835,0.31140191478237494
cornell,R3-6,3,6,3,0.5711428706695323,0.09702610784481674,0.07711433556207795,0.3114901408468922
cornell,R3-6,3,6,4,0.5856443589688631,0.09531727990967287,0.10715483989055148,0.30873496709908466
cornell,R3-6,3,6,5,0.5827598975146945,0.09536340995619078,0.09719837142178733,0.30880966622855377
cornell,R3-6,3,6,6,0.580493950095334,0.09551218499236541,0.09015673775961869,0.3090504570330958
cornell,R3-6,3,6,7,0.5757632428426951,0.09635625953197785,0.08454603185583166,0.31041304665232394
cornell,R3-6,3,6,8,0.5726721868643415,0.09690127604493978,0.08240834027468433,0.3112896979421898
cornell,R3-6,3,6,9,0.5727419516765356,0.09683870217145034,0.08016524346250839,0.3111891742516927
cornell,R3-6,3,6,10,0.5829413176962338,0.0954386265304125,0.09931180599150327,0.3089314269063808
cornell,R3-6,3,6,11,0.5946164790736109,0.09427014634902703,0.12447636117740325,0.30703443837626265
cornell,R3-6,3,6,12,0.5801074779678498,0.09564199716490208,0.09119173606798348,0.3092604034869354
cornell,R3-6,3,6,13,0.5796791482461203,0.09591457004806528,0.09383229693308597,0.3097007750201237
cornell,R3-6,3,6,14,0.5858042500618237,0.09490545120953188,0.10319444744655734,0.3080672835754097
cornell,R3-6,3,6,15,0.5818541276929993,0.0954210677765335,0.09508373447623941,0.3089030070694254
cornell,R3-6,3,6,16,0.5532111938163872,0.09887515756883056,0.03906266965714559,0.3144442042220377
cornell,R3-6,3,6,17,0.5908081194774727,0.09427691238437448,0.11175084413600721,0.3070454565440995
cornell,R3-6,3,6,18,0.5722817289520252,0.09685526142984553,0.07995244146159196,0.3112157795322171
cornell,R3-6,3,6,19,0.58998161675229,0.09460042308771033,0.11269981829275771,0.30757181777222425
cornell,R3-6,3,6,20,0.5524356855818016,0.09950117171742054,0.04283210936963848,0.31543806320325474
cornell,R3-6,3,6,21,0.5704365066001764,0.09712758579349229,0.07543113947433142,0.31165298938642044
cornell,R3-6,3,6,22,0.5839087817610166,0.09502985083795436,0.09693467675912146,0.3082691207986203
cornell,R3-6,3,6,23,0.5633224750283217,0.098026667224148,0.06330719033135102,0.3130921066142486
cornell,R3-6,3,6,24,0.572532915241143,0.09658727625776913,0.07692182266889558,0.3107849356995431
cornell,R3-6,3,6,25,0.5997365937145606,0.09331992688400711,0.13004949287959666,0.30548310408925583
cornell,R3-6,3,6,26,0.5886827272710324,0.09462404718969486,0.1083521992099967,0.3076102195794133
cornell,R3-6,3,6,27,0.5552699219348706,0.09867781157498656,0.0448252154690786,0.3141302461957246
cornell,R3-6,3,6,28,0.5725972923991091,0.09665217117068639,0.0777237069529975,0.3108893230245876
cornell,R3-6,3,6,29,0.5893796089567815,0.09460555801738779,0.11023279208167686,0.3075801651885046
cornell,R3-6,3,6,30,0.5677596596131917,0.09704544391071651,0.06805058140086691,0.3115211773069634
cornell,R3-6,3,6,31,0.5801051280828876,0.0957605990991144,0.09238000098359411,0.3094520949987484
cornell,R3-6,3,6,32,0.5859109888464447,0.0948660676809519,0.10337523390200251,0.30800335660663164
cornell,R3-6,3,6,33,0.5862874149084845,0.09496614144603785,0.10465553552010572,0.3081657694261935
cornell,R3-6,3,6,34,0.5835645977403137,0.09538397894364428,0.10036948159660411,0.3088429680981004
cornell,R3-6,3,6,35,0.5595388436240661,0.09808719268349263,0.05135210661505961,0.31318874929264723
cornell,R3-6,3,6,36,0.5783165496364423,0.09612095807858678,0.09133470313772826,0.3100338015097496
cornell,R3-6,3,6,37,0.5770804738631097,0.0959408667499456,0.08400022452777595,0.30974322712521996
cornell,R3-6,3,6,38,0.5674098668941031,0.0975170880588969,0.07024708689539566,0.31227726151434226
cornell,R3-6,3,6,39,0.5726469102221322,0.09671270508905506,0.07797995345960541,0.31098666384437623
cornell,R3-6,3,6,40,0.575000037468066,0.09662207371049156,0.08408655242194872,0.3108409138297138
cornell,R3-6,3,6,41,0.5788237070978438,0.09619477454658869,0.09244260083619817,0.3101528245020327
cornell,R3-6,3,6,42,0.5745087366869019,0.09646169270477371,0.08269499699474983,0.3105828274466792
cornell,R3-6,3,6,43,0.5708555656366877,0.0967562287661853,0.07440775291602102,0.31105663273138107
cornell,R3-6,3,6,44,0.5732030252356365,0.09660148441421597,0.07912127866860212,0.3108077933614535
cornell,R3-6,3,6,45,0.5701668032620608,0.0968112384897763,0.07057081082449244,0.3111450441350084
