]633;E;echo "cfg,T,R,Nsrc,Re,Im";635ec2c7-46c9-44f0-9801-9319e5a385b0]633;Ccfg,T,R,Nsrc,Re,Im
18,3,2,13824,+1.7982648939902877e-08,-3.4577499242025127e-11
18,3,3,13824,+1.1114859330008842e-08,-1.0047611627984724e-10
18,4,0,13824,+1.7320824800133151e-07,+0.0000000000000000e+00
18,4,1,13824,+2.4310851813780506e-08,-2.3774305324381094e-10
18,4,2,13824,+9.8683350825775418e-09,-1.8183471615678305e-10
18,4,3,13824,+5.1994355662835887e-09,+1.7195970137010219e-10
19,1,0,13824,+1.7783658377102897e-07,+0.0000000000000000e+00
19,1,1,13824,+1.0227682492324288e-07,-2.8840278602355940e-10
19,1,2,13824,+7.3887331356215472e-08,-2.7499861872739652e-10
19,1,3,13824,+5.7258334589677964e-08,-4.1252659583936695e-10
19,2,0,13824,+1.7436419854357163e-07,+0.0000000000000000e+00
19,2,1,13824,+6.1935885230922674e-08,+5.0233753028693190e-10
19,2,2,13824,+3.6403194616079078e-08,+5.9633617585346464e-10
19,2,3,13824,+2.4473969251123714e-08,+6.7841690054228489e-10
19,3,0,13824,+1.7346231303186654e-07,+0.0000000000000000e+00
19,3,1,13824,+3.7027270256453291e-08,-9.3066354201298768e-11
19,3,2,13824,+1.7467779321646855e-08,+4.8006459615355909e-10
19,3,3,13824,+1.0196007856773076e-08,+1.2931066201209971e-10
19,4,0,13824,+1.7362588309270100e-07,+0.0000000000000000e+00
19,4,1,13824,+2.2593306892151720e-08,+1.1682255696636030e-11
19,4,2,13824,+8.5225537805678115e-09,+2.5533494456517565e-10
19,4,3,13824,+4.1829889583810402e-09,-1.7411743576903110e-10
20,1,0,13824,+1.7893520991118029e-07,+0.0000000000000000e+00
20,1,1,13824,+1.0392930930281382e-07,+5.2470698435380356e-10
20,1,2,13824,+7.6588954971637453e-08,+6.0004208264706946e-10
20,1,3,13824,+5.9738967194650013e-08,+7.7504500978093779e-10
20,2,0,13824,+1.7554347578607913e-07,+0.0000000000000000e+00
20,2,1,13824,+6.2281249591828250e-08,+2.5318245369433689e-10
20,2,2,13824,+3.5944039352075706e-08,+5.6296795681356533e-10
20,2,3,13824,+2.3404339890815436e-08,+2.7973797763575222e-10
20,3,0,13824,+1.7342028541519573e-07,+0.0000000000000000e+00
20,3,1,13824,+3.7958933095098160e-08,+8.2894860895301765e-11
20,3,2,13824,+1.7650412869132975e-08,+2.3562475735994334e-10
20,3,3,13824,+1.0262347586845282e-08,-3.2067188890028863e-11
20,4,0,13824,+1.7660731848108279e-07,+0.0000000000000000e+00
20,4,1,13824,+2.3487919006531546e-08,-6.4816197715941100e-10
20,4,2,13824,+8.7787297513377126e-09,-3.6620078756764779e-10
20,4,3,13824,+4.2576202724666255e-09,+1.9957854621968335e-10
21,1,0,13824,+1.7592323491331972e-07,+0.0000000000000000e+00
21,1,1,13824,+1.0178582448276089e-07,+1.5866410646556222e-10
21,1,2,13824,+7.4065918234483684e-08,+5.2509692112252070e-10
21,1,3,13824,+5.7621655914394206e-08,+9.7856740179436243e-10
21,2,0,13824,+1.7454860667063978e-07,+0.0000000000000000e+00
21,2,1,13824,+6.2131614521213260e-08,+6.2236848924030697e-10
21,2,2,13824,+3.6732544947612600e-08,+6.0493074804989671e-10
21,2,3,13824,+2.4474061779911271e-08,+7.5778942148818036e-10
21,3,0,13824,+1.7576188290071234e-07,+0.0000000000000000e+00
21,3,1,13824,+3.8779109630250863e-08,+2.1023812668259850e-10
21,3,2,13824,+1.8125771160742951e-08,+5.9329869618136300e-10
21,3,3,13824,+1.1030250749569608e-08,+7.6419859831640753e-10
21,4,0,13824,+1.7292898619413455e-07,+0.0000000000000000e+00
21,4,1,13824,+2.3379565540710670e-08,+5.6633873221718321e-11
21,4,2,13824,+9.2505030262574390e-09,+6.2794759549296780e-11
21,4,3,13824,+4.9637707531310825e-09,+3.9928373852817133e-10
22,1,0,13824,+1.7887442046072349e-07,+0.0000000000000000e+00
22,1,1,13824,+1.0362934911387479e-07,+5.7869970809011206e-10
22,1,2,13824,+7.5743420846426254e-08,+1.2920932957834401e-09
22,1,3,13824,+5.9697276952061397e-08,+1.7583424609639369e-09
22,2,0,13824,+1.7638423358134169e-07,+0.0000000000000000e+00
22,2,1,13824,+6.3032099942971029e-08,-2.3307977664485735e-10
22,2,2,13824,+3.7098705404816728e-08,+2.1695048548810682e-10
22,2,3,13824,+2.6345332134056813e-08,+4.7143618772155764e-10
22,3,0,13824,+1.7696373612944870e-07,+0.0000000000000000e+00
22,3,1,13824,+3.9386277564718843e-08,+1.2738725551117281e-10
22,3,2,13824,+1.8592412979378858e-08,+4.1430644484462092e-10
22,3,3,13824,+1.0779141066814151e-08,+1.2984035370656615e-10
22,4,0,13824,+1.7676315879074742e-07,+0.0000000000000000e+00
22,4,1,13824,+2.3941368209700626e-08,-7.1929752379932296e-10
22,4,2,13824,+9.3777663525719895e-09,-2.3038801844501255e-12
22,4,3,13824,+5.3512732563070517e-09,-1.7628023107322510e-10
23,1,0,13824,+1.7596069027005008e-07,+0.0000000000000000e+00
23,1,1,13824,+1.0227735599289025e-07,-7.2640618573299353e-10
23,1,2,13824,+7.5841486064215606e-08,-7.8326887485119463e-10
23,1,3,13824,+5.9960565422878896e-08,-8.3776314057250860e-10
23,2,0,13824,+1.7600799329199168e-07,+0.0000000000000000e+00
23,2,1,13824,+6.2772301091162088e-08,-3.9755741167318528e-10
23,2,2,13824,+3.7655105130487959e-08,-6.2146996550541842e-11
23,2,3,13824,+2.7381845702290217e-08,+1.2904780308126836e-10
23,3,0,13824,+1.7392318283360415e-07,+0.0000000000000000e+00
23,3,1,13824,+3.8101280189779937e-08,-1.6671126573849325e-11
23,3,2,13824,+1.7903197492268336e-08,-4.5481969605422300e-10
23,3,3,13824,+1.1876634580027495e-08,+4.1604201438153879e-10
23,4,0,13824,+1.7231299455454413e-07,+0.0000000000000000e+00
23,4,1,13824,+2.3044089412652200e-08,-2.0523406127016361e-10
23,4,2,13824,+8.1942060732347465e-09,-4.8444840205241638e-10
23,4,3,13824,+4.8527613668697800e-09,-2.0388422058816967e-10
24,1,0,13824,+1.7667279416424139e-07,+0.0000000000000000e+00
24,1,1,13824,+1.0250159961915349e-07,+1.3622665270344575e-10
24,1,2,13824,+7.5060299654017337e-08,+6.4440847390082186e-11
24,1,3,13824,+5.8468799917051216e-08,-3.1873280394953566e-10
24,2,0,13824,+1.7379282745429718e-07,+0.0000000000000000e+00
24,2,1,13824,+6.2485109837277846e-08,-2.3247320476862725e-10
24,2,2,13824,+3.6716558320883042e-08,-6.5659653285514937e-10
24,2,3,13824,+2.5695723573733358e-08,-1.0809708552739955e-09
24,3,0,13824,+1.7396228122208634e-07,+0.0000000000000000e+00
24,3,1,13824,+3.8309466543101557e-08,+2.9306685956346673e-10
24,3,2,13824,+1.8155123565807572e-08,-3.1267078936836858e-10
24,3,3,13824,+1.0455030882750010e-08,-2.4504436529669968e-10
24,4,0,13824,+1.7543838020909838e-07,+0.0000000000000000e+00
24,4,1,13824,+2.4036458887962113e-08,-6.3070612519244697e-10
24,4,2,13824,+8.2741729597971022e-09,-1.6181585359936338e-10
24,4,3,13824,+4.4071506054222337e-09,+6.0406209330699818e-10
25,1,0,13824,+1.7755980444794992e-07,+0.0000000000000000e+00
25,1,1,13824,+1.0400146177134620e-07,-2.1468880890763933e-10
25,1,2,13824,+7.7446586523980377e-08,-2.2061092443166086e-10
25,1,3,13824,+6.1277125865534586e-08,-4.9164552775065375e-10
25,2,0,13824,+1.7460355620415402e-07,+0.0000000000000000e+00
25,2,1,13824,+6.2395069133906667e-08,-3.9909798112910623e-10
25,2,2,13824,+3.6606822386079207e-08,-6.9688286693797191e-10
25,2,3,13824,+2.4493210078127027e-08,-3.0280946685672259e-10
25,3,0,13824,+1.7467447391606091e-07,+0.0000000000000000e+00
