sigma001_sigma005 4 3 4 2 +nan nan 0/100
sigma001_sigma005 4 3 5 1 +nan nan 1/100
sigma001_sigma005 4 3 5 2 +nan nan 0/100
sigma001_sigma005 5 2 3 1 +1.01983626e+00 4.97256155e-01 100/100
sigma001_sigma005 5 2 3 2 +nan nan 1/100
sigma001_sigma005 5 3 4 1 +nan nan 1/100
sigma001_sigma005 5 3 4 2 +nan nan 0/100
sigma001_sigma005 5 3 5 1 +nan nan 1/100
sigma001_sigma005 5 3 5 2 +nan nan 0/100
sigma001_sigma005 6 2 3 1 +1.12703191e+00 1.96847651e+00 100/100
sigma001_sigma005 6 2 3 2 +nan nan 0/100
sigma001_sigma005 6 3 4 1 +nan nan 16/100
sigma001_sigma005 6 3 4 2 +nan nan 0/100
sigma001_sigma005 6 3 5 1 +nan nan 16/100
sigma001_sigma005 6 3 5 2 +nan nan 0/100
sigma001_constant 1 2 3 1 +4.78682646e-01 2.83955587e-01 100/100
sigma001_constant 1 2 3 2 -8.87377526e-01 nan 96/100
sigma001_constant 1 3 4 1 -1.63382815e+00 nan 97/100
sigma001_constant 1 3 4 2 +4.82298999e-01 nan 95/100
sigma001_constant 1 3 5 1 -2.13003307e-01 nan 97/100
sigma001_constant 1 3 5 2 +5.23383350e-01 nan 96/100
sigma001_constant 2 2 3 1 +6.96299568e-01 3.44559838e-01 100/100
sigma001_constant 2 2 3 2 -4.06788698e-01 nan 98/100
sigma001_constant 2 3 4 1 -5.67803284e-01 nan 98/100
sigma001_constant 2 3 4 2 +7.58531164e-01 nan 97/100
sigma001_constant 2 3 5 1 -6.65890084e-02 nan 98/100
sigma001_constant 2 3 5 2 +7.99160114e-01 nan 97/100
sigma001_constant 3 2 3 1 +8.32921669e-01 1.88451535e-01 100/100
sigma001_constant 3 2 3 2 -1.15100321e+00 nan 81/100
sigma001_constant 3 3 4 1 -1.96872170e+00 nan 82/100
sigma001_constant 3 3 4 2 +8.57041290e-01 nan 80/100
sigma001_constant 3 3 5 1 +6.42387212e-01 nan 82/100
sigma001_constant 3 3 5 2 +1.08168816e+00 nan 81/100
sigma001_constant 4 2 3 1 +9.22087114e-01 3.22363141e-01 100/100
sigma001_constant 4 2 3 2 +nan nan 2/100
sigma001_constant 4 3 4 1 +nan nan 2/100
sigma001_constant 4 3 4 2 +nan nan 1/100
sigma001_constant 4 3 5 1 +nan nan 2/100
sigma001_constant 4 3 5 2 +nan nan 1/100
sigma001_constant 5 2 3 1 +1.01192483e+00 3.47796025e-01 100/100
sigma001_constant 5 2 3 2 +nan nan 4/100
sigma001_constant 5 3 4 1 +nan nan 4/100
sigma001_constant 5 3 4 2 +nan nan 3/100
sigma001_constant 5 3 5 1 +nan nan 4/100
sigma001_constant 5 3 5 2 +nan nan 3/100
sigma001_constant 6 2 3 1 +1.11820729e+00 1.66606523e+00 100/100
sigma001_constant 6 2 3 2 +nan nan 0/100
sigma001_constant 6 3 4 1 +1.09890346e+00 nan 36/100
sigma001_constant 6 3 4 2 +nan nan 0/100
sigma001_constant 6 3 5 1 +1.03274412e+00 nan 36/100
sigma001_constant 6 3 5 2 +nan nan 0/100

Reduced 2x2 candidate first-excited fixed-vector correlators (tau/a=2..5)
basis R tau Eeff err JKvalid
sigma001_sigma005 1 2 +3.50123727e+00 nan 96/100
sigma001_sigma005 1 3 -1.42152750e+00 nan 95/100
sigma001_sigma005 1 4 -1.72373944e+00 nan 99/100
sigma001_sigma005 1 5 -2.34226713e-01 6.11285875e-01 100/100
sigma001_sigma005 2 2 +3.20134281e+00 nan 96/100
sigma001_sigma005 2 3 -7.70352182e-01 nan 96/100
sigma001_sigma005 2 4 -6.66910387e-01 3.57198246e+00 100/100
sigma001_sigma005 2 5 -1.06224282e-01 8.48822506e-01 100/100
sigma001_sigma005 3 2 +nan nan 25/100
sigma001_sigma005 3 3 +nan nan 24/100
sigma001_sigma005 3 4 -2.24705064e+00 nan 99/100
sigma001_sigma005 3 5 +5.90855582e-01 5.21419724e-01 100/100
sigma001_sigma005 4 2 +nan nan 1/100
sigma001_sigma005 4 3 +nan nan 1/100
sigma001_sigma005 4 4 -2.41548056e+00 nan 99/100
sigma001_sigma005 4 5 -7.01581677e-01 1.20589898e+00 100/100
sigma001_sigma005 5 2 +nan nan 1/100
sigma001_sigma005 5 3 +nan nan 1/100
sigma001_sigma005 5 4 -1.30853253e+00 nan 99/100
sigma001_sigma005 5 5 -1.03239685e+00 2.16977152e+00 100/100
sigma001_sigma005 6 2 +nan nan 16/100
sigma001_sigma005 6 3 +nan nan 1/100
sigma001_sigma005 6 4 +nan nan 1/100
sigma001_sigma005 6 5 +nan nan 1/100
sigma001_constant 1 2 +2.96100972e+00 nan 97/100
sigma001_constant 1 3 -9.34576425e-01 nan 97/100
sigma001_constant 1 4 -1.64292005e+00 4.64284704e+00 100/100
sigma001_constant 1 5 -2.13119572e-01 5.98570389e-01 100/100
sigma001_constant 2 2 +2.82179451e+00 nan 98/100
sigma001_constant 2 3 -4.51835734e-01 nan 98/100
sigma001_constant 2 4 -5.74324509e-01 2.57801832e+00 100/100
sigma001_constant 2 5 -6.81015605e-02 8.19231452e-01 100/100
sigma001_constant 3 2 +4.55096501e+00 nan 82/100
sigma001_constant 3 3 -1.17601794e+00 nan 81/100
sigma001_constant 3 4 -1.97179308e+00 nan 99/100
sigma001_constant 3 5 +6.43199135e-01 4.45709060e-01 100/100
sigma001_constant 4 2 +nan nan 2/100
sigma001_constant 4 3 +nan nan 2/100
sigma001_constant 4 4 -2.01660176e+00 nan 99/100
sigma001_constant 4 5 -6.93007252e-01 1.25780582e+00 100/100
sigma001_constant 5 2 +nan nan 4/100
sigma001_constant 5 3 +nan nan 4/100
sigma001_constant 5 4 -1.14246460e+00 3.05540601e+00 100/100
sigma001_constant 5 5 -1.00542942e+00 2.25590372e+00 100/100
sigma001_constant 6 2 +6.94744044e+00 nan 36/100
sigma001_constant 6 3 +nan nan 1/100
sigma001_constant 6 4 +nan nan 1/100
sigma001_constant 6 5 +nan nan 1/100

Interpretation guardrails
- A usable GEVP requires a positive, well-conditioned C(tau_ref) in the full sample and every delete-one sample.
- A positive lambda_n and a finite all-sample jackknife error are required before quoting E_n.
- Stability across tau_ref, basis choice, and an effective-energy plateau is required before interpreting n=2 or n=3 as an excited static potential.
- The condition tau_ref >= (tau+1)/2 marks the regime advocated in arXiv:0902.1265 for the adjacent-time effective energy.
- The 192x64^3 ensemble and the full 3D clover profile are not included in this calculation.

Diagnostic exclusions (6629 attempted evaluations)
- scalar sigma=0.0100, R=6: sigma=0.0100, R=6: non-positive ensemble or leave-one-out correlator needed for T/a=2..5
- R=1, tau_ref=1, omit=29 tau=2: GEVP metric is not positive definite at the specified cutoff; normalized_eigenvalues=[-2.87713e-04  8.54774e-02  2.91481e+00], rcond=1.000e-10
- R=1, tau_ref=1, omit=29 tau=3: GEVP metric is not positive definite at the specified cutoff; normalized_eigenvalues=[-2.87713e-04  8.54774e-02  2.91481e+00], rcond=1.000e-10
- R=1, tau_ref=1, omit=29 tau=4: GEVP metric is not positive definite at the specified cutoff; normalized_eigenvalues=[-2.87713e-04  8.54774e-02  2.91481e+00], rcond=1.000e-10
- R=1, tau_ref=1, omit=29 tau=5: GEVP metric is not positive definite at the specified cutoff; normalized_eigenvalues=[-2.87713e-04  8.54774e-02  2.91481e+00], rcond=1.000e-10
- R=1, tau_ref=1, omit=29 tau=6: GEVP metric is not positive definite at the specified cutoff; normalized_eigenvalues=[-2.87713e-04  8.54774e-02  2.91481e+00], rcond=1.000e-10
- R=1, tau_ref=1, omit=29 tau=7: GEVP metric is not positive definite at the specified cutoff; normalized_eigenvalues=[-2.87713e-04  8.54774e-02  2.91481e+00], rcond=1.000e-10
- R=1, tau_ref=1, omit=29 tau=8: GEVP metric is not positive definite at the specified cutoff; normalized_eigenvalues=[-2.87713e-04  8.54774e-02  2.91481e+00], rcond=1.000e-10
- R=1, tau_ref=3, central tau=4: GEVP metric is not positive definite at the specified cutoff; normalized_eigenvalues=[-5.00233e-04  9.64993e-03  2.99085e+00], rcond=1.000e-10
- R=1, tau_ref=3, central tau=5: GEVP metric is not positive definite at the specified cutoff; normalized_eigenvalues=[-5.00233e-04  9.64993e-03  2.99085e+00], rcond=1.000e-10
- R=1, tau_ref=3, central tau=6: GEVP metric is not positive definite at the specified cutoff; normalized_eigenvalues=[-5.00233e-04  9.64993e-03  2.99085e+00], rcond=1.000e-10
- R=1, tau_ref=3, central tau=7: GEVP metric is not positive definite at the specified cutoff; normalized_eigenvalues=[-5.00233e-04  9.64993e-03  2.99085e+00], rcond=1.000e-10
- R=1, tau_ref=3, central tau=8: GEVP metric is not positive definite at the specified cutoff; normalized_eigenvalues=[-5.00233e-04  9.64993e-03  2.99085e+00], rcond=1.000e-10
- R=1, tau_ref=3, omit=1 tau=4: GEVP metric is not positive definite at the specified cutoff; normalized_eigenvalues=[-7.68421e-04  6.31948e-03  2.99445e+00], rcond=1.000e-10
- R=1, tau_ref=3, omit=1 tau=5: GEVP metric is not positive definite at the specified cutoff; normalized_eigenvalues=[-7.68421e-04  6.31948e-03  2.99445e+00], rcond=1.000e-10
- R=1, tau_ref=3, omit=1 tau=6: GEVP metric is not positive definite at the specified cutoff; normalized_eigenvalues=[-7.68421e-04  6.31948e-03  2.99445e+00], rcond=1.000e-10
- R=1, tau_ref=3, omit=1 tau=7: GEVP metric is not positive definite at the specified cutoff; normalized_eigenvalues=[-7.68421e-04  6.31948e-03  2.99445e+00], rcond=1.000e-10
- R=1, tau_ref=3, omit=1 tau=8: GEVP metric is not positive definite at the specified cutoff; normalized_eigenvalues=[-7.68421e-04  6.31948e-03  2.99445e+00], rcond=1.000e-10
- R=1, tau_ref=3, omit=2 tau=4: GEVP metric is not positive definite at the specified cutoff; normalized_eigenvalues=[-8.54629e-04  5.69794e-03  2.99516e+00], rcond=1.000e-10
- R=1, tau_ref=3, omit=2 tau=5: GEVP metric is not positive definite at the specified cutoff; normalized_eigenvalues=[-8.54629e-04  5.69794e-03  2.99516e+00], rcond=1.000e-10
- R=1, tau_ref=3, omit=2 tau=6: GEVP metric is not positive definite at the specified cutoff; normalized_eigenvalues=[-8.54629e-04  5.69794e-03  2.99516e+00], rcond=1.000e-10
- R=1, tau_ref=3, omit=2 tau=7: GEVP metric is not positive definite at the specified cutoff; normalized_eigenvalues=[-8.54629e-04  5.69794e-03  2.99516e+00], rcond=1.000e-10
- R=1, tau_ref=3, omit=2 tau=8: GEVP metric is not positive definite at the specified cutoff; normalized_eigenvalues=[-8.54629e-04  5.69794e-03  2.99516e+00], rcond=1.000e-10
- R=1, tau_ref=3, omit=3 tau=4: GEVP metric is not positive definite at the specified cutoff; normalized_eigenvalues=[-6.03466e-04  8.69200e-03  2.99191e+00], rcond=1.000e-10
- R=1, tau_ref=3, omit=3 tau=5: GEVP metric is not positive definite at the specified cutoff; normalized_eigenvalues=[-6.03466e-04  8.69200e-03  2.99191e+00], rcond=1.000e-10
- R=1, tau_ref=3, omit=3 tau=6: GEVP metric is not positive definite at the specified cutoff; normalized_eigenvalues=[-6.03466e-04  8.69200e-03  2.99191e+00], rcond=1.000e-10
- R=1, tau_ref=3, omit=3 tau=7: GEVP metric is not positive definite at the specified cutoff; normalized_eigenvalues=[-6.03466e-04  8.69200e-03  2.99191e+00], rcond=1.000e-10
- R=1, tau_ref=3, omit=3 tau=8: GEVP metric is not positive definite at the specified cutoff; normalized_eigenvalues=[-6.03466e-04  8.69200e-03  2.99191e+00], rcond=1.000e-10
- R=1, tau_ref=3, omit=4 tau=4: GEVP metric is not positive definite at the specified cutoff; normalized_eigenvalues=[-3.61963e-04  1.43370e-02  2.98602e+00], rcond=1.000e-10
- R=1, tau_ref=3, omit=4 tau=5: GEVP metric is not positive definite at the specified cutoff; normalized_eigenvalues=[-3.61963e-04  1.43370e-02  2.98602e+00], rcond=1.000e-10
- R=1, tau_ref=3, omit=4 tau=6: GEVP metric is not positive definite at the specified cutoff; normalized_eigenvalues=[-3.61963e-04  1.43370e-02  2.98602e+00], rcond=1.000e-10
- R=1, tau_ref=3, omit=4 tau=7: GEVP metric is not positive definite at the specified cutoff; normalized_eigenvalues=[-3.61963e-04  1.43370e-02  2.98602e+00], rcond=1.000e-10
- R=1, tau_ref=3, omit=4 tau=8: GEVP metric is not positive definite at the specified cutoff; normalized_eigenvalues=[-3.61963e-04  1.43370e-02  2.98602e+00], rcond=1.000e-10
- R=1, tau_ref=3, omit=5 tau=4: GEVP metric is not positive definite at the specified cutoff; normalized_eigenvalues=[-4.91099e-04  9.93926e-03  2.99055e+00], rcond=1.000e-10
- R=1, tau_ref=3, omit=5 tau=5: GEVP metric is not positive definite at the specified cutoff; normalized_eigenvalues=[-4.91099e-04  9.93926e-03  2.99055e+00], rcond=1.000e-10
- R=1, tau_ref=3, omit=5 tau=6: GEVP metric is not positive definite at the specified cutoff; normalized_eigenvalues=[-4.91099e-04  9.93926e-03  2.99055e+00], rcond=1.000e-10
- R=1, tau_ref=3, omit=5 tau=7: GEVP metric is not positive definite at the specified cutoff; normalized_eigenvalues=[-4.91099e-04  9.93926e-03  2.99055e+00], rcond=1.000e-10
- R=1, tau_ref=3, omit=5 tau=8: GEVP metric is not positive definite at the specified cutoff; normalized_eigenvalues=[-4.91099e-04  9.93926e-03  2.99055e+00], rcond=1.000e-10
- R=1, tau_ref=3, omit=6 tau=4: GEVP metric is not positive definite at the specified cutoff; normalized_eigenvalues=[-6.91374e-04  5.96926e-03  2.99472e+00], rcond=1.000e-10
- R=1, tau_ref=3, omit=6 tau=5: GEVP metric is not positive definite at the specified cutoff; normalized_eigenvalues=[-6.91374e-04  5.96926e-03  2.99472e+00], rcond=1.000e-10
- ... 6589 additional exclusions; see CSV validity counts.
